#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1         1.1         1.1           0
           2         1.1         1.1           0
           3         1.1         1.1           0
           4         1.1         1.1           0
           5         1.1         1.1           0
           6         1.1         1.1 6.08337e-09
           7         1.1         1.1 5.63211e-09
           8         1.1         1.1 5.26836e-09
           9         1.1         1.1 4.96705e-09
          10         1.1         1.1 4.71216e-09
          11         1.1         1.1 4.49287e-09
          12         1.1         1.1 4.30159e-09
          13         1.1         1.1 4.13284e-09
          14         1.1         1.1  3.9825e-09
          15         1.1         1.1   6.664e-09
          16         1.1         1.1 3.72529e-09
          17         1.1         1.1 3.61406e-09
          18         1.1         1.1 3.51224e-09
          19         1.1         1.1 3.41856e-09
          20         1.1         1.1 5.77119e-09
          21         1.1         1.1 5.63211e-09
          22         1.1         1.1 5.50262e-09
          23         1.1         1.1 5.38167e-09
          24         1.1         1.1 6.80142e-09
          25         1.1         1.1   6.664e-09
          26         1.1         1.1 6.53459e-09
          27         1.1         1.1 6.41244e-09
          28         1.1         1.1 6.29689e-09
          29         1.1         1.1 7.82647e-09
          30         1.1         1.1 7.69493e-09
          31         1.1         1.1  7.5698e-09
          32         1.1         1.1 7.45058e-09
          33         1.1         1.1 7.33682e-09
          34         1.1         1.1 7.22812e-09
          35         1.1         1.1 7.12412e-09
          36         1.1         1.1 7.02447e-09
          37         1.1         1.1 7.74674e-09
          38         1.1         1.1 7.64413e-09
          39         1.1         1.1  7.5455e-09
          40         1.1         1.1 7.45058e-09
          41         1.1         1.1 7.35916e-09
          42         1.1         1.1 7.27102e-09
          43         1.1         1.1 7.18598e-09
          44         1.1         1.1 7.10385e-09
          45         1.1         1.1 7.02447e-09
          46         1.1         1.1  6.9477e-09
          47         1.1         1.1 6.87339e-09
          48         1.1         1.1 6.80142e-09
          49         1.1         1.1 6.73166e-09
          50         1.1         1.1   6.664e-09
          51         1.1         1.1 6.59835e-09
          52         1.1         1.1 7.15829e-09
          53         1.1         1.1 7.09043e-09
          54         1.1         1.1 7.02447e-09
          55         1.1         1.1 6.96032e-09
          56         1.1         1.1  6.8979e-09
          57         1.1         1.1 6.83712e-09
          58         1.1         1.1 6.77792e-09
          59         1.1         1.1 6.72024e-09
          60         1.1         1.1   6.664e-09
          61         1.1         1.1 6.60915e-09
          62         1.1         1.1 6.55564e-09
          63         1.1         1.1  6.5034e-09
          64         1.1         1.1 6.45239e-09
          65         1.1         1.1 6.40257e-09
          66         1.1         1.1 6.35388e-09
          67         1.1         1.1 6.30628e-09
          68         1.1         1.1 6.25974e-09
          69         1.1         1.1 6.21421e-09
          70         1.1         1.1 6.16967e-09
          71         1.1         1.1 6.12606e-09
          72         1.1         1.1 6.08337e-09
          73         1.1         1.1 6.04156e-09
          74         1.1         1.1  6.0006e-09
          75         1.1         1.1 5.96046e-09
          76         1.1         1.1 5.92112e-09
          77         1.1         1.1 5.88255e-09
          78         1.1         1.1 5.84472e-09
          79         1.1         1.1 5.80761e-09
          80         1.1         1.1 5.77119e-09
          81         1.1         1.1 5.73546e-09
          82         1.1         1.1 5.70038e-09
          83         1.1         1.1 5.66594e-09
          84         1.1         1.1 5.63211e-09
          85         1.1         1.1 5.59888e-09
          86         1.1         1.1 6.01222e-09
          87         1.1         1.1 5.97757e-09
          88         1.1         1.1 5.94351e-09
          89         1.1         1.1 5.91002e-09
          90         1.1         1.1  5.8771e-09
          91         1.1         1.1 5.84472e-09
          92         1.1         1.1 5.81286e-09
          93         1.1         1.1 5.78153e-09
          94         1.1         1.1 5.75069e-09
          95         1.1         1.1 5.72035e-09
          96         1.1         1.1 5.69047e-09
          97         1.1         1.1 5.66107e-09
          98         1.1         1.1 5.63211e-09
          99         1.1         1.1 5.60359e-09
         100         1.1         1.1  5.5755e-09
         101         1.1         1.1 5.54783e-09
         102         1.1         1.1 5.52057e-09
         103         1.1         1.1 5.49371e-09
         104         1.1         1.1 5.46723e-09
         105         1.1         1.1 5.44113e-09
         106         1.1         1.1 5.41541e-09
         107         1.1         1.1 5.57922e-09
         108         1.1         1.1 5.55333e-09
         109         1.1         1.1 5.70909e-09
         110         1.1         1.1 5.68308e-09
         111         1.1         1.1 5.83154e-09
         112         1.1         1.1 5.97375e-09
         113         1.1         1.1 5.94726e-09
         114         1.1         1.1 6.08337e-09
         115         1.1         1.1 6.05687e-09
         116         1.1         1.1 6.18737e-09
         117         1.1         1.1 5.84472e-09
         118         1.1         1.1 5.97938e-09
         119         1.1         1.1 5.63211e-09
         120         1.1         1.1 5.77119e-09
         121         1.1         1.1  5.4186e-09
         122         1.1         1.1 5.39635e-09
         123         1.1         1.1 5.02726e-09
         124         1.1         1.1 5.00695e-09
         125         1.1         1.1 4.80548e-09
         126         1.1         1.1 4.78637e-09
         127         1.1         1.1 4.58046e-09
         128         1.1         1.1 4.56253e-09
         129         1.1         1.1 4.54481e-09
         130         1.1         1.1 4.33456e-09
         131         1.1         1.1 4.31798e-09
         132         1.1         1.1 4.10141e-09
         133         1.1         1.1 4.08596e-09
         134         1.1         1.1 3.40578e-09
         135         1.1         1.1 3.62742e-09
         136         1.1         1.1 3.61406e-09
         137         1.1         1.1 3.11843e-09
         138         1.1         1.1 3.35606e-09
         139         1.1         1.1 2.82617e-09
         140         1.1         1.1 2.81605e-09
         141         1.1         1.1 3.07387e-09
         142         1.1         1.1 2.50096e-09
         143         1.1         1.1  2.4922e-09
         144         1.1         1.1 2.77667e-09
         145         1.1         1.1 2.14337e-09
         146         1.1         1.1 2.13602e-09
         147         1.1         1.1 2.45805e-09
         148         1.1         1.1 1.22487e-09
         149         1.1         1.1 1.22075e-09
         150         1.1         1.1 1.72064e-09
         151         1.1         1.1           0
         152         1.1         1.1           0
         153         1.1         1.1           0
         154         1.1         1.1 1.20077e-09
         155         1.1         1.1 1.19689e-09
         156         1.1         1.1 1.19305e-09
         157         1.1         1.1 1.68184e-09
         158         1.1         1.1 1.67651e-09
         159         1.1         1.1 1.67123e-09
         160         1.1         1.1   1.666e-09
         161         1.1         1.1 2.03408e-09
         162         1.1         1.1 2.02779e-09
         163         1.1         1.1 2.02156e-09
         164         1.1         1.1 2.85019e-09
         165         1.1         1.1 2.59396e-09
         166         1.1         1.1 2.58613e-09
         167         1.1         1.1 2.57838e-09
         168         1.1         1.1 3.04169e-09
         169         1.1         1.1 2.80771e-09
         170         1.1         1.1 2.79944e-09
         171         1.1         1.1 2.79124e-09
         172         1.1         1.1 3.21367e-09
         173         1.1         1.1 2.99741e-09
         174         1.1         1.1 2.98878e-09
         175         1.1         1.1 2.98023e-09
         176         1.1         1.1 3.36965e-09
         177         1.1         1.1 3.36012e-09
         178         1.1         1.1 3.15904e-09
         179         1.1         1.1  3.1502e-09
         180         1.1         1.1 3.14144e-09
         181         1.1         1.1 3.50252e-09
         182         1.1         1.1 3.49289e-09
         183         1.1         1.1 3.30458e-09
         184         1.1         1.1 3.29558e-09
         185         1.1         1.1 3.79511e-09
         186         1.1         1.1  3.7849e-09
         187         1.1         1.1 3.77477e-09
         188         1.1         1.1 3.60444e-09
         189         1.1         1.1 3.59489e-09
         190         1.1         1.1 3.89776e-09
         191         1.1         1.1 3.88754e-09
         192         1.1         1.1 3.87741e-09
         193         1.1         1.1 3.71563e-09
         194         1.1         1.1 3.70604e-09
         195         1.1         1.1  3.9927e-09
         196         1.1         1.1  3.9825e-09
         197         1.1         1.1 3.97238e-09
         198         1.1         1.1 3.96234e-09
         199         1.1         1.1  3.8086e-09
         200         1.1         1.1 4.08085e-09
         201         1.1         1.1 4.07069e-09
         202         1.1         1.1  4.0606e-09
         203         1.1         1.1 4.05058e-09
         204         1.1         1.1 4.04064e-09
         205         1.1         1.1  3.8941e-09
         206         1.1         1.1 4.15285e-09
         207         1.1         1.1 4.14281e-09
         208         1.1         1.1 4.13284e-09
         209         1.1         1.1 4.12294e-09
         210         1.1         1.1 4.11311e-09
         211         1.1         1.1 4.10335e-09
         212         1.1         1.1 4.34199e-09
         213         1.1         1.1 4.33178e-09
         214         1.1         1.1 4.32165e-09
         215         1.1         1.1 4.31159e-09
         216         1.1         1.1 4.30159e-09
         217         1.1         1.1 4.29167e-09
         218         1.1         1.1 4.51343e-09
