#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1    0.911231    0.911231           0
           2    0.921304    0.916267  0.00356134
           3    0.957107     0.92988   0.0113658
           4     1.01195    0.950397   0.0197069
           5     1.04876    0.970069   0.0236254
           6     1.06734    0.986281   0.0246295
           7     1.08168    0.999909   0.0245941
           8     1.09483     1.01177   0.0242136
           9     1.10994     1.02268   0.0238538
          10      1.1403     1.03444   0.0241948
          11     1.14937     1.04489   0.0241459
          12     1.13509     1.05241   0.0232743
          13     1.12502     1.05799   0.0221439
          14     1.11808     1.06228    0.020974
          15     1.12737     1.06662   0.0200195
          16     1.14128     1.07129   0.0193044
          17     1.12791     1.07462   0.0184539
          18     1.10578     1.07635   0.0175097
          19     1.11239     1.07825   0.0166905
          20     1.10599     1.07963   0.0159135
          21     1.11228     1.08119   0.0152315
          22     1.14388     1.08404   0.0148033
          23     1.16362      1.0875   0.0145584
          24     1.17942     1.09133   0.0144468
          25     1.18419     1.09504   0.0143385
          26     1.16789     1.09785   0.0140581
          27     1.16199     1.10022   0.0137367
          28     1.15666     1.10224   0.0133932
          29      1.1649      1.1044   0.0131045
          30     1.13934     1.10556   0.0127193
          31     1.12877     1.10631    0.012331
          32     1.12232     1.10681   0.0119558
          33     1.14097     1.10785   0.0116382
          34     1.16153     1.10942   0.0114025
          35     1.14778     1.11052   0.0111293
          36     1.14873     1.11158   0.0108706
          37       1.173     1.11324   0.0107028
          38     1.17128     1.11477   0.0105296
          39     1.16334     1.11601    0.010333
          40     1.13925      1.1166    0.010091
          41     1.11686      1.1166  0.00984485
          42     1.11487     1.11656  0.00961053
          43     1.13866     1.11707  0.00940076
          44     1.13213     1.11742  0.00919334
          45     1.14387     1.11801  0.00900781
          46     1.15875     1.11889  0.00885543
          47     1.14541     1.11945  0.00868497
          48      1.1511     1.12011  0.00852902
          49     1.13813     1.12048  0.00836288
          50     1.13606     1.12079  0.00820142
          51     1.16651     1.12169  0.00808945
          52      1.1989     1.12317  0.00806902
          53     1.19354      1.1245  0.00802526
          54     1.16604     1.12527  0.00791342
          55     1.17829     1.12624  0.00782804
          56     1.18683     1.12732  0.00776267
          57     1.18833     1.12839  0.00769994
          58       1.199     1.12961  0.00766281
          59      1.2035     1.13086  0.00763461
          60     1.17921     1.13166  0.00754978
          61     1.18716     1.13257  0.00748062
          62     1.20428     1.13373  0.00744884
          63      1.2092     1.13493   0.0074263
          64     1.18541     1.13572  0.00735204
          65     1.19706     1.13666  0.00729924
          66     1.21864      1.1379  0.00729357
          67     1.19549     1.13876  0.00723518
          68     1.17914     1.13936   0.0071531
          69     1.16812     1.13977  0.00706157
          70     1.16017     1.14006   0.0069667
          71     1.14788     1.14017  0.00686945
          72     1.14515     1.14024  0.00677439
          73     1.16163     1.14054  0.00668792
          74     1.16005      1.1408  0.00660274
          75     1.15874     1.14104  0.00651904
          76     1.16268     1.14132  0.00643947
          77     1.17939     1.14182  0.00637479
          78     1.17711     1.14227   0.0063091
          79     1.18857     1.14286   0.0062564
          80     1.22705     1.14391  0.00626609
          81     1.21883     1.14483  0.00625663
          82     1.18369     1.14531  0.00619825
          83     1.18289     1.14576  0.00614009
          84      1.1746      1.1461  0.00607658
          85      1.1783     1.14648  0.00601688
          86     1.18968     1.14699  0.00596785
          87     1.18716     1.14745   0.0059171
          88     1.16257     1.14762  0.00585235
          89     1.15639     1.14772  0.00578743
          90     1.16154     1.14787  0.00572516
          91     1.15584     1.14796  0.00566291
          92     1.15688     1.14806  0.00560219
          93     1.15163     1.14809  0.00554208
          94     1.16146     1.14824  0.00548495
          95     1.16662     1.14843  0.00543062
          96     1.16799     1.14863  0.00537788
          97     1.18032     1.14896  0.00533235
          98     1.17888     1.14927  0.00528667
          99     1.15364     1.14931  0.00523345
         100     1.14691     1.14929  0.00518117
         101     1.14063      1.1492  0.00513058
         102     1.13231     1.14903  0.00508295
         103     1.12749     1.14883   0.0050379
         104     1.14344     1.14877  0.00498973
         105     1.16693     1.14895   0.0049452
         106     1.18592      1.1493  0.00491083
         107      1.1599     1.14939  0.00486594
         108     1.16219     1.14951  0.00482232
         109     1.15524     1.14957  0.00477837
         110     1.17097     1.14976  0.00473889
         111     1.16279     1.14988  0.00469765
         112     1.18016     1.15015  0.00466348
         113     1.18073     1.15042  0.00463006
         114     1.17647     1.15065  0.00459508
         115     1.18033      1.1509  0.00456236
         116     1.19263     1.15126  0.00453719
         117     1.18591     1.15156  0.00450806
         118     1.17166     1.15173  0.00447307
         119      1.1743     1.15192   0.0044395
         120     1.17881     1.15214  0.00440816
         121     1.18338      1.1524  0.00437928
         122     1.17164     1.15256  0.00434622
         123     1.15266     1.15256  0.00431089
         124     1.16745     1.15268  0.00427779
         125     1.17929     1.15289  0.00424886
         126     1.19285     1.15321  0.00422696
         127     1.21693     1.15371  0.00422334
         128     1.22831      1.1543  0.00423037
         129     1.22214     1.15482  0.00423014
         130     1.20018     1.15517  0.00421196
         131     1.15067     1.15514  0.00417995
         132     1.15762     1.15516  0.00414833
         133     1.17085     1.15527  0.00411882
         134     1.17686     1.15543  0.00409123
         135     1.17399     1.15557  0.00406323
         136     1.16744     1.15566  0.00403429
         137     1.18671     1.15589   0.0040112
         138      1.1669     1.15597  0.00398293
         139     1.17152     1.15608  0.00395585
         140     1.18319     1.15627  0.00393233
         141     1.20131     1.15659   0.0039174
         142     1.16577     1.15666  0.00389034
         143     1.13452      1.1565  0.00386621
         144     1.12508     1.15628  0.00384552
         145     1.11395     1.15599  0.00383006
         146      1.1095     1.15567  0.00381704
         147     1.09679     1.15527  0.00381203
         148     1.09915     1.15489  0.00380509
         149     1.12149     1.15467  0.00378615
         150     1.13452     1.15453  0.00376329
         151     1.12807     1.15436  0.00374245
         152     1.14125     1.15427  0.00371882
         153     1.19098     1.15451  0.00370224
         154     1.19723     1.15479  0.00368858
         155     1.18387     1.15498  0.00366955
         156     1.18068     1.15514  0.00364972
         157     1.19823     1.15542  0.00363678
         158     1.20778     1.15575  0.00362883
         159      1.1773     1.15588  0.00360854
         160      1.1638     1.15593  0.00358633
         161     1.15318     1.15592  0.00356409
         162     1.14024     1.15582  0.00354341
         163     1.15209      1.1558  0.00352174
         164     1.14701     1.15574  0.00350067
         165     1.15312     1.15573  0.00347949
         166     1.14907     1.15569  0.00345876
         167       1.148     1.15564  0.00343836
         168     1.16547      1.1557  0.00341839
         169     1.13932      1.1556  0.00339954
         170     1.14169     1.15552  0.00338052
         171     1.15888     1.15554  0.00336081
         172     1.17059     1.15563  0.00334241
         173      1.1733     1.15573  0.00332465
         174     1.17509     1.15584  0.00330741
         175     1.16665      1.1559  0.00328908
         176     1.16199     1.15594  0.00327058
         177      1.1723     1.15603  0.00325341
         178     1.16186     1.15606  0.00323529
         179     1.14547       1.156  0.00321776
         180      1.1487     1.15596  0.00320014
         181     1.13303     1.15584  0.00318497
         182     1.11534     1.15561  0.00317523
         183     1.13611     1.15551  0.00315967
         184      1.1439     1.15544  0.00314313
         185     1.14565     1.15539  0.00312658
         186     1.14348     1.15533  0.00311043
         187     1.13693     1.15523  0.00309535
         188     1.12241     1.15505   0.0030838
         189      1.1334     1.15494  0.00306961
         190      1.1404     1.15486  0.00305441
         191     1.12746     1.15472  0.00304179
         192     1.12717     1.15458  0.00302933
         193     1.13329     1.15447  0.00301564
         194      1.1313     1.15435  0.00300246
         195     1.15357     1.15434  0.00298706
         196     1.16206     1.15438  0.00297208
         197      1.1737     1.15448  0.00295861
         198     1.18101     1.15461   0.0029467
         199     1.18107     1.15475  0.00293489
         200     1.18111     1.15488  0.00292318
         201     1.18455     1.15503  0.00291236
         202     1.17738     1.15514  0.00290004
         203      1.1555     1.15514  0.00288576
         204     1.15013     1.15511  0.00287172
         205     1.14566     1.15507  0.00285808
         206     1.16885     1.15513  0.00284499
         207     1.17626     1.15524  0.00283307
         208     1.17609     1.15534  0.00282122
         209     1.16058     1.15536  0.00280784
