#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1     1.36685     1.36685           0
           2     1.38196      1.3744  0.00534201
           3     1.43566     1.39482   0.0170487
           4     1.51792      1.4256   0.0295604
           5     1.57314      1.4551    0.035438
           6       1.601     1.47942   0.0369442
           7     1.62252     1.49986   0.0368911
           8     1.64225     1.51766   0.0363204
           9     1.66492     1.53402   0.0357808
          10     1.71044     1.55167   0.0362923
          11     1.72405     1.56734   0.0362189
          12     1.70263     1.57861   0.0349114
          13     1.68752     1.58699   0.0332159
          14     1.67712     1.59343    0.031461
          15     1.69105     1.59994   0.0300292
          16     1.71192     1.60693   0.0289565
          17     1.69186     1.61193   0.0276808
          18     1.65867     1.61453   0.0262645
          19     1.66858     1.61737   0.0250358
          20     1.65899     1.61945   0.0238703
          21     1.66842     1.62178   0.0228472
          22     1.71582     1.62606    0.022205
          23     1.74543     1.63125   0.0218377
          24     1.76913     1.63699   0.0216702
          25     1.77628     1.64257   0.0215078
          26     1.75183     1.64677   0.0210871
          27     1.74298     1.65033    0.020605
          28     1.73499     1.65335   0.0200898
          29     1.74735      1.6566   0.0196567
          30     1.70901     1.65834    0.019079
          31     1.69316     1.65947   0.0184965
          32     1.68348     1.66022   0.0179337
          33     1.71146     1.66177   0.0174574
          34     1.74229     1.66414   0.0171038
          35     1.72167     1.66578   0.0166939
          36      1.7231     1.66737    0.016306
          37     1.75949     1.66986   0.0160542
          38     1.75692     1.67215   0.0157944
          39     1.74501     1.67402   0.0154995
          40     1.70888     1.67489   0.0151364
          41     1.67529      1.6749   0.0147673
          42     1.67231     1.67484   0.0144158
          43     1.70799     1.67561   0.0141011
          44      1.6982     1.67613     0.01379
          45     1.71581     1.67701   0.0135117
          46     1.73812     1.67834   0.0132831
          47     1.71811     1.67918   0.0130274
          48     1.72666     1.68017   0.0127935
          49      1.7072     1.68072   0.0125443
          50     1.70409     1.68119   0.0123021
          51     1.74977     1.68253   0.0121342
          52     1.79836     1.68476   0.0121035
          53     1.79031     1.68675   0.0120379
          54     1.74905     1.68791   0.0118701
          55     1.76744     1.68935   0.0117421
          56     1.78024     1.69098    0.011644
          57      1.7825     1.69258   0.0115499
          58     1.79849     1.69441   0.0114942
          59     1.80526     1.69629   0.0114519
          60     1.76882      1.6975   0.0113247
          61     1.78073     1.69886   0.0112209
          62     1.80642      1.7006   0.0111733
          63      1.8138     1.70239   0.0111394
          64     1.77812     1.70358   0.0110281
          65     1.79558     1.70499   0.0109489
          66     1.82796     1.70685   0.0109403
          67     1.79324     1.70814   0.0108528
          68      1.7687     1.70903   0.0107297
          69     1.75219     1.70966   0.0105924
          70     1.74026      1.7101   0.0104501
          71     1.72182     1.71026   0.0103042
          72     1.71772     1.71037   0.0101616
          73     1.74244      1.7108   0.0100319
          74     1.74008      1.7112  0.00990411
          75     1.73811     1.71156  0.00977855
          76     1.74401     1.71199  0.00965921
          77     1.76908     1.71273  0.00956218
          78     1.76567     1.71341  0.00946364
          79     1.78286     1.71429  0.00938459
          80     1.84058     1.71586  0.00939914
          81     1.82825     1.71725  0.00938494
          82     1.77554     1.71796  0.00929737
          83     1.77434     1.71864  0.00921013
          84      1.7619     1.71916  0.00911487
          85     1.76744     1.71972  0.00902533
          86     1.78453     1.72048  0.00895178
          87     1.78075     1.72117  0.00887565
          88     1.74385     1.72143  0.00877853
          89     1.73458     1.72158  0.00868114
          90      1.7423     1.72181  0.00858774
          91     1.73375     1.72194  0.00849437
          92     1.73532     1.72208  0.00840328
          93     1.72744     1.72214  0.00831312
          94     1.74219     1.72235  0.00822742
          95     1.74993     1.72264  0.00814594
          96     1.75198     1.72295  0.00806681
          97     1.77048     1.72344  0.00799852
          98     1.76832      1.7239     0.00793
          99     1.73046     1.72396  0.00785018
         100     1.72037     1.72393  0.00777176
         101     1.71095      1.7238  0.00769587
         102     1.69847     1.72355  0.00762443
         103     1.69124     1.72324  0.00755686
