#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1    0.981333    0.981333           0
           2    0.992505    0.986919  0.00394999
           3     1.03154     1.00179   0.0124272
           4     1.08683     1.02305   0.0206364
           5     1.11898     1.04224   0.0238118
           6     1.14181     1.05883   0.0249647
           7     1.15557     1.07265   0.0249313
           8      1.1649     1.08418   0.0243356
           9     1.18813     1.09573   0.0242179
          10     1.21396     1.10756   0.0245126
          11     1.21572     1.11739   0.0241761
          12     1.19272     1.12367    0.022962
          13     1.18471     1.12836   0.0216705
          14     1.20038     1.13351   0.0207243
          15      1.2054      1.1383   0.0198891
          16     1.21602     1.14316   0.0192301
          17     1.22516     1.14798   0.0186941
          18     1.20905     1.15137   0.0179607
          19     1.19897     1.15388   0.0171893
          20      1.2151     1.15694   0.0166001
          21     1.21769     1.15983   0.0160598
          22     1.20576     1.16192   0.0154649
          23     1.19533     1.16337   0.0148606
          24     1.21111     1.16536   0.0143739
          25     1.21449     1.16733   0.0139326
          26     1.23743     1.17002   0.0136552
          27     1.21746     1.17178    0.013262
          28     1.21325     1.17326   0.0128708
          29     1.22982     1.17521   0.0125739
          30     1.22991     1.17704   0.0122863
          31      1.2367     1.17896   0.0120397
          32      1.2523     1.18125   0.0118797
          33     1.26425     1.18377   0.0117829
          34     1.27306     1.18639   0.0117253
          35     1.25253     1.18828   0.0115416
          36     1.22829     1.18939   0.0112744
          37     1.23476     1.19062   0.0110361
          38     1.22334     1.19148   0.0107793
          39     1.22566     1.19236   0.0105384
          40     1.24191      1.1936   0.0103475
          41     1.23583     1.19463   0.0101463
          42     1.25343     1.19603   0.0100008
          43      1.2706     1.19776  0.00991746
          44     1.26244     1.19923  0.00980039
          45     1.24787     1.20031  0.00964201
          46     1.24987     1.20139  0.00949239
          47     1.24511     1.20232   0.0093359
          48     1.23906     1.20308  0.00917273
          49     1.23948     1.20383  0.00901556
          50     1.25682     1.20489  0.00889732
          51     1.23813     1.20554  0.00874671
          52     1.21593     1.20574  0.00858078
          53     1.19268     1.20549  0.00842242
          54     1.20385     1.20546   0.0082665
          55     1.20556     1.20546   0.0081162
          56      1.1933     1.20525  0.00797418
          57     1.21231     1.20537  0.00783524
          58     1.21894      1.2056  0.00770365
          59     1.21654     1.20579   0.0075753
          60      1.2254     1.20612   0.0074561
          61     1.23228     1.20655  0.00734619
          62     1.21787     1.20673  0.00722998
          63     1.21122      1.2068  0.00711557
          64     1.23391     1.20722  0.00701698
          65     1.25925     1.20802  0.00695452
          66     1.28401     1.20917  0.00694379
          67     1.25613     1.20988  0.00687542
          68     1.24552      1.2104  0.00679427
          69     1.26637     1.21121  0.00674406
          70     1.29269     1.21237   0.0067474
          71     1.30441     1.21367  0.00677573
          72     1.27273     1.21449  0.00673109
          73     1.23721      1.2148  0.00664608
          74     1.22464     1.21494   0.0065576
          75     1.20807     1.21484   0.0064708
          76     1.24054     1.21518  0.00639448
          77     1.25589     1.21571  0.00633326
          78     1.26428     1.21633   0.0062826
          79     1.26291     1.21692  0.00623067
          80     1.26786     1.21756  0.00618523
          81     1.27592     1.21828  0.00615069
          82     1.26822     1.21889  0.00610576
          83     1.24519     1.21921  0.00604042
          84     1.21586     1.21917  0.00596864
          85     1.21064     1.21907  0.00589926
          86     1.21947     1.21907  0.00583067
          87     1.23907      1.2193  0.00576818
          88     1.21862     1.21929  0.00570264
          89     1.21483     1.21924  0.00563878
          90     1.23713     1.21944  0.00557963
          91     1.25453     1.21983  0.00553162
          92     1.25484     1.22021  0.00548457
          93     1.25657      1.2206  0.00543951
          94     1.26521     1.22107  0.00540231
          95     1.25995     1.22148  0.00536092
          96     1.23531     1.22163  0.00530701
          97     1.22654     1.22168  0.00525254
          98     1.23265     1.22179  0.00520014
          99     1.24278       1.222  0.00515193
         100     1.24754     1.22226  0.00510673
         101     1.25334     1.22256  0.00506544
         102     1.25205     1.22285  0.00502402
         103     1.26121     1.22323  0.00498902
         104     1.25512     1.22353  0.00495047
         105     1.26077     1.22389  0.00491601
         106     1.24441     1.22408  0.00487344
         107     1.22842     1.22412  0.00482806
         108     1.23232      1.2242  0.00478396
         109     1.21262     1.22409  0.00474125
         110     1.22234     1.22407  0.00469817
         111      1.2438     1.22425   0.0046592
         112     1.24444     1.22443  0.00462109
         113     1.23963     1.22457  0.00458215
         114     1.24128     1.22471   0.0045443
         115      1.2433     1.22488  0.00450766
         116     1.24623     1.22506  0.00447256
         117     1.25921     1.22535  0.00444385
         118     1.27187     1.22575  0.00442364
         119      1.2926     1.22631    0.004422
         120     1.30043     1.22693  0.00442808
         121       1.275     1.22732  0.00440927
         122     1.24416     1.22746  0.00437529
         123     1.24102     1.22757  0.00434111
         124     1.24626     1.22772  0.00430871
         125     1.25132     1.22791  0.00427838
         126     1.27119     1.22825  0.00425819
         127     1.29099     1.22875  0.00425322
         128     1.31909     1.22945  0.00427815
