#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
           1     1.03115     1.03115           0
           2     0.89334    0.962246   0.0487245
           3    0.894996    0.939829   0.0372848
           4    0.903864    0.930838   0.0290275
           5    0.893629    0.923396   0.0241571
           6    0.904705    0.920281   0.0203308
           7    0.904966    0.918093   0.0175437
           8     0.86024    0.910862   0.0167752
           9     0.88523    0.908014   0.0151511
          10     0.87808     0.90502   0.0139285
          11    0.898982    0.904471   0.0126731
          12    0.877045    0.902186   0.0118213
          13     0.91919    0.903494   0.0109841
          14    0.872603    0.901287   0.0104188
          15    0.884907    0.900195  0.00978126
          16    0.886032     0.89931   0.0092099
          17    0.894216    0.899011  0.00867302
          18    0.900481    0.899092  0.00819157
          19    0.884248    0.898311   0.0077976
          20    0.867907    0.896791  0.00755445
          21    0.903757    0.897122    0.007202
          22    0.846477     0.89482  0.00723321
          23    0.900315    0.895059  0.00692267
          24    0.834491    0.892536  0.00707929
          25    0.887979    0.892353  0.00679847
          26    0.895412    0.892471    0.006538
          27    0.905619    0.892958  0.00631397
          28    0.886457    0.892726  0.00609273
          29    0.901963    0.893044  0.00589096
          30    0.881489    0.892659  0.00570717
          31    0.895315    0.892745  0.00552371
          32    0.878615    0.892303  0.00536872
          33    0.895606    0.892403  0.00520696
          34    0.898256    0.892575  0.00505666
          35    0.894469     0.89263  0.00491247
          36     0.91117    0.893145  0.00480294
          37    0.883695    0.892889  0.00467991
          38    0.873209    0.892371  0.00458532
          39     0.89626    0.892471  0.00446884
          40    0.878945    0.892133  0.00436989
          41     0.89924    0.892306  0.00426675
          42    0.909501    0.892716  0.00418475
          43     0.91083    0.893137  0.00410858
          44    0.872835    0.892675  0.00404103
          45    0.882995     0.89246  0.00395695
          46    0.871152    0.891997  0.00389795
          47    0.913857    0.892462  0.00384266
          48    0.845159    0.891477  0.00388693
          49    0.915669     0.89197  0.00383883
          50    0.864617    0.891423  0.00380084
          51    0.870934    0.891022  0.00374748
          52    0.908016    0.891348  0.00368964
          53     0.88479    0.891225   0.0036221
          54    0.859404    0.890635  0.00360263
          55    0.858658    0.890054  0.00358374
          56     0.87323    0.889754  0.00353232
          57    0.862669    0.889278  0.00350216
          58    0.883052    0.889171  0.00344342
          59    0.905187    0.889443  0.00339574
          60    0.914238    0.889856   0.0033642
          61    0.899364    0.890012  0.00331266
          62    0.911802    0.890363  0.00327782
          63    0.880811    0.890211  0.00322929
          64    0.879789    0.890049  0.00318294
          65    0.868558    0.889718   0.0031511
          66    0.895023    0.889798  0.00310438
          67    0.868133    0.889475  0.00307484
          68    0.865404    0.889121  0.00304993
          69    0.885741    0.889072  0.00300612
          70    0.868397    0.888777  0.00297765
          71    0.836856    0.888045  0.00302418
          72    0.882121    0.887963  0.00298329
          73    0.889041    0.887978  0.00294246
          74    0.880476    0.887877  0.00290444
          75    0.862145    0.887533  0.00288591
          76    0.873153    0.887344  0.00285413
          77    0.902451     0.88754   0.0028238
          78    0.870581    0.887323  0.00279596
          79    0.878345    0.887209  0.00276288
          80    0.896169    0.887321  0.00273061
          81    0.881131    0.887245  0.00269797
          82    0.890714    0.887287   0.0026654
          83    0.867263    0.887046  0.00264418
          84    0.915908     0.88739  0.00263493
          85    0.892571    0.887451  0.00260464
          86    0.890167    0.887482  0.00257454
          87    0.877796    0.887371  0.00254736
          88     0.89327    0.887438  0.00251929
          89    0.905739    0.887643  0.00249936
          90      0.9167    0.887966  0.00249236
          91    0.891507    0.888005  0.00246527
          92    0.907625    0.888218  0.00244768
          93    0.893403    0.888274    0.002422
          94    0.881713    0.888204  0.00239724
          95      0.8935     0.88826  0.00237265
          96    0.878415    0.888158  0.00235015
          97    0.871509    0.887986  0.00233218
          98    0.875614     0.88786   0.0023118
          99    0.894475    0.887927  0.00228941
         100    0.883705    0.887884  0.00226691
         101    0.926609    0.888268  0.00227666
         102    0.863319    0.888023  0.00226744
         103    0.907193    0.888209  0.00225305
         104    0.916274    0.888479  0.00224749
         105    0.906613    0.888652  0.00223271
         106    0.886185    0.888629  0.00221176
         107    0.875081    0.888502  0.00219472
         108    0.859487    0.888233  0.00219078
         109    0.893438    0.888281   0.0021712
         110    0.911561    0.888493  0.00216175
         111    0.863232    0.888265  0.00215422
         112    0.867933    0.888084  0.00214262
         113    0.914996    0.888322  0.00213685
         114    0.910267    0.888514  0.00212676
         115    0.886879      0.8885  0.00210832
         116    0.893744    0.888545  0.00209063
         117    0.908806    0.888718  0.00207992
         118    0.881991    0.888661  0.00206307
         119    0.906065    0.888808  0.00205091
         120    0.876218    0.888703   0.0020365
         121    0.887537    0.888693   0.0020197
         122    0.890246    0.888706  0.00200318
         123    0.910234    0.888881  0.00199453
         124    0.877942    0.888793  0.00198039
         125    0.902005    0.888898  0.00196737
         126    0.916421    0.889117  0.00196384
         127    0.839886    0.888729  0.00198627
         128     0.84753    0.888407  0.00199666
         129     0.86354    0.888214  0.00199047
         130    0.873375      0.8881  0.00197843
         131    0.920977    0.888351  0.00197918
         132     0.89776    0.888423  0.00196547
         133    0.900844    0.888516  0.00195291
         134     0.87771    0.888435     0.00194
         135     0.91189    0.888609  0.00193339
         136    0.893291    0.888643  0.00191948
         137    0.890822    0.888659  0.00190554
         138     0.88119    0.888605   0.0018925
         139    0.927223    0.888883  0.00189916
         140    0.860882    0.888683   0.0018961
         141    0.874867    0.888585  0.00188518
         142    0.918879    0.888798  0.00188394
         143    0.876312    0.888711  0.00187279
         144    0.865911    0.888553  0.00186646
         145    0.899687     0.88863  0.00185517
         146    0.888024    0.888625  0.00184247
         147    0.874151    0.888527  0.00183256
         148    0.892251    0.888552  0.00182035
         149    0.904136    0.888657  0.00181114
         150    0.897806    0.888718  0.00180009
         151    0.883231    0.888681  0.00178854
         152    0.901395    0.888765  0.00177873
         153    0.882036    0.888721  0.00176764
         154    0.886024    0.888704  0.00175625
         155    0.929503    0.888967  0.00176454
         156    0.882331    0.888924  0.00175374
         157    0.887972    0.888918  0.00174258
         158    0.894258    0.888952  0.00173188
         159    0.909863    0.889083  0.00172597
         160    0.919719    0.889275  0.00172577
         161    0.914225     0.88943    0.001722
         162     0.85265    0.889203  0.00172627
         163    0.879901    0.889146  0.00171662
         164    0.907935     0.88926  0.00170997
         165    0.870811    0.889149  0.00170326
         166    0.870002    0.889033   0.0016969
         167    0.880645    0.888983  0.00168748
         168    0.909005    0.889102  0.00168164
         169    0.858306     0.88892  0.00168154
         170    0.914528    0.889071  0.00167838
         171    0.914307    0.889218  0.00167504
         172    0.920709    0.889401  0.00167528
         173    0.896984    0.889445  0.00166617
         174    0.887595    0.889434  0.00165662
         175    0.897855    0.889483  0.00164786
         176    0.875408    0.889403  0.00164043
         177    0.904044    0.889485  0.00163325
         178    0.901177    0.889551  0.00162539
         179    0.909967    0.889665  0.00162031
         180    0.888353    0.889658  0.00161132
         181    0.883179    0.889622  0.00160282
         182    0.904387    0.889703  0.00159607
         183    0.881471    0.889658  0.00158798
         184    0.933711    0.889898  0.00159729
         185    0.893882    0.889919   0.0015888
         186    0.924054    0.890103  0.00159083
         187    0.905004    0.890182  0.00158431
         188    0.884572    0.890152  0.00157617
         189    0.864837    0.890018  0.00157351
         190    0.884343    0.889989  0.00156551
         191    0.905536     0.89007  0.00155943
         192    0.898761    0.890115  0.00155196
         193    0.905537    0.890195  0.00154598
         194    0.889049    0.890189  0.00153802
         195    0.888041    0.890178  0.00153017
         196     0.88804    0.890167   0.0015224
         197    0.891895    0.890176   0.0015147
         198    0.892698    0.890189  0.00150711
         199    0.886262    0.890169  0.00149966
         200    0.884647    0.890142  0.00149242
         201    0.866923    0.890026  0.00148946
         202    0.881573    0.889984  0.00148267
         203    0.868408    0.889878  0.00147917
         204    0.861852     0.88974  0.00147829
         205    0.886453    0.889724  0.00147116
         206    0.899123     0.88977  0.00146473
         207    0.827056    0.889467  0.00148866
         208    0.863217    0.889341  0.00148684
         209     0.87099    0.889253  0.00148231
         210    0.862529    0.889126  0.00148071
         211    0.934024    0.889339   0.0014889
         212    0.899749    0.889388  0.00148269
         213    0.887901    0.889381  0.00147574
         214    0.890496    0.889386  0.00146886
         215    0.856754    0.889234  0.00146985
         216    0.899417    0.889281   0.0014638
         217    0.868645    0.889186  0.00146014
         218    0.892508    0.889201  0.00145352
         219    0.931307    0.889394  0.00145954
         220    0.915687    0.889513  0.00145779
         221    0.862925    0.889393  0.00145615
         222    0.869011    0.889301  0.00145248
         223    0.863589    0.889186  0.00145054
         224    0.887853     0.88918  0.00144408
         225    0.923527    0.889333   0.0014457
         226    0.883862    0.889308  0.00143951
         227    0.868767    0.889218  0.00143601
         228    0.881857    0.889186  0.00143007
         229    0.877334    0.889134  0.00142477
         230    0.896803    0.889167  0.00141896
         231    0.912971     0.88927  0.00141656
         232    0.885707    0.889255  0.00141053
         233    0.916842    0.889373  0.00140944
         234     0.91803    0.889496  0.00140873
         235    0.883287    0.889469  0.00140298
         236    0.880099     0.88943   0.0013976
         237    0.903569    0.889489  0.00139297
         238    0.910418    0.889577  0.00138989
         239    0.887765     0.88957   0.0013841
         240    0.883711    0.889545  0.00137855
         241    0.867306    0.889453  0.00137591
         242    0.909601    0.889536  0.00137274
         243    0.901723    0.889586  0.00136801
         244    0.879533    0.889545  0.00136302
         245    0.888751    0.889542  0.00135746
         246    0.881176    0.889508  0.00135237
         247    0.902535    0.889561  0.00134792
         248    0.908477    0.889637  0.00134464
         249    0.910461     0.88972  0.00134184
         250    0.908109    0.889794  0.00133849
         251    0.940981    0.889998   0.0013486
         252    0.906743    0.890064  0.00134489
         253     0.90514    0.890124  0.00134089
         254    0.886509     0.89011  0.00133569
         255    0.898245    0.890142  0.00133083
         256     0.87477    0.890082  0.00132699
         257    0.894236    0.890098  0.00132192
         258    0.878885    0.890054  0.00131751
         259    0.880769    0.890018  0.00131291
         260    0.866721    0.889929  0.00131092
         261    0.849098    0.889772   0.0013152
         262    0.888897    0.889769  0.00131018
         263    0.860568    0.889658  0.00130989
         264    0.896342    0.889683  0.00130518
         265    0.890083    0.889685  0.00130025
         266    0.889835    0.889685  0.00129536
         267    0.895859    0.889709  0.00129072
         268    0.900766     0.88975  0.00128656
         269    0.908761    0.889821  0.00128372
         270      0.8592    0.889707  0.00128397
         271    0.862737    0.889608  0.00128308
         272    0.863826    0.889513  0.00128186
         273    0.903609    0.889564   0.0012782
         274    0.905522    0.889623  0.00127486
         275     0.86996    0.889551  0.00127223
