#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1     1.12817     1.12817           0
           2     1.16914     1.14865   0.0144823
           3     1.15194     1.14975  0.00969617
           4     1.16986     1.15478  0.00847612
           5     1.15649     1.15512  0.00678785
           6     1.16561     1.15687  0.00587743
           7     1.16267      1.1577   0.0050959
           8      1.1597     1.15795  0.00446504
           9     1.16588     1.15883  0.00405488
          10     1.15856      1.1588  0.00364948
          11     1.16935     1.15976  0.00344147
          12     1.17196     1.16078  0.00330138
          13     1.15138     1.16006  0.00312557
          14      1.1462     1.15907  0.00305502
          15     1.14735     1.15828  0.00294942
          16     1.15698      1.1582  0.00276621
          17     1.15277     1.15788   0.0026219
          18     1.17227     1.15868  0.00259525
          19     1.17059     1.15931  0.00253314
          20     1.14829     1.15876  0.00246568
          21     1.15863     1.15875  0.00234828
          22      1.1739     1.15944  0.00234024
          23     1.13517     1.15839  0.00246487
          24     1.16864     1.15881  0.00239892
          25      1.1603     1.15887  0.00230371
          26     1.16489      1.1591   0.0022267
          27     1.14809      1.1587  0.00218125
          28     1.16412     1.15889  0.00211195
          29     1.16487      1.1591  0.00204915
          30     1.15908      1.1591  0.00198085
          31     1.17028     1.15946  0.00194952
          32     1.16343     1.15958  0.00189255
          33     1.15314     1.15939  0.00184525
          34      1.1523     1.15918   0.0018027
          35     1.16231     1.15927  0.00175342
          36     1.15772     1.15922  0.00170524
          37     1.17216     1.15957  0.00169464
          38     1.14828     1.15928  0.00167589
          39      1.1391     1.15876  0.00171092
          40     1.16651     1.15895  0.00167907
          41     1.17081     1.15924  0.00166283
          42     1.17002      1.1595  0.00164293
          43     1.14323     1.15912  0.00164772
          44     1.14607     1.15882  0.00163674
          45     1.17803     1.15925   0.0016551
          46      1.1487     1.15902  0.00163495
          47     1.16657     1.15918  0.00160804
          48     1.14147     1.15881  0.00161631
          49     1.16431     1.15892  0.00158721
          50       1.154     1.15883  0.00155852
          51     1.14367     1.15853  0.00155603
          52     1.16226      1.1586  0.00152776
          53      1.1515     1.15847  0.00150481
          54     1.16764     1.15864  0.00148649
          55     1.16393     1.15873  0.00146258
          56     1.14119     1.15842  0.00146963
          57     1.16545     1.15854  0.00144901
          58     1.17021     1.15874  0.00143791
          59     1.15818     1.15873  0.00141357
          60     1.15878     1.15874  0.00139001
          61     1.17264     1.15896  0.00138578
          62     1.17263     1.15918  0.00138086
          63     1.13312     1.15877  0.00141957
          64     1.17356       1.159  0.00141607
          65      1.1747     1.15924  0.00141473
          66     1.15189     1.15913  0.00139768
          67     1.16237     1.15918  0.00137765
          68     1.16071      1.1592  0.00135758
          69     1.16446     1.15928  0.00134004
          70     1.15595     1.15923  0.00132174
          71     1.14647     1.15905  0.00131528
          72     1.15279     1.15896  0.00129989
          73     1.16662     1.15907  0.00128631
          74     1.15388       1.159  0.00127083
          75     1.17437      1.1592  0.00127031
          76     1.16766     1.15931  0.00125846
          77     1.14544     1.15913  0.00125494
          78     1.17526     1.15934  0.00125577
          79     1.15452     1.15928  0.00124136
          80     1.16104      1.1593  0.00122603
          81     1.17485     1.15949  0.00122583
          82      1.1488     1.15936   0.0012178
          83     1.17445     1.15955  0.00121662
          84     1.17165     1.15969  0.00121065
          85     1.14513     1.15952  0.00120846
          86     1.16387     1.15957  0.00119547
          87      1.1674     1.15966  0.00118511
          88     1.14959     1.15954  0.00117715
          89     1.16884     1.15965  0.00116855
          90     1.16053     1.15966  0.00115561
          91     1.17461     1.15982  0.00115453
          92     1.16061     1.15983  0.00114201
          93     1.15238     1.15975  0.00113254
          94     1.14773     1.15962  0.00112769
          95     1.15057     1.15953  0.00111983
          96     1.16925     1.15963  0.00111274
          97     1.17597      1.1598  0.00111394
          98     1.15218     1.15972  0.00110528
          99     1.16624     1.15979  0.00109608
         100     1.16515     1.15984  0.00108643
         101      1.1635     1.15988  0.00107628
         102     1.14938     1.15977  0.00107064
         103     1.16141     1.15979  0.00106036
         104     1.14407     1.15964  0.00106089
         105     1.15249     1.15957  0.00105297
         106     1.16918     1.15966  0.00104693
         107     1.15711     1.15964  0.00103742
         108     1.16004     1.15964  0.00102782
         109     1.15922     1.15964   0.0010184
         110     1.15361     1.15958  0.00101061
         111     1.16222     1.15961  0.00100179
         112     1.18627     1.15984  0.00102074
         113     1.13778     1.15965  0.00103021
         114     1.16508      1.1597  0.00102228
         115     1.17873     1.15986  0.00102671
         116     1.15678     1.15984   0.0010182
         117      1.1454     1.15971  0.00101695
         118     1.15602     1.15968  0.00100881
         119     1.16649     1.15974  0.00100195
         120     1.15515      1.1597 0.000994334
         121     1.15945      1.1597 0.000986119
         122     1.14756      1.1596 0.000983042
         123     1.15636     1.15957 0.000975402
         124     1.16699     1.15963 0.000969369
         125     1.14475     1.15951 0.000968899
         126     1.14208     1.15937 0.000971037
         127      1.1688     1.15945 0.000966226
         128     1.15093     1.15938 0.000960967
         129     1.18255     1.15956 0.000970152
         130     1.15623     1.15954 0.000963028
         131     1.15154     1.15947 0.000957608
         132     1.15725     1.15946 0.000950501
         133     1.15634     1.15943 0.000943643
         134      1.1541     1.15939 0.000937442
         135     1.17835     1.15953 0.000940956
         136     1.16544     1.15958 0.000935036
         137     1.14604     1.15948 0.000933421
         138     1.15214     1.15943 0.000928171
         139     1.16191     1.15944 0.000921665
         140     1.15269      1.1594 0.000916343
         141     1.16031      1.1594 0.000909867
         142     1.14563     1.15931 0.000908611
         143     1.18204     1.15946 0.000916065
         144     1.15009      1.1594 0.000912013
         145     1.16395     1.15943 0.000906262
         146     1.16217     1.15945 0.000900249
         147     1.15569     1.15942 0.000894488
         148     1.15113     1.15937 0.000890197
         149     1.15804     1.15936 0.000884267
         150     1.15945     1.15936 0.000878372
         151     1.15005      1.1593 0.000874716
         152     1.16366     1.15933 0.000869433
         153     1.16877     1.15939 0.000865938
         154     1.16959     1.15945 0.000862843
         155     1.13868     1.15932 0.000867625
         156     1.19676     1.15956  0.00089464
         157     1.11482     1.15928 0.000933219
         158     1.16188     1.15929 0.000927458
         159     1.18445     1.15945 0.000935029
         160       1.126     1.15924 0.000952276
         161     1.15067     1.15919 0.000947849
         162     1.18294     1.15933 0.000953271
         163     1.13584     1.15919 0.000958257
         164     1.15108     1.15914  0.00095369
         165     1.16557     1.15918 0.000948706
         166      1.1476     1.15911 0.000945553
         167     1.17961     1.15923 0.000947824
         168     1.17173     1.15931 0.000945095
         169     1.14654     1.15923 0.000942516
         170     1.15918     1.15923 0.000936971
         171     1.16766     1.15928 0.000932787
         172     1.16704     1.15933 0.000928455
         173     1.14088     1.15922 0.000929191
         174     1.16512     1.15925 0.000924471
         175     1.16543     1.15929 0.000919861
         176     1.13249     1.15914 0.000927148
         177     1.16973      1.1592  0.00092384
         178     1.17003     1.15926 0.000920652
         179     1.16017     1.15926 0.000915523
         180     1.15338     1.15923  0.00091102
         181     1.15795     1.15922 0.000906014
         182     1.17175     1.15929 0.000903648
         183     1.14483     1.15921  0.00090216
         184     1.14088     1.15911  0.00090274
         185     1.18079     1.15923 0.000905431
         186     1.15252     1.15919 0.000901282
         187     1.15858     1.15919 0.000896468
         188     1.14919     1.15914 0.000893276
         189     1.16681     1.15918 0.000889472
         190     1.15756     1.15917 0.000884831
         191      1.1825     1.15929 0.000888592
         192     1.14837     1.15923 0.000885784
         193      1.1402     1.15914 0.000886669
         194     1.16415     1.15916 0.000882475
         195     1.16797     1.15921 0.000879105
         196     1.17582     1.15929 0.000878695
         197     1.13593     1.15917 0.000882197
         198     1.16435      1.1592  0.00087813
         199     1.14667     1.15914 0.000875971
         200     1.16754     1.15918 0.000872599
         201     1.16389      1.1592 0.000868572
         202     1.15329     1.15917 0.000864766
         203      1.1554     1.15915 0.000860706
         204     1.17081     1.15921  0.00085838
         205     1.14928     1.15916 0.000855557
         206     1.17417     1.15924 0.000854498
         207     1.17063     1.15929 0.000852142
         208     1.15378     1.15926 0.000848457
         209     1.13784     1.15916 0.000850565
         210     1.15387     1.15914 0.000846887
         211     1.16061     1.15914 0.000842902
         212     1.17684     1.15923 0.000843051
         213     1.15761     1.15922 0.000839127
         214      1.1492     1.15917  0.00083651
