#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1    -6.66951    -6.66951           0
           2    -6.70798    -6.68875   0.0136023
           3    -6.69127    -6.68959  0.00909415
           4    -6.70824    -6.69425  0.00792613
           5    -6.69684    -6.69477  0.00635788
           6    -6.70528    -6.69652  0.00553447
           7    -6.70146    -6.69723  0.00478867
           8    -6.69788    -6.69731  0.00419079
           9     -6.7049    -6.69815  0.00380914
          10    -6.69716    -6.69805  0.00342952
          11    -6.70938    -6.69908  0.00326859
          12    -6.70978    -6.69997  0.00311538
          13    -6.69072    -6.69926  0.00295596
          14    -6.68389    -6.69816  0.00294168
          15    -6.68474    -6.69727  0.00287844
          16    -6.69498    -6.69713  0.00270208
          17    -6.69132    -6.69678  0.00256466
          18    -6.71037    -6.69754  0.00253085
          19    -6.71166    -6.69828  0.00250443
          20    -6.68522    -6.69763  0.00246292
          21      -6.697     -6.6976  0.00234582
          22    -6.71191    -6.69825  0.00232767
          23    -6.67399    -6.69719  0.00245391
          24    -6.70711    -6.69761  0.00238621
          25    -6.69927    -6.69767  0.00229168
          26    -6.70166    -6.69783  0.00220865
          27    -6.68547    -6.69737  0.00217377
          28    -6.70272    -6.69756   0.0021045
          29    -6.70256    -6.69773  0.00203898
          30     -6.6983    -6.69775   0.0019711
          31    -6.71063    -6.69817  0.00195081
          32    -6.70307    -6.69832  0.00189584
          33    -6.69156    -6.69812  0.00184943
          34    -6.69052    -6.69789  0.00180846
          35     -6.7006    -6.69797  0.00175844
          36    -6.69556     -6.6979  0.00171087
          37    -6.70966    -6.69822  0.00169389
          38    -6.68439    -6.69786  0.00168799
          39    -6.67669    -6.69731  0.00172976
          40    -6.70519    -6.69751  0.00169769
          41    -6.70961    -6.69781  0.00168173
          42    -6.70975    -6.69809  0.00166555
          43    -6.67983    -6.69767   0.0016801
          44    -6.68488    -6.69737  0.00166687
          45    -6.72043    -6.69789  0.00170677
          46    -6.68683    -6.69765   0.0016865
          47      -6.704    -6.69778  0.00165602
          48    -6.67912    -6.69739  0.00166655
          49    -6.70169    -6.69748  0.00163485
          50    -6.69341     -6.6974  0.00160418
          51     -6.6829    -6.69711  0.00159773
          52    -6.69921    -6.69716  0.00156751
          53    -6.68988    -6.69702  0.00154393
          54    -6.70544    -6.69717   0.0015232
          55    -6.70393     -6.6973  0.00150046
          56    -6.67975    -6.69698  0.00150601
          57    -6.70122    -6.69706  0.00148142
          58     -6.7069    -6.69723  0.00146556
          59    -6.69587     -6.6972   0.0014409
          60    -6.69699     -6.6972  0.00141689
          61    -6.71064    -6.69742  0.00141069
          62    -6.71019    -6.69763   0.0014029
          63    -6.67307    -6.69724  0.00143377
          64    -6.71197    -6.69747  0.00142972
          65    -6.71228     -6.6977  0.00142578
          66    -6.69051    -6.69759  0.00140833
          67    -6.70169    -6.69765  0.00138864
          68    -6.69838    -6.69766  0.00136826
          69    -6.70196    -6.69772  0.00134984
          70    -6.69473    -6.69768  0.00133124
          71    -6.68413    -6.69749  0.00132609
          72    -6.69087     -6.6974  0.00131085
          73    -6.70484     -6.6975  0.00129685
          74     -6.6919    -6.69742  0.00128154
          75    -6.71374    -6.69764  0.00128278
          76    -6.70755    -6.69777  0.00127251
          77    -6.68268    -6.69757  0.00127098
          78     -6.7133    -6.69778  0.00127058
          79    -6.69436    -6.69773  0.00125523
          80    -6.69974    -6.69776  0.00123979
          81    -6.71461    -6.69797  0.00124182
          82     -6.6889    -6.69785  0.00123159
          83     -6.7135    -6.69804  0.00123108
          84    -6.71164    -6.69821  0.00122702
          85    -6.68233    -6.69802  0.00122672
          86    -6.70343    -6.69808  0.00121407
          87    -6.70819     -6.6982  0.00120566
