#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1    -7.82332    -7.82332           0
           2    -7.76375    -7.79353   0.0210606
           3    -7.69494    -7.76067   0.0302843
           4    -7.65245    -7.73362   0.0326329
           5    -7.60907    -7.70871   0.0343204
           6    -7.56283    -7.68439   0.0362016
           7    -7.53747    -7.66341   0.0366123
           8    -7.51866    -7.64531   0.0362316
           9    -7.49424    -7.62853   0.0358844
          10    -7.45722     -7.6114   0.0361546
          11    -7.44058    -7.59587   0.0360487
          12    -7.42442    -7.58158    0.035764
          13    -7.39201      -7.567   0.0358627
          14    -7.37426    -7.55323   0.0358462
          15    -7.34644    -7.53944   0.0360099
          16    -7.32088    -7.52578   0.0362579
          17    -7.29406    -7.51215   0.0365977
          18    -7.25558     -7.4979    0.037237
          19    -7.21985    -7.48326   0.0380443
          20     -7.1748    -7.46784   0.0391437
