#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1     -4.7136     -4.7136           0
           2    -4.71104    -4.71232 0.000903898
           3    -4.70863    -4.71109  0.00117097
           4    -4.70607    -4.70984  0.00139695
           5    -4.70257    -4.70838  0.00171392
           6    -4.69928    -4.70686  0.00198975
           7    -4.69753    -4.70553  0.00210514
           8    -4.69516    -4.70423  0.00220568
           9    -4.69276    -4.70296  0.00229992
          10    -4.69009    -4.70167  0.00240336
          11    -4.68659     -4.7003  0.00254609
          12    -4.68367    -4.69891  0.00268489
          13    -4.68161    -4.69758  0.00278898
          14    -4.67924    -4.69627  0.00288105
          15    -4.67837    -4.69508  0.00292591
          16    -4.67638    -4.69391  0.00296738
          17    -4.67444    -4.69277  0.00300585
          18    -4.67167    -4.69159  0.00305875
          19    -4.66778    -4.69034  0.00314404
          20    -4.66541    -4.68909  0.00322454
          21    -4.66359    -4.68788  0.00329168
          22    -4.66172    -4.68669   0.0033499
          23    -4.66015    -4.68554  0.00339722
          24    -4.65681    -4.68434  0.00346004
          25    -4.65427    -4.68314  0.00352455
          26    -4.65256    -4.68196  0.00357987
          27     -4.6504    -4.68079  0.00363306
          28    -4.64664    -4.67957  0.00370245
          29    -4.64371    -4.67834  0.00377565
          30    -4.64037    -4.67707  0.00385601
          31    -4.63858    -4.67583  0.00392645
          32     -4.6345    -4.67454  0.00401054
          33    -4.62957    -4.67317    0.004114
          34    -4.62457    -4.67174  0.00423407
          35    -4.61937    -4.67025  0.00436953
          36    -4.61409    -4.66869  0.00451803
          37    -4.60946    -4.66709  0.00467086
          38     -4.6062    -4.66549  0.00481497
          39    -4.59923    -4.66379  0.00498218
          40    -4.59282    -4.66201  0.00516386
          41     -4.5884    -4.66022  0.00534089
          42    -4.57699    -4.65824  0.00556919
          43    -4.57101    -4.65621  0.00579736
          44    -4.56846    -4.65421  0.00599882
          45    -4.56593    -4.65225  0.00617802
          46    -4.56379    -4.65033  0.00633592
          47    -4.56349    -4.64848  0.00646492
          48    -4.56577    -4.64676  0.00655585
          49    -4.56717    -4.64513   0.0066202
          50    -4.56418    -4.64351  0.00668284
          51    -4.55599     -4.6418   0.0067686
          52    -4.54834       -4.64  0.00687289
          53    -4.54871    -4.63828  0.00695569
          54    -4.54687    -4.63658  0.00702983
          55    -4.54597    -4.63494  0.00709246
          56    -4.54504    -4.63333  0.00714517
          57    -4.54416    -4.63177  0.00718903
          58    -4.54144    -4.63021  0.00723181
          59    -4.53549     -4.6286  0.00728525
          60    -4.52892    -4.62694  0.00735082
          61    -4.52415    -4.62526  0.00742097
          62    -4.52601    -4.62366  0.00747195
          63    -4.52547     -4.6221  0.00751412
          64    -4.52858    -4.62064  0.00753746
          65      -4.533    -4.61929  0.00754111
          66    -4.53467    -4.61801  0.00753506
          67    -4.53132    -4.61671  0.00753287
          68    -4.53008    -4.61544  0.00752906
          69    -4.52823    -4.61418  0.00752528
          70    -4.53139    -4.61299  0.00751014
          71    -4.52791    -4.61179  0.00749935
          72    -4.52565     -4.6106  0.00749002
          73    -4.52081    -4.60937  0.00748773
          74    -4.51992    -4.60816  0.00748346
          75    -4.51419    -4.60691  0.00748783
