#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
           1    0.822595    0.822595           0
           2     0.82278    0.822688 6.52533e-05
           3    0.822959    0.822778 8.58032e-05
           4    0.823146     0.82287 0.000102432
           5    0.823395    0.822975 0.000124601
           6    0.823611    0.823081 0.000141929
           7    0.823718    0.823172 0.000147924
           8    0.823886    0.823261 0.000154004
           9    0.824058     0.82335 0.000160349
          10    0.824225    0.823437 0.000166498
          11    0.824441    0.823529 0.000174579
          12    0.824623     0.82362 0.000182317
          13    0.824744    0.823706 0.000187679
          14    0.824876     0.82379  0.00019198
          15    0.824931    0.823866 0.000193675
          16    0.825057    0.823941 0.000195355
          17    0.825159    0.824012 0.000196567
          18    0.825369    0.824088 0.000199575
          19    0.825584    0.824166 0.000204012
          20    0.825702    0.824243 0.000207752
          21    0.825822    0.824318 0.000211025
          22    0.825925    0.824391 0.000213705
          23    0.826008    0.824462 0.000215667
          24    0.826214    0.824535 0.000218686
          25    0.826401    0.824609 0.000222316
          26    0.826511    0.824682 0.000225478
          27    0.826643    0.824755 0.000228524
          28    0.826859     0.82483 0.000232384
          29    0.827036    0.824906 0.000236494
          30     0.82723    0.824984 0.000240963
          31    0.827313    0.825059 0.000244624
          32    0.827471    0.825134  0.00024832
          33    0.827717    0.825212 0.000252833
          34    0.828012    0.825295 0.000258457
          35    0.828318    0.825381 0.000265115
          36    0.828577     0.82547 0.000272204
          37     0.82878    0.825559 0.000279165
          38    0.828929    0.825648 0.000285554
          39    0.829279    0.825741 0.000293016
          40    0.829653    0.825839 0.000301568
          41    0.829931    0.825939 0.000310292
          42    0.830535    0.826048 0.000321621
          43    0.830812    0.826159 0.000332677
          44     0.83096    0.826268 0.000342545
          45    0.831162    0.826377 0.000351773
          46    0.831329    0.826485  0.00036022
          47    0.831397    0.826589 0.000367407
          48    0.831327    0.826688 0.000372777
          49     0.83129    0.826782 0.000376815
          50    0.831436    0.826875 0.000380602
          51    0.831785    0.826971 0.000385123
          52    0.832157    0.827071 0.000390416
          53    0.832071    0.827165 0.000394283
          54    0.832167    0.827258 0.000397711
          55    0.832196    0.827347 0.000400487
          56    0.832262    0.827435 0.000402835
          57     0.83232    0.827521 0.000404781
          58    0.832412    0.827605 0.000406493
          59    0.832737    0.827692 0.000408803
          60    0.833076    0.827782 0.000411719
          61    0.833362    0.827873 0.000415009
          62    0.833327    0.827961 0.000417533
          63    0.833373    0.828047 0.000419648
          64    0.833245    0.828129 0.000420877
          65    0.832999    0.828203 0.000421019
          66    0.832918    0.828275 0.000420656
          67    0.833105    0.828347  0.00042051
          68    0.833174    0.828418 0.000420276
          69    0.833343    0.828489 0.000420203
          70    0.833239    0.828557 0.000419641
          71    0.833471    0.828626 0.000419398
          72    0.833598    0.828695 0.000419218
          73    0.833864    0.828766 0.000419412
          74    0.833934    0.828836 0.000419517
          75    0.834181    0.828907 0.000419933
          76    0.834295    0.828978 0.000420348
          77    0.834245    0.829047 0.000420418
          78    0.834281    0.829114  0.00042035
          79    0.834246    0.829179 0.000420019
          80    0.834462    0.829245 0.000419929
          81    0.834702    0.829312 0.000420114
          82    0.834995    0.829381 0.000420669
          83    0.835339    0.829453  0.00042168
          84    0.835172    0.829521  0.00042212
          85     0.83524    0.829589  0.00042248
          86    0.835579    0.829658 0.000423271
          87     0.83549    0.829725 0.000423681
          88    0.835486    0.829791 0.000423894
          89    0.835449    0.829854 0.000423871
          90    0.835379    0.829916 0.000423583
          91    0.835458    0.829977 0.000423283
          92    0.835842     0.83004 0.000423457
          93    0.836073    0.830105 0.000423843
          94    0.836312    0.830171 0.000424447
          95    0.836437    0.830237 0.000425073
          96    0.836345    0.830301  0.00042538
          97    0.836639    0.830366 0.000425984
          98    0.836893    0.830433 0.000426811
          99    0.837124      0.8305 0.000427819
         100    0.837115    0.830567 0.000428624
         101    0.836981     0.83063  0.00042906
         102    0.837397    0.830696 0.000429952
         103    0.837609    0.830763 0.000430983
         104    0.837787    0.830831 0.000432097
         105    0.838207    0.830901 0.000433655
         106    0.838377    0.830972  0.00043526
         107    0.838393    0.831041 0.000436684
         108    0.838921    0.831114 0.000438694
         109     0.83945    0.831191 0.000441285
         110     0.83932    0.831264 0.000443419
         111    0.839272    0.831337 0.000445254
         112    0.839444    0.831409 0.000447123
         113    0.839655    0.831482 0.000449081
         114    0.839637    0.831554 0.000450803
         115     0.83967    0.831624 0.000452374
         116     0.83985    0.831695 0.000453998
         117    0.840185    0.831768  0.00045588
         118    0.840755    0.831844 0.000458334
         119    0.840883     0.83192 0.000460735
         120    0.841296    0.831998 0.000463473
         121    0.841399    0.832076  0.00046611
         122    0.841735    0.832155 0.000468966
         123    0.842114    0.832236 0.000472091
         124    0.841975    0.832314 0.000474773
         125    0.842315    0.832394 0.000477668
         126    0.842416    0.832474 0.000480453
         127    0.842974    0.832556  0.00048373
         128    0.842842    0.832637  0.00048658
         129    0.843036    0.832717  0.00048944
         130    0.842972    0.832796  0.00049199
         131    0.843381    0.832877 0.000494825
         132    0.843821     0.83296 0.000497974
         133    0.843994    0.833043 0.000501093
         134    0.844493    0.833128 0.000504587
         135     0.84414     0.83321 0.000507399
         136    0.844418    0.833292 0.000510317
         137    0.844353    0.833373 0.000512939
         138    0.844033     0.83345 0.000515005
         139    0.844453     0.83353 0.000517347
         140    0.844779     0.83361 0.000519855
         141    0.845431    0.833694 0.000522884
         142    0.845544    0.833777  0.00052582
         143    0.844739    0.833854   0.0005277
         144    0.844924    0.833931 0.000529606
         145    0.844641    0.834005 0.000531079
         146    0.844719    0.834078 0.000532487
         147    0.845685    0.834157 0.000534687
         148    0.846557    0.834241 0.000537599
         149    0.846536    0.834323 0.000540287
         150    0.846593    0.834405 0.000542841
         151      0.8469    0.834488 0.000545517
         152    0.847113    0.834571 0.000548215
         153    0.846725     0.83465 0.000550357
         154    0.846921     0.83473 0.000552522
         155    0.847005    0.834809 0.000554603
         156    0.846937    0.834887  0.00055647
         157    0.847174    0.834965 0.000558402
         158    0.847457    0.835044 0.000560437
         159    0.847991    0.835126 0.000562797
         160    0.848175    0.835207 0.000565158
         161    0.847613    0.835284 0.000566877
         162    0.847973    0.835363 0.000568763
         163    0.847535    0.835437 0.000570155
         164    0.847566    0.835511 0.000571455
         165    0.847668    0.835585 0.000572721
