#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1     1.27216     1.27216           0
           2     1.08311     1.17763   0.0668406
           3     1.08451     1.14659   0.0512646
           4     1.09508     1.13371   0.0400333
           5     1.07046     1.12106   0.0339667
           6     1.05719     1.11042   0.0299271
           7     1.09055     1.10758    0.025786
           8     1.06679     1.10248   0.0230612
           9     1.06969     1.09884   0.0207847
          10     1.07433     1.09639   0.0188502
          11     1.07208     1.09418   0.0172656
          12     1.07191     1.09232   0.0159262
          13     1.08809       1.092   0.0147044
          14     1.10186      1.0927    0.013671
          15     1.05237     1.09001   0.0130213
          16     1.04154     1.08698   0.0125548
          17     1.09654     1.08755   0.0118289
          18     1.09507     1.08796   0.0111791
          19     1.10196      1.0887    0.010615
          20     1.04734     1.08663   0.0102837
          21     1.09607     1.08708  0.00980382
          22     1.07526     1.08654  0.00937291
          23     1.09199     1.08678  0.00896838
          24     1.06781     1.08599  0.00862946
          25     1.06706     1.08523  0.00831745
          26     1.07237     1.08474  0.00801225
          27     1.04151     1.08314  0.00787386
          28     1.05554     1.08215   0.0076541
          29     1.11508     1.08329  0.00747391
          30     1.09128     1.08355  0.00722953
          31     1.06251     1.08287  0.00702811
          32     1.07278     1.08256  0.00681556
          33     1.06039     1.08189  0.00664206
          34     1.08354     1.08194  0.00644688
          35     1.08116     1.08191  0.00626272
          36     1.04576     1.08091  0.00616875
          37     1.10164     1.08147  0.00602742
          38     1.03531     1.08026  0.00598996
          39     1.07957     1.08024  0.00583639
          40     1.07927     1.08021  0.00569053
          41     1.07335     1.08005   0.0055542
          42     1.10211     1.08057  0.00544675
          43     1.06601     1.08023   0.0053306
          44     1.06639     1.07992  0.00521872
          45     1.05122     1.07928  0.00514156
          46     1.08688     1.07945  0.00503244
          47     1.09015     1.07967  0.00493052
          48     1.05621     1.07918  0.00485196
          49      1.1133     1.07988  0.00480263
          50     1.07355     1.07975  0.00470825
          51     1.07454     1.07965  0.00461704
          52     1.06662      1.0794  0.00453505
          53     1.04435     1.07874  0.00449745
          54     1.10923      1.0793  0.00444946
          55     1.07659     1.07926  0.00436884
          56     1.07344     1.07915  0.00429205
          57     1.14118     1.08024  0.00435252
          58     1.11227     1.08079  0.00431236
          59     1.07782     1.08074  0.00423957
          60     1.08599     1.08083  0.00416981
          61     1.08548     1.08091  0.00410215
          62     1.10611     1.08131  0.00405608
          63     1.05915     1.08096  0.00400692
          64     1.10196     1.08129  0.00395772
          65     1.06237       1.081  0.00390751
          66     1.03789     1.08034   0.0039025
          67     1.10744     1.08075  0.00386516
          68      1.1211     1.08134   0.0038536
          69     1.04021     1.08075  0.00384359
          70     1.08584     1.08082  0.00378937
          71      1.0592     1.08051  0.00374822
          72     1.05426     1.08015  0.00371385
          73      1.1134      1.0806  0.00369081
          74     1.05083      1.0802  0.00366281
          75     1.06623     1.08002  0.00361871
          76     1.09312     1.08019   0.0035752
          77     1.08892      1.0803  0.00353057
          78     1.09023     1.08043   0.0034876
          79     1.06622     1.08025  0.00344809
          80     1.10616     1.08057  0.00342016
          81     1.08575     1.08064  0.00337853
          82     1.09056     1.08076   0.0033395
          83     1.12734     1.08132  0.00334608
          84     1.09191     1.08145  0.00330862
          85     1.01755     1.08069    0.003354
          86     1.04734     1.08031  0.00333734
          87     1.07181     1.08021  0.00330041
          88     1.08763     1.08029  0.00326398
          89     1.10097     1.08052  0.00323556
          90     1.07769     1.08049  0.00319977
          91     1.09814     1.08069  0.00317047
          92     1.08158      1.0807  0.00313603
          93     1.05706     1.08044  0.00311259
          94     1.07559     1.08039   0.0030799
          95     1.09688     1.08056  0.00305237
          96     1.06372     1.08039  0.00302561
          97     1.06538     1.08023  0.00299837
          98     1.12177     1.08066  0.00299758
          99     1.05757     1.08043  0.00297636
         100     1.11503     1.08077  0.00296665
         101     1.11235     1.08108  0.00295371
         102     1.08648     1.08114  0.00292523
         103     1.07126     1.08104   0.0028984
         104     1.06578     1.08089  0.00287424
         105      1.0727     1.08082  0.00284793
         106     1.11382     1.08113  0.00283803
         107     1.06763       1.081   0.0028143
