#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
           1     1.01381     1.01381           0
           2    0.877354    0.945582    0.048244
           3     0.87768    0.922948   0.0370939
           4    0.885262    0.913526   0.0289922
           5    0.867147    0.904251    0.024633
           6    0.858319    0.896595   0.0216844
           7    0.883672    0.894749   0.0186651
           8      0.8655    0.891093   0.0166862
           9    0.869271    0.888668   0.0150073
          10    0.872331    0.887035   0.0135952
          11    0.868746    0.885372   0.0124605
          12    0.867566    0.883888   0.0115101
          13    0.879666    0.883563   0.0106293
          14    0.889061    0.883956  0.00987734
          15    0.854654    0.882003  0.00941004
          16    0.847717     0.87986  0.00906261
          17    0.885151    0.880171  0.00853486
          18    0.884314    0.880401   0.0080638
          19    0.891353    0.880978  0.00765997
          20     0.84991    0.879424  0.00743281
          21    0.886486    0.879761  0.00708647
          22    0.869741    0.879305  0.00677897
          23    0.883319     0.87948  0.00648648
          24    0.865599    0.878901  0.00624194
          25    0.865393    0.878361  0.00601561
          26    0.869312    0.878013   0.0057943
          27    0.848151    0.876907  0.00568427
          28    0.857115      0.8762  0.00552504
          29     0.90035    0.877033  0.00539691
          30    0.882612    0.877219  0.00522022
          31    0.862351    0.876739  0.00507381
          32    0.870928    0.876558   0.0049185
          33    0.862203    0.876123  0.00478865
          34     0.87694    0.876147  0.00464787
          35    0.875645    0.876132   0.0045151
          36    0.850969    0.875433  0.00444345
          37    0.888951    0.875799  0.00433835
          38    0.840132     0.87486  0.00432452
          39    0.872618    0.874803  0.00421402
          40    0.873606    0.874773  0.00410878
          41    0.870038    0.874657  0.00401018
          42    0.892241    0.875076   0.0039365
          43    0.864126    0.874821  0.00385318
          44    0.865913    0.874619  0.00377092
          45    0.853853    0.874157  0.00371525
          46    0.879109    0.874265  0.00363604
          47      0.8816    0.874421  0.00356203
          48    0.859793    0.874116  0.00350083
          49    0.899822    0.874641  0.00346847
          50    0.870298    0.874554  0.00340019
          51    0.869727    0.874459  0.00333484
          52    0.864142    0.874261   0.0032766
          53    0.848402    0.873773   0.0032509
          54    0.896291     0.87419  0.00321733
          55    0.873073     0.87417   0.0031589
          56    0.868815    0.874074  0.00310394
          57     0.91935    0.874868  0.00314948
          58     0.89878    0.875281  0.00312204
          59    0.874603    0.875269  0.00306915
          60    0.879226    0.875335   0.0030187
          61    0.878098     0.87538  0.00296956
          62    0.894866    0.875695  0.00293824
          63    0.860546    0.875454  0.00290143
          64    0.891655    0.875707  0.00286711
          65     0.86411    0.875529  0.00282855
          66    0.844995    0.875066  0.00282328
          67     0.89606     0.87538  0.00279847
          68     0.90541    0.875821  0.00279195
          69    0.845338     0.87538  0.00278622
          70    0.877829    0.875414  0.00274663
          71    0.859633    0.875192  0.00271693
          72    0.856562    0.874933  0.00269149
          73    0.899145    0.875265  0.00267497
          74    0.853255    0.874968  0.00265531
          75    0.865178    0.874837  0.00262311
          76    0.883449     0.87495  0.00259104
          77    0.881231    0.875032  0.00255868
          78    0.882655     0.87513  0.00252774
          79    0.865443    0.875007  0.00249871
          80    0.894731    0.875254  0.00247961
          81    0.878703    0.875296  0.00244937
          82    0.882072    0.875379  0.00242089
          83    0.908926    0.875783  0.00242523
          84    0.884205    0.875883  0.00239843
          85    0.830077    0.875344     0.00243
          86    0.852986    0.875084  0.00241561
          87    0.868038    0.875003   0.0023892
          88    0.881968    0.875083  0.00236336
          89    0.890989    0.875261  0.00234356
          90    0.872433     0.87523  0.00231773
          91    0.888678    0.875378  0.00229696
          92     0.87656    0.875391  0.00227203
          93    0.859634    0.875221  0.00225391
          94     0.87354    0.875203     0.00223
          95    0.889411    0.875353  0.00221154
          96    0.863742    0.875232  0.00219181
          97    0.863378     0.87511  0.00217261
          98    0.904296    0.875407  0.00217076
          99    0.857845     0.87523  0.00215607
         100    0.900905    0.875487  0.00214974
         101    0.901278    0.875742  0.00214357
         102    0.880058    0.875784  0.00212297
         103    0.868733    0.875716  0.00210347
         104    0.865362    0.875616  0.00208559
         105    0.868897    0.875552  0.00206671
         106    0.897768    0.875762  0.00205781
         107    0.864193    0.875654  0.00204142
         108    0.878416     0.87568  0.00202268
         109    0.850546    0.875449  0.00201722
         110    0.882154     0.87551  0.00199981
         111    0.862086    0.875389  0.00198544
         112    0.899903    0.875608  0.00197974
         113    0.848971    0.875372  0.00197621
         114    0.861487     0.87525  0.00196262
         115    0.886534    0.875348  0.00194801
         116    0.893759    0.875507  0.00193767
         117    0.867293    0.875437  0.00192238
         118    0.871431    0.875403  0.00190639
         119    0.865098    0.875316  0.00189233
         120    0.827424    0.874917  0.00191819
         121    0.896789    0.875098  0.00191083
         122    0.881385     0.87515  0.00189586
         123    0.863496    0.875055  0.00188282
         124    0.909115     0.87533  0.00188756
         125    0.860714    0.875213  0.00187608
         126    0.887721    0.875312  0.00186381
         127    0.858438    0.875179  0.00185387
         128    0.869971    0.875138  0.00183983
         129    0.859206    0.875015  0.00182971
         130    0.876945     0.87503   0.0018157
         131    0.883387    0.875093  0.00180296
         132    0.890229    0.875208  0.00179294
         133    0.865318    0.875134    0.001781
         134    0.868458    0.875084  0.00176841
         135    0.885723    0.875163  0.00175706
         136    0.862341    0.875068  0.00174667
         137    0.907858    0.875308  0.00175024
         138    0.881203    0.875351  0.00173808
         139     0.86439    0.875272  0.00172736
         140    0.862338    0.875179  0.00171749
         141    0.915155    0.875463  0.00172855
         142    0.890374    0.875568  0.00171957
         143    0.853922    0.875416  0.00171419
         144    0.882598    0.875466  0.00170301
         145    0.871603     0.87544  0.00169148
         146    0.880083    0.875471  0.00168019
         147    0.890585    0.875574   0.0016719
         148    0.866509    0.875513  0.00166173
         149    0.893705    0.875635  0.00165505
         150    0.882369     0.87568  0.00164463
         151    0.857112    0.875557  0.00163833
         152    0.898678    0.875709   0.0016346
         153    0.868799    0.875664  0.00162454
         154    0.853608    0.875521  0.00162029
         155    0.893399    0.875636  0.00161394
         156    0.873773    0.875624  0.00160363
         157    0.863182    0.875545  0.00159538
         158    0.864576    0.875476  0.00158679
         159    0.857846    0.875365  0.00158068
         160    0.842842    0.875161  0.00158381
         161    0.859733    0.875066  0.00157687
         162     0.85728    0.874956  0.00157096
         163    0.867003    0.874907  0.00156208
         164    0.897821    0.875047  0.00155879
         165    0.893721     0.87516  0.00155344
         166    0.856766    0.875049  0.00154803
         167    0.889493    0.875136  0.00154118
         168    0.887235    0.875208  0.00153369
         169    0.852182    0.875071  0.00153065
         170    0.864816    0.875011  0.00152283
         171    0.898887    0.875151  0.00152032
         172     0.87606    0.875156  0.00151149
         173    0.891923    0.875253  0.00150585
         174    0.886155    0.875315   0.0014985
         175    0.861849    0.875239  0.00149191
         176    0.901796    0.875389  0.00149105
         177    0.865449    0.875333  0.00148368
         178    0.896554    0.875452  0.00148013
         179    0.867246    0.875407  0.00147257
         180    0.869916    0.875376   0.0014647
         181    0.838742    0.875174  0.00147053
         182    0.901881     0.87532  0.00146975
         183    0.904787    0.875481  0.00147052
         184     0.91777    0.875711  0.00148037
         185    0.880471    0.875737   0.0014726
         186    0.876703    0.875742  0.00146469
         187    0.859144    0.875653  0.00145954
         188    0.880201    0.875678  0.00145198
         189    0.883107    0.875717  0.00144483
         190    0.862367    0.875647  0.00143893
         191    0.835717    0.875438   0.0014465
         192     0.84513     0.87528  0.00144756
         193    0.895226    0.875383  0.00144374
         194    0.895659    0.875488  0.00144008
         195     0.87473    0.875484   0.0014327
         196    0.896986    0.875593  0.00142958
         197    0.882236    0.875627  0.00142272
         198    0.902058    0.875761  0.00142179
         199    0.889875    0.875832  0.00141641
         200    0.840303    0.875654  0.00142042
         201    0.898944     0.87577  0.00141808
         202    0.863509    0.875709  0.00141235
         203    0.896389    0.875811  0.00140907
         204    0.850573    0.875687  0.00140758
         205    0.853668     0.87558  0.00140481
         206    0.892708    0.875663  0.00140044
         207    0.869977    0.875636  0.00139395
         208    0.899477     0.87575  0.00139195
         209    0.864225    0.875695  0.00138638
         210    0.831114    0.875483  0.00139594
         211    0.883606    0.875521  0.00138986
         212    0.882266    0.875553  0.00138366
         213    0.876692    0.875558  0.00137718
         214    0.888362    0.875618  0.00137204
         215    0.857439    0.875534  0.00136826
         216    0.872043    0.875518  0.00136202
         217    0.889339    0.875581  0.00135724
         218     0.87411    0.875574  0.00135103
         219    0.880182    0.875596  0.00134502
         220    0.887249    0.875649  0.00133995
         221    0.895855     0.87574    0.001337
         222    0.869619    0.875712  0.00133126
         223    0.886363     0.87576  0.00132615
         224    0.880158     0.87578  0.00132038
         225    0.908942    0.875927  0.00132271
         226    0.860758     0.87586  0.00131856
         227    0.870811    0.875838  0.00131294
         228    0.885198    0.875879  0.00130782
         229    0.883237    0.875911   0.0013025
         230    0.878931    0.875924  0.00129691
         231    0.879969    0.875942  0.00129141
         232    0.884682    0.875979  0.00128639
         233    0.915222    0.876148  0.00129185
         234    0.879021     0.87616  0.00128639
         235    0.845813    0.876031  0.00128738
         236    0.861627     0.87597  0.00128337
         237    0.885752    0.876011  0.00127862
         238    0.896331    0.876096  0.00127609
         239    0.862845    0.876041  0.00127196
         240    0.861227    0.875979  0.00126816
         241    0.872814    0.875966  0.00126296
         242    0.898607     0.87606   0.0012612
         243    0.899856    0.876158  0.00125981
         244    0.866778    0.876119  0.00125523
         245    0.869163    0.876091  0.00125043
         246    0.897698    0.876179  0.00124843
         247    0.884851    0.876214  0.00124387
         248    0.892095    0.876278   0.0012405
         249    0.858583    0.876207  0.00123755
         250    0.885712    0.876245  0.00123319
         251    0.888475    0.876293  0.00122923
         252    0.871648    0.876275  0.00122449
         253    0.899364    0.876366  0.00122305
         254    0.880301    0.876382  0.00121833
         255    0.868921    0.876353  0.00121391
         256    0.868795    0.876323  0.00120952
         257    0.887742    0.876367  0.00120563
         258    0.897282    0.876449  0.00120368
         259    0.892367     0.87651   0.0012006
         260    0.870168    0.876486  0.00119623
         261    0.873829    0.876475  0.00119169
         262    0.886327    0.876513  0.00118774
         263    0.880685    0.876529  0.00118333
         264     0.85834     0.87646  0.00118085
         265    0.896831    0.876537  0.00117889
         266    0.852518    0.876447  0.00117791
         267    0.887224    0.876487  0.00117419
         268    0.877322     0.87649  0.00116982
         269    0.872916    0.876477  0.00116554
         270    0.881129    0.876494  0.00116135
         271    0.872254    0.876478  0.00115717
         272    0.849779     0.87638  0.00115708
         273    0.881737      0.8764    0.001153
         274    0.862248    0.876348  0.00114995
         275    0.845558    0.876236  0.00115121
         276    0.875909    0.876235  0.00114704
         277    0.868341    0.876206  0.00114325
         278    0.836967    0.876065  0.00114782
         279    0.863772    0.876021  0.00114455
         280    0.860309    0.875965  0.00114184
         281     0.87493    0.875961  0.00113778
         282    0.883092    0.875987  0.00113403
         283    0.893058    0.876047  0.00113162
         284    0.892912    0.876106  0.00112919
         285    0.885122    0.876138  0.00112568
         286    0.864313    0.876097   0.0011225
         287    0.908427    0.876209  0.00112423
         288    0.896227    0.876279  0.00112247
         289    0.879503     0.87629  0.00111864
         290    0.910233    0.876407  0.00112089
         291     0.91029    0.876524  0.00112307
         292    0.929089    0.876704  0.00113356
         293    0.869963    0.876681  0.00112992
         294     0.87674    0.876681  0.00112608
         295    0.876311     0.87668  0.00112226
         296    0.854471    0.876604  0.00112098
         297    0.874429    0.876597  0.00111723
         298    0.888827    0.876638  0.00111423
         299    0.894835    0.876699  0.00111217
         300    0.925902    0.876863  0.00112049
         301    0.901829    0.876946  0.00111983
         302    0.876608    0.876945  0.00111612
         303    0.900768    0.877024   0.0011152
         304    0.859081    0.876964   0.0011131
         305    0.861692    0.876914  0.00111057
         306    0.860006    0.876859  0.00110832
         307    0.881002    0.876873  0.00110479
         308    0.881201    0.876887  0.00110129
         309    0.873336    0.876875  0.00109779
         310    0.880391    0.876887   0.0010943
         311    0.867035    0.876855  0.00109124
         312    0.894182     0.87691  0.00108916
         313    0.890582    0.876954  0.00108655
         314    0.883894    0.876976  0.00108332
         315    0.921682    0.877118  0.00108914
         316    0.887974    0.877152  0.00108623
         317    0.842153    0.877042   0.0010884
         318    0.858281    0.876983  0.00108658
         319    0.875961     0.87698  0.00108318
         320    0.889665     0.87702  0.00108052
         321    0.839054    0.876901   0.0010836
