#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
           1    0.836362    0.836362           0
           2    0.839223    0.837792  0.00101161
           3    0.842528    0.839371  0.00145463
           4    0.844486     0.84065  0.00155468
           5    0.846573    0.841834   0.0016339
           6    0.848839    0.843002  0.00172908
           7    0.850103    0.844016  0.00175459
           8    0.851018    0.844891   0.0017399
           9    0.852211    0.845705  0.00172623
          10    0.854125    0.846547  0.00174693
          11    0.854797    0.847297   0.0017417
          12    0.855583    0.847987  0.00172805
          13     0.85721    0.848697  0.00173464
          14    0.857994    0.849361  0.00173319
          15    0.859195    0.850016  0.00173723
          16    0.860426    0.850667  0.00174623
          17     0.86159     0.85131  0.00175775
          18    0.863562     0.85199  0.00178705
          19    0.865196    0.852685  0.00182315
          20    0.867435    0.853423  0.00187524
