#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
           1   0.0465316   0.0465316           0
           2   0.0470361   0.0467838 0.000178346
           3   0.0488598   0.0474758 0.000577384
           4   0.0516495   0.0485192  0.00100202
           5   0.0533637   0.0494881  0.00118051
           6    0.054333   0.0502956  0.00122928
           7   0.0550811   0.0509793  0.00122915
           8    0.055673    0.051566  0.00120745
           9   0.0564719   0.0521111  0.00118999
          10   0.0581073   0.0527107  0.00121268
          11   0.0585958   0.0532457  0.00121474
          12   0.0575711   0.0536062  0.00116576
          13   0.0573259   0.0538923  0.00111065
          14   0.0579305   0.0541807  0.00106811
          15   0.0580246    0.054437  0.00102719
          16   0.0572487   0.0546127 0.000977906
          17   0.0575814   0.0547874 0.000935844
          18   0.0571076   0.0549163 0.000892686
          19   0.0560736   0.0549772 0.000847778
          20   0.0570614   0.0550814 0.000811769
          21   0.0581603    0.055228 0.000786242
          22   0.0589517   0.0553973 0.000768506
          23   0.0594669   0.0555742 0.000755187
          24   0.0600144   0.0557592 0.000746039
          25   0.0605403   0.0559504 0.000740304
          26   0.0606735   0.0561321  0.00073378
          27   0.0601392   0.0562805 0.000721455
          28     0.06026   0.0564226  0.00070955
          29   0.0599963   0.0565459 0.000695702
          30   0.0583981   0.0566076 0.000675246
          31   0.0574756   0.0566356 0.000654044
          32   0.0576905   0.0566686 0.000634435
          33   0.0584581   0.0567228 0.000617523
          34   0.0584561   0.0567738 0.000601461
          35   0.0585582   0.0568248 0.000586433
          36   0.0583419   0.0568669 0.000571656
          37   0.0583198   0.0569062 0.000557553
          38   0.0597583   0.0569812 0.000547909
          39   0.0606842   0.0570762 0.000542024
          40   0.0602251   0.0571549  0.00053416
          41   0.0594134     0.05721 0.000523964
          42   0.0584889   0.0572404 0.000512373
          43    0.057354   0.0572431 0.000500464
          44   0.0568528   0.0572342 0.000489168
          45   0.0577718   0.0572462 0.000478444
          46   0.0580509   0.0572637 0.000468363
          47   0.0590149   0.0573009 0.000459877
          48     0.06104   0.0573788 0.000456846
          49   0.0611717   0.0574562 0.000454033
          50   0.0597652   0.0575024 0.000447295
          51   0.0594303   0.0575402 0.000440119
          52   0.0600291   0.0575881  0.00043425
          53   0.0599766   0.0576331 0.000428389
          54   0.0596916   0.0576712 0.000422148
          55   0.0595099   0.0577047 0.000415794
          56   0.0592339    0.057732 0.000409265
          57   0.0597674   0.0577677  0.00040364
          58   0.0603623   0.0578124 0.000399152
          59   0.0604412    0.057857 0.000394865
          60   0.0601932   0.0578959 0.000390199
          61   0.0597559   0.0579264 0.000384992
          62   0.0588518   0.0579413 0.000379072
          63   0.0587088   0.0579535  0.00037325
          64   0.0582987   0.0579589 0.000367457
          65   0.0581469   0.0579618 0.000361815
          66   0.0585331   0.0579705 0.000356437
          67   0.0588815   0.0579841 0.000351376
          68   0.0578158   0.0579816 0.000346218
          69   0.0561184   0.0579546 0.000342251
          70   0.0558845    0.057925 0.000338637
          71   0.0554951   0.0578908 0.000335593
          72   0.0556979   0.0578603 0.000332311
          73   0.0579007   0.0578609 0.000327759
          74   0.0604564    0.057896 0.000325201
          75   0.0621755    0.057953 0.000325833
          76   0.0618144   0.0580038 0.000325482
          77   0.0600011   0.0580298 0.000322287
          78   0.0592336   0.0580452 0.000318525
          79   0.0596581   0.0580656 0.000315146
          80   0.0593929   0.0580822 0.000311644
          81   0.0589421   0.0580928 0.000307977
          82   0.0585426   0.0580983  0.00030427
          83    0.058842   0.0581073 0.000300736
          84   0.0597569   0.0581269 0.000297796
          85   0.0602553   0.0581519 0.000295344
          86   0.0591919    0.058164 0.000292157
          87   0.0588039   0.0581714 0.000288891
          88   0.0588502   0.0581791 0.000285711
