#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1     1.39689     1.39689           0
           2     1.41246     1.40468  0.00550547
           3     1.46749     1.42561   0.0174845
           4     1.55009     1.45673   0.0299714
           5     1.60325     1.48604   0.0355228
           6     1.63343      1.5106   0.0371378
           7     1.65316     1.53097   0.0369971
           8     1.67297     1.54872   0.0363822
           9     1.69769     1.56527   0.0359083
          10     1.74556      1.5833   0.0365645
          11     1.75888     1.59926    0.036559
          12     1.73232     1.61035   0.0351537
          13     1.72464     1.61914   0.0335309
          14     1.73881     1.62769   0.0322069
          15      1.7431     1.63538   0.0309652
          16     1.71975     1.64066   0.0294754
          17     1.72971     1.64589   0.0282032
          18     1.71548     1.64976      0.0269
          19     1.68631     1.65168   0.0255529
          20     1.71603      1.6549   0.0244769
          21      1.7466     1.65927   0.0236977
          22     1.77321     1.66445   0.0231796
          23     1.78659     1.66976    0.022772
          24      1.8043     1.67536   0.0225026
          25     1.81895     1.68111   0.0223234
          26     1.82046     1.68647   0.0220989
          27     1.80735     1.69094   0.0217292
          28     1.80888     1.69516   0.0213575
          29     1.80323     1.69888   0.0209436
          30     1.75496     1.70075   0.0203287
          31     1.72514     1.70154   0.0196882
          32     1.73106     1.70246   0.0190945
          33     1.75723     1.70412   0.0185879
          34     1.75652     1.70566    0.018105
          35      1.7615     1.70726   0.0176578
          36      1.7536     1.70854   0.0172142
          37       1.753     1.70975   0.0167908
          38     1.79716     1.71205   0.0165058
          39     1.82356     1.71491   0.0163283
          40     1.81127     1.71731   0.0160969
          41     1.78669     1.71901   0.0157929
          42     1.75799     1.71994   0.0154442
          43       1.725     1.72005   0.0150855
          44     1.70693     1.71975   0.0147456
          45     1.73604     1.72012   0.0144223
          46     1.74522     1.72066   0.0141191
          47     1.77331     1.72178   0.0138631
          48     1.83488     1.72414    0.013773
          49     1.83795     1.72646   0.0136864
          50     1.79714     1.72787   0.0134855
          51     1.78754     1.72904   0.0132717
          52     1.80505     1.73051   0.0130967
          53     1.80226     1.73186   0.0129194
          54     1.79485     1.73303   0.0127327
          55     1.78687     1.73401   0.0125388
          56     1.77959     1.73482   0.0123412
          57     1.79736     1.73592   0.0121734
          58     1.81337     1.73725   0.0120366
          59     1.81708     1.73861   0.0119083
          60       1.807     1.73975   0.0117643
          61       1.796     1.74067   0.0116075
          62     1.77186     1.74117   0.0114312
          63     1.76239     1.74151   0.0112547
          64     1.75409      1.7417   0.0110806
          65     1.74612     1.74177   0.0109103
          66     1.76049     1.74206   0.0107487
          67     1.76667     1.74242   0.0105946
          68     1.73882     1.74237   0.0104389
          69     1.68665     1.74156   0.0103188
          70     1.68015     1.74069   0.0102086
          71     1.66761     1.73966   0.0101166
          72     1.67561     1.73877   0.0100151
          73     1.73885     1.73877   0.0098779
          74     1.81744     1.73983  0.00980146
          75     1.86739     1.74153  0.00981723
          76     1.85744     1.74306   0.0098058
          77     1.80324     1.74384  0.00970955
          78     1.78089     1.74431  0.00959668
          79     1.79339     1.74493  0.00949529
          80     1.78411     1.74542  0.00938922
          81     1.77105     1.74574  0.00927864
          82     1.76116     1.74593  0.00916739
          83     1.77044     1.74622  0.00906169
          84     1.79666     1.74682  0.00897369
          85     1.80911     1.74756  0.00889798
          86     1.78097     1.74795    0.008803
          87     1.76865     1.74818  0.00870503
          88     1.76857     1.74842  0.00860919
          89      1.8097      1.7491  0.00853995
          90      1.8389      1.7501  0.00850315
          91     1.82722     1.75095  0.00845183
          92     1.81969      1.7517  0.00839292
          93     1.83475     1.75259  0.00835006
          94     1.80781     1.75318  0.00828187
          95     1.82515     1.75393  0.00822928
          96     1.82182     1.75464  0.00817388
          97     1.80972     1.75521  0.00810931
          98     1.77789     1.75544  0.00802987
          99     1.76187     1.75551  0.00794902
         100     1.77836     1.75573  0.00787281
         101     1.82841     1.75645  0.00782768
         102     1.90242     1.75788  0.00788065
         103     1.87804     1.75905  0.00789001
         104     1.83458     1.75978  0.00784749
         105     1.80115     1.76017  0.00778264
         106     1.75811     1.76015  0.00770924
         107     1.74084     1.75997  0.00763931
         108     1.74566     1.75984  0.00756972
         109     1.75573      1.7598  0.00750037
         110     1.76342     1.75983  0.00743225
         111     1.75808     1.75982  0.00736531
         112     1.77162     1.75992  0.00730031
         113     1.81105     1.76038  0.00724971
         114     1.82801     1.76097  0.00721035
         115     1.83886     1.76165  0.00717939
         116     1.81767     1.76213  0.00713373
         117     1.83225     1.76273  0.00709789
         118     1.80174     1.76306  0.00704543
         119      1.7749     1.76316  0.00698693
         120     1.76834      1.7632  0.00692884
         121     1.74665     1.76307  0.00687292
         122     1.72343     1.76274  0.00682426
         123     1.76086     1.76273   0.0067688
         124     1.82226     1.76321  0.00673122
         125     1.82005     1.76366  0.00669271
         126     1.81728     1.76409  0.00665311
         127     1.81607      1.7645   0.0066133
         128     1.78008     1.76462  0.00656276
         129     1.77302     1.76468  0.00651221
         130     1.77385     1.76475  0.00646249
         131     1.76623     1.76476  0.00641317
         132     1.77903     1.76487   0.0063655
         133     1.77101     1.76492   0.0063178
         134     1.73364     1.76468  0.00627497
         135     1.75903     1.76464  0.00622862
         136     1.80075     1.76491  0.00618848
         137     1.81829      1.7653  0.00615557
         138     1.79202     1.76549    0.006114
         139     1.77254     1.76554  0.00607023
         140     1.75862     1.76549  0.00602707
         141       1.763     1.76548  0.00598435
         142     1.76535     1.76547  0.00594221
         143     1.76293     1.76546  0.00590068
         144     1.75376     1.76538  0.00586026
         145     1.73158     1.76514  0.00582448
         146     1.77664     1.76522  0.00578512
         147     1.79191      1.7654  0.00574861
         148     1.78204     1.76552  0.00571087
         149     1.77354     1.76557   0.0056728
         150     1.77818     1.76565   0.0056356
         151     1.77802     1.76573  0.00559888
         152     1.76967     1.76576   0.0055621
         153     1.75256     1.76567  0.00552642
         154     1.75356      1.7656  0.00549109
         155     1.75036      1.7655  0.00545654
         156     1.75379     1.76542  0.00542208
         157     1.74592      1.7653  0.00538897
         158     1.74139     1.76515  0.00535698
         159     1.72768     1.76491  0.00532847
         160     1.70704     1.76455  0.00530743
         161     1.70724     1.76419  0.00528639
         162      1.7436     1.76407  0.00525528
         163     1.76317     1.76406  0.00522304
         164     1.74934     1.76397  0.00519197
         165     1.73762     1.76381  0.00516296
         166     1.74978     1.76373  0.00513255
         167     1.73696     1.76357  0.00510431
         168     1.72435     1.76333  0.00507927
         169     1.76089     1.76332  0.00504923
         170     1.78057     1.76342  0.00502055
         171      1.7504     1.76334  0.00499177
         172     1.71769     1.76308   0.0049698
         173     1.71013     1.76277  0.00495048
         174      1.7248     1.76255  0.00492684
         175     1.75635     1.76252  0.00489882
         176     1.75167     1.76246  0.00487137
         177     1.73574     1.76231  0.00484619
         178     1.73471     1.76215  0.00482144
         179      1.7454     1.76206  0.00479541
         180      1.7281     1.76187  0.00477248
         181     1.74262     1.76176   0.0047473
         182     1.75551     1.76173  0.00472134
         183     1.74082     1.76161  0.00469692
         184      1.6999     1.76128  0.00468335
         185     1.68725     1.76088   0.0046751
         186     1.71078     1.76061  0.00465772
         187     1.72116      1.7604  0.00463759
         188     1.72736     1.76022  0.00461625
