#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -4.68232    -4.68232           0
           2    -4.67735    -4.67984  0.00175652
           3    -4.67092    -4.67686  0.00269439
           4    -4.66633    -4.67423  0.00304697
           5     -4.6614    -4.67166  0.00334794
           6     -4.6551     -4.6689  0.00375955
           7    -4.65038    -4.66626  0.00404767
           8    -4.64733    -4.66389  0.00417623
           9    -4.64302    -4.66157  0.00430839
          10    -4.63654    -4.65907  0.00454695
          11    -4.63256    -4.65666  0.00472934
          12    -4.62836     -4.6543  0.00488781
          13    -4.62329    -4.65192  0.00506072
          14    -4.61839    -4.64952  0.00523526
          15    -4.61197    -4.64702  0.00545216
          16    -4.60649    -4.64448  0.00566921
          17    -4.59704    -4.64169  0.00598342
          18    -4.58668    -4.63864  0.00638412
          19    -4.57777    -4.63543  0.00680463
          20    -4.56592    -4.63196  0.00729833
