#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1        1.68        1.68           0
           2        1.68        1.68           0
           3        1.68        1.68           0
           4        1.68        1.68           0
           5        1.68        1.68  1.3328e-08
           6        1.68        1.68 1.21667e-08
           7        1.68        1.68 1.37958e-08
           8        1.68        1.68 1.29048e-08
           9        1.68        1.68 1.21667e-08
          10        1.68        1.68 1.15424e-08
          11        1.68        1.68 1.42077e-08
          12        1.68        1.68 1.36028e-08
          13        1.68        1.68 1.30692e-08
          14        1.68        1.68 1.25938e-08
          15        1.68        1.68 1.21667e-08
          16        1.68        1.68 1.17804e-08
          17        1.68        1.68 1.14287e-08
          18        1.68        1.68 1.11067e-08
          19        1.68        1.68 1.08104e-08
          20        1.68        1.68  8.1617e-09
