#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
           1   0.0495359   0.0495359           0
           2   0.0500867   0.0498113 0.000194743
           3   0.0520588   0.0505605  0.00062531
           4   0.0548537   0.0516338  0.00104112
           5   0.0563759   0.0525822  0.00118884
           6   0.0575037   0.0534024  0.00124184
           7   0.0582735   0.0540983  0.00124421
           8   0.0586327   0.0546651  0.00121093
           9    0.059822   0.0552381  0.00120433
          10   0.0610707   0.0558214  0.00121697
          11   0.0610488   0.0562966  0.00119553
          12   0.0599753   0.0566031  0.00113452
          13   0.0598118     0.05685  0.00107377
          14   0.0605282   0.0571127  0.00102871
          15    0.061022   0.0573733 0.000992595
          16   0.0612643   0.0576165 0.000959886
          17   0.0614309   0.0578409 0.000929277
          18   0.0603853   0.0579822 0.000888336
          19   0.0611737   0.0581502 0.000857315
          20   0.0622921   0.0583573 0.000839089
          21   0.0617096   0.0585169 0.000814176
          22   0.0615428   0.0586545 0.000788699
          23   0.0603495   0.0587282 0.000757843
          24   0.0609747   0.0588218 0.000732024
          25   0.0615663   0.0589316 0.000710928
          26   0.0613443   0.0590243 0.000689614
          27   0.0625812   0.0591561 0.000676538
          28   0.0623616   0.0592706 0.000661992
          29   0.0620506   0.0593664 0.000646068
          30    0.062234    0.059462 0.000631564
          31   0.0610594   0.0595135  0.00061329
          32    0.061747   0.0595833 0.000598082
          33   0.0629758   0.0596861 0.000588728
          34   0.0637979   0.0598071 0.000583701
          35   0.0620933   0.0598724 0.000570667
          36   0.0609514   0.0599024 0.000555602
          37    0.060242   0.0599116 0.000540662
          38   0.0599525   0.0599126 0.000526435
          39   0.0601882   0.0599197 0.000512984
          40    0.060352   0.0599305 0.000500273
          41   0.0603613    0.059941 0.000488182
          42   0.0600386   0.0599433 0.000476564
          43   0.0602794   0.0599512 0.000465545
          44   0.0603134   0.0599594 0.000455037
          45   0.0593976   0.0599469 0.000445096
          46   0.0601978   0.0599524 0.000435454
          47   0.0609354   0.0599733 0.000426691
          48   0.0597779   0.0599692 0.000417821
          49   0.0603182   0.0599763 0.000409355
          50   0.0609618    0.059996 0.000401642
          51   0.0609273   0.0600143 0.000394181
          52   0.0597148   0.0600085 0.000386643
          53   0.0593839   0.0599967 0.000379527
          54   0.0604821   0.0600057 0.000372606
          55    0.061001   0.0600238  0.00036627
          56   0.0603855   0.0600303 0.000359786
          57   0.0606882   0.0600418  0.00035366
          58   0.0604535   0.0600489 0.000347633
          59   0.0606011   0.0600583 0.000341867
          60   0.0605154   0.0600659 0.000336254
