#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1     1.48702     1.48702           0
           2     1.50402     1.49552  0.00601079
           3     1.56332     1.51812   0.0188832
           4      1.6463     1.55017   0.0311555
           5     1.69352     1.57884   0.0357606
           6     1.72824     1.60374   0.0374802
           7     1.74933     1.62454   0.0374549
           8     1.76205     1.64173   0.0365047
           9     1.79832     1.65913   0.0363598
          10     1.83363     1.67658   0.0366729
          11     1.83407     1.69089   0.0360258
          12     1.80469     1.70038    0.034249
          13     1.79841     1.70792    0.032434
          14     1.81776     1.71576   0.0310519
          15     1.83347     1.72361   0.0299568
          16     1.83882     1.73081    0.028937
          17     1.84624      1.7376   0.0280201
          18     1.81556     1.74193   0.0267961
          19     1.83877     1.74703    0.025866
          20     1.87036      1.7532   0.0252971
          21     1.85384     1.75799   0.0245422
          22     1.84958     1.76215   0.0237771
          23     1.81451     1.76443   0.0228521
          24     1.83116     1.76721   0.0220684
          25     1.84968     1.77051   0.0214308
          26     1.84413     1.77334   0.0207928
          27     1.88139     1.77734   0.0204042
          28     1.87305     1.78076   0.0199597
          29     1.86476     1.78366   0.0194805
          30     1.87093     1.78657   0.0190472
          31     1.83268     1.78805   0.0184907
          32     1.85789     1.79023   0.0180412
          33     1.89258     1.79334   0.0177591
          34      1.9158     1.79694   0.0175982
          35     1.86349     1.79884   0.0171979
          36      1.8321     1.79976    0.016745
          37     1.81039     1.80005   0.0162949
          38      1.8009     1.80007   0.0158661
          39     1.80647     1.80024   0.0154601
          40     1.81371     1.80057   0.0150772
          41     1.81145     1.80084   0.0147118
          42     1.80352      1.8009   0.0143617
          43     1.81039     1.80112   0.0140294
          44     1.81301     1.80139   0.0137132
          45     1.78528     1.80104   0.0134131
          46     1.80781     1.80118   0.0131223
          47     1.82963     1.80179   0.0128571
          48      1.7969     1.80169   0.0125896
          49     1.81151     1.80189   0.0123343
          50     1.83109     1.80247   0.0121014
          51     1.82977     1.80301    0.011876
          52     1.79531     1.80286   0.0116485
          53     1.78518     1.80252   0.0114335
          54     1.81597     1.80277   0.0112245
          55     1.83349     1.80333   0.0110343
          56     1.81345     1.80351   0.0108387
          57     1.82504     1.80389   0.0106551
          58     1.81449     1.80407    0.010473
          59     1.82051     1.80435   0.0102992
          60     1.81914      1.8046   0.0101305
          61     1.81567     1.80478  0.00996605
          62     1.85038     1.80552   0.0098324
          63     1.87199     1.80657  0.00973279
          64     1.86003     1.80741   0.0096165
          65     1.85217     1.80809  0.00949318
          66     1.83938     1.80857  0.00936117
          67      1.8631     1.80938  0.00925676
          68     1.89132     1.81059  0.00919872
          69     1.89064     1.81175  0.00913827
          70     1.88801     1.81284  0.00907243
          71     1.86821     1.81362  0.00897811
          72     1.84988     1.81412  0.00886753
          73     1.84215      1.8145  0.00875436
          74     1.83321     1.81476  0.00863971
          75      1.8164     1.81478  0.00852454
