#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1        0.76        0.76           0
           2        0.76        0.76           0
           3        0.76        0.76           0
           4        0.76        0.76           0
           5        0.76        0.76           0
           6        0.76        0.76 4.30159e-09
           7        0.76        0.76  3.9825e-09
           8        0.76        0.76 3.72529e-09
           9        0.76        0.76 3.51224e-09
          10        0.76        0.76   3.332e-09
          11        0.76        0.76 3.17694e-09
          12        0.76        0.76 3.04169e-09
          13        0.76        0.76 2.92236e-09
          14        0.76        0.76 2.81605e-09
          15        0.76        0.76           0
          16        0.76        0.76           0
          17        0.76        0.76           0
          18        0.76        0.76 2.48353e-09
          19        0.76        0.76 2.41729e-09
          20        0.76        0.76 2.35608e-09
