#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1        1.12        1.12           0
           2        1.12        1.12           0
           3        1.12        1.12           0
           4        1.12        1.12           0
           5        1.12        1.12           0
           6        1.12        1.12           0
           7        1.12        1.12           0
           8        1.12        1.12           0
           9        1.12        1.12           0
          10        1.12        1.12   6.664e-09
          11        1.12        1.12 6.35388e-09
          12        1.12        1.12 6.08337e-09
          13        1.12        1.12 5.84472e-09
          14        1.12        1.12 5.63211e-09
          15        1.12        1.12 3.84746e-09
          16        1.12        1.12 3.72529e-09
          17        1.12        1.12 3.61406e-09
          18        1.12        1.12           0
          19        1.12        1.12           0
          20        1.12        1.12           0
