#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1     1.92914     1.92914           0
           2     1.64374     1.78644    0.100907
           3     1.64765     1.74018   0.0771509
           4     1.66584     1.72159   0.0600595
           5     1.63508     1.70429   0.0504783
           6     1.63985     1.69355   0.0431928
           7     1.63008     1.68448   0.0379621
           8     1.63617     1.67844   0.0336939
           9     1.67517     1.67808   0.0299521
          10     1.61746     1.67202   0.0275636
          11     1.62161     1.66744   0.0254358
          12     1.65188     1.66614   0.0233492
          13     1.65962     1.66564   0.0215585
          14     1.63367     1.66335   0.0201392
          15     1.64048     1.66183   0.0188542
          16     1.68854      1.6635   0.0177496
          17     1.66685      1.6637   0.0167066
          18     1.76985     1.66959   0.0167872
          19     1.59345     1.66559    0.016375
          20     1.59275     1.66194    0.015956
          21     1.61703     1.65981   0.0153389
          22     1.70376      1.6618   0.0147712
          23     1.58837     1.65861   0.0144699
          24     1.65249     1.65836   0.0138693
          25     1.60497     1.65622   0.0134779
          26     1.59676     1.65393   0.0131521
          27      1.6242     1.65283    0.012711
          28     1.66757     1.65336   0.0122679
          29     1.65156      1.6533    0.011845
          30     1.67116     1.65389   0.0114651
          31      1.6348     1.65328   0.0111118
          32     1.62697     1.65245    0.010795
          33     1.58629     1.65045   0.0106524
          34     1.63959     1.65013   0.0103439
          35     1.62196     1.64933   0.0100796
          36     1.63814     1.64901   0.0098044
          37     1.70977     1.65066  0.00967592
          38     1.66965     1.65116   0.0094342
          39     1.63789     1.65082  0.00919843
          40     1.62512     1.65017  0.00899088
          41     1.60226     1.64901   0.0088472
          42     1.57645     1.64728  0.00880359
          43     1.58011     1.64572  0.00873633
          44     1.61672     1.64506   0.0085626
          45     1.64699      1.6451  0.00837242
          46     1.62558     1.64468  0.00820116
          47     1.57667     1.64323  0.00815331
          48      1.6915     1.64423  0.00804524
          49     1.62903     1.64392  0.00788703
          50      1.6672     1.64439  0.00774302
          51     1.61877     1.64389  0.00760747
          52     1.66949     1.64438  0.00747709
          53     1.64712     1.64443  0.00733619
          54     1.61841     1.64395  0.00721614
          55     1.58192     1.64282  0.00717253
          56     1.58616     1.64181  0.00711546
          57     1.56781     1.64051  0.00710807
          58     1.51787      1.6384  0.00729325
          59     1.67234     1.63897  0.00719229
          60     1.64317     1.63904  0.00707276
          61     1.66216     1.63942  0.00696696
          62     1.64583     1.63952  0.00685535
          63     1.58285     1.63862  0.00680531
          64      1.6449     1.63872  0.00669969
          65     1.66326      1.6391  0.00660724
          66     1.59885     1.63849  0.00653522
          67     1.57195      1.6375  0.00651271
          68     1.58245     1.63669  0.00646705
          69     1.62321     1.63649  0.00637627
          70     1.64594     1.63663  0.00628661
          71     1.61503     1.63632  0.00620542
          72     1.65137     1.63653  0.00612275
          73     1.65288     1.63676  0.00604297
          74     1.63821     1.63678  0.00596134
          75     1.60004     1.63629  0.00590195
          76     1.71133     1.63727  0.00590631
          77     1.66208      1.6376  0.00583839
          78     1.61463      1.6373  0.00577096
          79     1.69571     1.63804  0.00574508
          80     1.62898     1.63793  0.00567438
          81     1.59432     1.63739  0.00562981
          82     1.57915     1.63668  0.00560577
          83     1.66687     1.63704  0.00555002
          84     1.61857     1.63682   0.0054883
          85     1.53134     1.63558  0.00556226
          86     1.62839      1.6355  0.00549822
          87     1.68499     1.63607  0.00546436
          88     1.64855     1.63621  0.00540411
          89     1.62363     1.63607  0.00534524
          90     1.56958     1.63533  0.00533665
          91      1.6037     1.63498  0.00528932
          92     1.57351     1.63431  0.00527385
          93     1.65296     1.63451  0.00522095
          94     1.59547      1.6341   0.0051819
          95     1.68602     1.63464   0.0051561
          96     1.59731     1.63426  0.00511704
          97     1.60697     1.63397  0.00507201
          98       1.629     1.63392  0.00502051
          99     1.71003     1.63469  0.00502831
         100     1.66037     1.63495  0.00498458
         101     1.58883     1.63449   0.0049561
         102     1.61922     1.63434  0.00490977
         103     1.58373     1.63385  0.00488663
         104     1.59751      1.6335  0.00485212
         105     1.68363     1.63398  0.00482934
         106     1.67129     1.63433  0.00479659
         107     1.67921     1.63475  0.00477007
         108     1.64531     1.63485   0.0047269
         109     1.66819     1.63515  0.00469342
         110     1.63199     1.63513  0.00465084
         111      1.6131     1.63493  0.00461317
         112     1.70087     1.63552  0.00460941
         113     1.68846     1.63598  0.00459237
         114     1.60799     1.63574  0.00455865
         115     1.66056     1.63595  0.00452411
         116     1.64526     1.63603  0.00448582
         117     1.56027     1.63539  0.00449398
         118     1.59383     1.63504  0.00446967
         119     1.59384     1.63469   0.0044455
         120     1.70204     1.63525  0.00444374
         121     1.63304     1.63523  0.00440705
         122     1.65832     1.63542  0.00437499
         123     1.66066     1.63563  0.00434423
         124     1.70142     1.63616  0.00434147
         125     1.62334     1.63605  0.00430795
         126     1.59925     1.63576  0.00428365
         127     1.62759      1.6357  0.00425041
         128     1.64401     1.63576   0.0042177
         129     1.64537     1.63584  0.00418566
         130     1.61926     1.63571   0.0041554
         131     1.60967     1.63551  0.00412843
         132     1.60387     1.63527  0.00410411
         133     1.70082     1.63576  0.00410274
         134     1.63398     1.63575  0.00407214
         135     1.66386     1.63596   0.0040473
         136     1.57652     1.63552  0.00404107
         137     1.60163     1.63527  0.00401913
         138     1.59159     1.63496  0.00400246
         139     1.62975     1.63492  0.00397384
         140     1.69844     1.63537  0.00397127
         141     1.54561     1.63474   0.0039938
         142     1.62518     1.63467  0.00396624
         143     1.72477      1.6353  0.00398823
         144     1.68169     1.63562  0.00397353
         145     1.62229     1.63553  0.00394719
         146     1.71328     1.63606  0.00395591
         147      1.6203     1.63596  0.00393045
         148     1.65077     1.63606  0.00390517
         149      1.6389     1.63608  0.00387901
         150     1.59481      1.6358  0.00386289
         151     1.62999     1.63576   0.0038375
         152     1.61199     1.63561  0.00381544
         153     1.60366      1.6354  0.00379621
         154      1.6215     1.63531  0.00377263
         155      1.6224     1.63522  0.00374921
         156     1.65932     1.63538  0.00372836
         157     1.58067     1.63503  0.00372086
         158     1.61199     1.63488  0.00370016
         159     1.62846     1.63484  0.00367711
         160     1.73396     1.63546  0.00370595
         161     1.69448     1.63583  0.00370102
         162     1.65455     1.63594  0.00367997
         163     1.61155     1.63579  0.00366044
         164       1.647     1.63586  0.00363876
         165     1.57349     1.63548  0.00363629
         166     1.61601     1.63537  0.00361627
         167     1.62751     1.63532  0.00359493
         168     1.63431     1.63531  0.00357353
         169     1.61245     1.63518  0.00355495
         170     1.55782     1.63472  0.00356304
         171     1.61163     1.63459  0.00354476
         172     1.65191     1.63469  0.00352558
         173     1.63936     1.63472  0.00350531
         174     1.63236      1.6347  0.00348519
         175      1.6296     1.63467   0.0034654
         176     1.64147     1.63471  0.00344592
         177     1.59387     1.63448  0.00343417
         178     1.64831     1.63456  0.00341575
         179     1.55211      1.6341  0.00342758
         180     1.55534     1.63366  0.00343636
         181     1.61381     1.63355  0.00341913
         182     1.58635     1.63329  0.00341016
         183     1.64181     1.63334  0.00339184
         184     1.61425     1.63324    0.003375
         185     1.58646     1.63298  0.00336621
         186     1.62211     1.63292  0.00334862
         187     1.65747     1.63306  0.00333328
         188     1.68411     1.63333   0.0033266
         189     1.59685     1.63313  0.00331459
         190     1.57852     1.63285  0.00330959
         191     1.66935     1.63304  0.00329777
         192     1.57045     1.63271  0.00329667
         193     1.63356     1.63272  0.00327959
         194     1.60241     1.63256  0.00326641
         195     1.60961     1.63244  0.00325177
         196     1.68364      1.6327  0.00324566
         197     1.58174     1.63244  0.00323948
         198     1.55652     1.63206  0.00324573
         199     1.56955     1.63175  0.00324459
         200      1.7055     1.63212  0.00324925
         201     1.68078     1.63236   0.0032421
         202     1.62701     1.63233  0.00322615
         203     1.67606     1.63255  0.00321744
         204     1.66742     1.63272  0.00320621
         205     1.66066     1.63285  0.00319347
         206     1.56573     1.63253  0.00319454
         207     1.60353     1.63239  0.00318218
         208     1.64991     1.63247  0.00316799
         209     1.57462      1.6322  0.00316491
         210     1.55114     1.63181  0.00317328
         211     1.64259     1.63186  0.00315865
         212      1.5794     1.63161  0.00315343
         213     1.62333     1.63157  0.00313887
         214     1.58069     1.63134  0.00313319
         215     1.59196     1.63115  0.00312397
         216     1.65733     1.63127  0.00311186
         217       1.598     1.63112  0.00310129
         218     1.61659     1.63105  0.00308778
         219     1.58383     1.63084   0.0030812
         220     1.63109     1.63084   0.0030672
         221     1.67027     1.63102   0.0030585
         222      1.6182     1.63096  0.00304527
         223     1.60208     1.63083  0.00303437
         224     1.69001      1.6311   0.0030323
         225     1.72397     1.63151  0.00304679
         226     1.63602     1.63153  0.00303338
         227     1.60447     1.63141  0.00302235
         228     1.61407     1.63133  0.00301005
         229     1.65212     1.63142  0.00299828
         230     1.64908      1.6315  0.00298623
         231     1.65817     1.63162  0.00297553
         232     1.57287     1.63136  0.00297346
         233     1.67313     1.63154  0.00296609
         234     1.63816     1.63157  0.00295355
         235     1.60848     1.63147  0.00294262
         236     1.62387     1.63144  0.00293033
         237     1.69653     1.63171  0.00293081
         238     1.64074     1.63175  0.00291874
         239     1.69501     1.63202   0.0029185
         240     1.64182     1.63206  0.00290663
         241      1.6389     1.63209   0.0028947
         242     1.67839     1.63228  0.00288906
         243     1.61245      1.6322  0.00287832
         244      1.5872     1.63201  0.00287243
         245     1.70242      1.6323  0.00287504
         246     1.68016     1.63249  0.00286993
         247     1.62904     1.63248  0.00285835
         248     1.67696     1.63266  0.00285244
         249      1.6085     1.63256  0.00284264
         250     1.63074     1.63255  0.00283128
         251     1.65151     1.63263    0.002821
         252     1.64085     1.63266     0.00281
         253     1.62303     1.63262  0.00279915
         254     1.65125      1.6327  0.00278909
         255     1.64845     1.63276  0.00277884
         256      1.6262     1.63273   0.0027681
         257     1.61319     1.63266  0.00275837
         258     1.65009     1.63273  0.00274851
         259     1.59418     1.63258  0.00274192
