#   N_BLOCK:  ACCEPTANCE:
               1	         0.55402
               2	          0.5504
               3	          0.5531
               4	         0.55467
               5	        0.552932
               6	        0.552373
               7	           0.553
               8	         0.55263
               9	        0.553907
              10	        0.554022
              11	         0.55396
              12	         0.55355
              13	        0.553014
              14	        0.552974
              15	        0.552517
              16	        0.552259
              17	        0.552508
              18	         0.55268
              19	         0.55284
              20	        0.552795
              21	        0.552648
              22	        0.552367
              23	        0.552556
              24	        0.552667
              25	        0.552102
              26	        0.552035
              27	         0.55201
              28	        0.552204
              29	        0.552098
              30	        0.552334
              31	        0.552554
              32	        0.552717
              33	        0.552808
              34	        0.552782
              35	        0.552779
              36	        0.552724
              37	        0.552816
              38	        0.552766
              39	        0.552809
              40	        0.552886
              41	        0.552779
              42	        0.552854
              43	        0.552935
              44	        0.553026
              45	        0.553096
              46	        0.553012
              47	          0.5531
              48	        0.553139
              49	        0.553237
              50	        0.553149
              51	        0.553018
              52	        0.553084
              53	        0.552969
              54	         0.55292
              55	        0.553019
              56	        0.552931
              57	        0.552942
              58	        0.553001
              59	        0.552883
              60	          0.5529
              61	        0.552961
              62	        0.552959
              63	        0.552923
              64	        0.552855
              65	        0.552814
              66	        0.552758
              67	         0.55273
              68	        0.552783
              69	        0.552743
              70	        0.552846
              71	        0.552882
              72	        0.552891
              73	        0.552941
              74	        0.552931
              75	        0.552995
              76	        0.553039
              77	        0.553126
              78	        0.553043
              79	        0.552921
              80	        0.552849
              81	         0.55278
              82	        0.552763
              83	        0.552727
              84	        0.552842
              85	         0.55285
              86	        0.552794
              87	        0.552767
              88	        0.552773
              89	        0.552796
              90	        0.552782
              91	        0.552838
              92	        0.552848
              93	        0.552822
              94	         0.55282
              95	        0.552851
              96	        0.552846
              97	        0.552851
              98	        0.552833
              99	        0.552821
             100	         0.55286
             101	        0.552806
             102	        0.552817
             103	        0.552837
             104	        0.552878
             105	        0.552888
             106	        0.552842
             107	        0.552796
             108	        0.552855
             109	        0.552824
             110	        0.552821
             111	        0.552859
             112	        0.552914
             113	        0.552932
             114	        0.552879
             115	        0.552896
             116	        0.552885
             117	        0.552898
             118	        0.552842
             119	         0.55281
             120	        0.552776
             121	        0.552799
             122	        0.552771
             123	        0.552811
             124	        0.552812
             125	        0.552824
             126	         0.55278
             127	        0.552776
             128	        0.552717
             129	        0.552727
             130	        0.552716
             131	        0.552742
             132	        0.552713
             133	        0.552659
             134	        0.552691
             135	        0.552658
             136	         0.55272
             137	        0.552694
             138	         0.55268
             139	        0.552662
             140	        0.552673
             141	        0.552663
             142	        0.552667
             143	        0.552672
             144	        0.552708
             145	        0.552719
             146	        0.552744
             147	        0.552724
             148	        0.552738
             149	        0.552709
             150	        0.552724
             151	        0.552745
             152	        0.552771
             153	        0.552751
             154	        0.552796
             155	        0.552776
             156	        0.552811
             157	        0.552821
             158	        0.552828
             159	        0.552828
             160	        0.552798
             161	        0.552755
             162	        0.552764
             163	        0.552817
             164	        0.552785
             165	        0.552765
             166	        0.552763
             167	        0.552716
             168	        0.552686
             169	        0.552678
             170	        0.552697
             171	        0.552724
             172	        0.552734
             173	         0.55271
             174	         0.55275
             175	        0.552729
             176	        0.552766
             177	        0.552732
             178	        0.552741
             179	        0.552694
             180	        0.552708
             181	        0.552717
             182	        0.552685
             183	        0.552704
             184	        0.552707
             185	        0.552699
             186	        0.552734
             187	        0.552748
             188	        0.552752
             189	        0.552805
             190	        0.552818
             191	        0.552849
             192	        0.552864
             193	        0.552896
             194	        0.552895
             195	        0.552879
             196	        0.552894
             197	        0.552902
             198	        0.552902
             199	        0.552886
             200	         0.55288
