#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1    0.961304    0.961304           0
           2    0.972156     0.96673  0.00383686
           3     1.01023    0.981229   0.0121113
           4     1.06546     1.00229   0.0203733
           5     1.09891     1.02161   0.0237571
           6     1.12088     1.03816   0.0249011
           7     1.13403     1.05185   0.0248267
           8     1.14524     1.06353   0.0243132
           9     1.16535     1.07484   0.0241008
          10     1.19732     1.08709   0.0246069
          11     1.20022     1.09737    0.024425
          12     1.17535     1.10387    0.023238
          13     1.16646     1.10869   0.0219435
          14     1.19226     1.11466   0.0211725
          15      1.1905     1.11971   0.0203559
          16     1.20453     1.12501   0.0197619
          17     1.20442     1.12968   0.0191435
          18     1.19394     1.13325   0.0184098
          19     1.19015     1.13625   0.0176827
          20     1.18508     1.13869   0.0169663
          21     1.18617     1.14095   0.0163083
          22     1.18441     1.14293   0.0156862
          23     1.16934     1.14407   0.0150462
          24     1.17738     1.14546   0.0144831
          25     1.18677     1.14711   0.0139977
          26      1.1999     1.14914   0.0136058
          27     1.18644     1.15053   0.0131718
          28     1.19708     1.15219   0.0128059
          29     1.20543     1.15402   0.0124952
          30     1.17495     1.15472   0.0120982
          31     1.16232     1.15497   0.0117104
          32     1.17107     1.15547   0.0113552
          33     1.16776     1.15584   0.0110172
          34     1.16885     1.15623   0.0106998
          35     1.14841       1.156   0.0103965
          36     1.15597       1.156   0.0101077
          37     1.16548     1.15626  0.00983773
          38     1.18339     1.15697  0.00960472
          39     1.20008     1.15808  0.00942184
          40     1.19247     1.15894  0.00922545
          41     1.19729     1.15987  0.00904773
          42     1.19675     1.16075  0.00887481
          43      1.1765     1.16112  0.00867598
          44     1.16363     1.16117  0.00847898
          45     1.17709     1.16153  0.00829793
          46     1.18698     1.16208  0.00813597
          47     1.17876     1.16244   0.0079706
          48     1.18354     1.16288  0.00781666
          49     1.18974     1.16342  0.00767634
          50     1.18574     1.16387  0.00753578
          51     1.17934     1.16417  0.00739412
          52      1.1805     1.16449  0.00725859
          53     1.19243     1.16501  0.00714076
          54      1.2158     1.16595  0.00707018
          55     1.22629     1.16705  0.00702622
          56     1.23067     1.16819  0.00699197
          57     1.22388     1.16916  0.00693723
          58       1.214     1.16994  0.00686056
          59     1.21556     1.17071  0.00678772
          60     1.23066     1.17171  0.00674774
          61     1.25329     1.17305  0.00676835
          62     1.26152     1.17447  0.00680794
          63     1.25676     1.17578  0.00682403
          64     1.24262     1.17682  0.00679684
          65     1.24272     1.17784  0.00676746
          66     1.23096     1.17864  0.00671262
          67     1.20706     1.17907  0.00662582
          68     1.19936     1.17937   0.0065351
          69     1.20685     1.17976  0.00645251
          70     1.23075     1.18049  0.00640131
          71     1.21744     1.18101  0.00633227
          72     1.20757     1.18138  0.00625506
          73     1.19722      1.1816  0.00617313
          74     1.19846     1.18183  0.00609391
          75     1.21008      1.1822   0.0060243
          76     1.20174     1.18246  0.00595051
          77     1.19512     1.18263   0.0058755
