#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1    -6.56479    -6.56479           0
           2    -6.61317    -6.58898   0.0171024
           3    -6.58413    -6.58736   0.0114776
           4    -6.60798    -6.59252  0.00969649
           5    -6.60139    -6.59429  0.00791783
           6    -6.60039    -6.59531  0.00666319
           7      -6.594    -6.59512  0.00571392
           8    -6.61289    -6.59734   0.0054142
           9    -6.61188    -6.59896  0.00504769
          10    -6.57813    -6.59688   0.0049542
          11     -6.6251    -6.59944   0.0051255
          12    -6.56148    -6.59628  0.00558983
          13    -6.59753    -6.59637  0.00516068
          14    -6.61904    -6.59799  0.00503955
          15    -6.59988    -6.59812  0.00470515
          16    -6.59102    -6.59768  0.00443194
          17    -6.59058    -6.59726  0.00419086
          18    -6.61446    -6.59821   0.0040655
          19    -6.59587    -6.59809  0.00385339
          20    -6.59803    -6.59809  0.00366072
          21    -6.59385    -6.59789  0.00349196
          22    -6.62185    -6.59897  0.00349903
          23    -6.59909    -6.59898   0.0033469
          24    -6.59239     -6.5987   0.0032187
          25    -6.59587    -6.59859  0.00309195
          26    -6.61742    -6.59932  0.00305663
          27    -6.59696    -6.59923  0.00294466
          28    -6.60019    -6.59926  0.00283969
          29    -6.60353    -6.59941  0.00274558
          30    -6.58747    -6.59901  0.00268275
          31    -6.60439    -6.59918  0.00260182
          32    -6.60787    -6.59946  0.00253462
          33    -6.60475    -6.59962  0.00246288
          34    -6.59486    -6.59948   0.0023944
          35    -6.59216    -6.59927  0.00233511
          36    -6.60727    -6.59949  0.00228079
          37    -6.61312    -6.59986  0.00224872
          38    -6.57912    -6.59931  0.00225478
          39    -6.60164    -6.59937  0.00219775
          40    -6.59761    -6.59933  0.00214325
          41    -6.60359    -6.59943  0.00209349
          42    -6.58876    -6.59918    0.002059
          43      -6.611    -6.59945   0.0020294
          44    -6.59968    -6.59946  0.00198328
          45    -6.58002    -6.59903  0.00198569
          46     -6.6023     -6.5991   0.0019438
          47     -6.5735    -6.59855  0.00197729
          48    -6.62522    -6.59911  0.00201262
          49    -6.59703    -6.59907  0.00197199
          50    -6.58306    -6.59875  0.00195838
          51    -6.59767    -6.59872  0.00192009
          52    -6.60688    -6.59888  0.00188956
          53    -6.59323    -6.59877  0.00185692
          54    -6.59073    -6.59863  0.00182849
          55    -6.61574    -6.59894  0.00182153
          56    -6.59983    -6.59895  0.00178907
          57    -6.60696    -6.59909  0.00176319
          58     -6.5796    -6.59876  0.00176453
          59    -6.61507    -6.59903  0.00175615
          60    -6.59171    -6.59891  0.00173112
          61    -6.60479    -6.59901  0.00170543
          62    -6.60514    -6.59911  0.00168078
          63      -6.607    -6.59923  0.00165876
          64    -6.58224    -6.59897  0.00165395
          65     -6.6154    -6.59922  0.00164772
          66    -6.58575    -6.59902  0.00163535
          67    -6.60728    -6.59914  0.00161559
          68    -6.60648    -6.59925  0.00159543
          69    -6.58958    -6.59911  0.00157844
          70    -6.60794    -6.59923  0.00156093
          71    -6.59698     -6.5992  0.00153926
          72    -6.61118    -6.59937  0.00152685
          73    -6.58574    -6.59918   0.0015173
          74     -6.6049    -6.59926  0.00149876
          75    -6.58334    -6.59905  0.00149372
          76    -6.60438    -6.59912  0.00147572
          77    -6.59706    -6.59909  0.00145679
          78    -6.60265    -6.59914  0.00143883
          79    -6.61873    -6.59938  0.00144184
          80    -6.57483    -6.59908  0.00145613
          81    -6.59509    -6.59903  0.00143898
          82    -6.56707    -6.59864  0.00147325
          83    -6.62647    -6.59897  0.00149317
          84    -6.60661    -6.59906  0.00147816
          85    -6.59292    -6.59899  0.00146253
          86    -6.60407    -6.59905  0.00144672
