#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
           1    0.919762    0.919762           0
           2    0.948527    0.934144   0.0101702
           3    0.935688    0.934659  0.00679312
           4    0.948989    0.938241   0.0059652
           5        0.94    0.938593  0.00478251
           6    0.944771    0.939623  0.00409476
           7    0.942785    0.940074  0.00353462
           8    0.942929    0.940431  0.00311076
           9    0.948638    0.941343  0.00289568
          10    0.937852    0.940994  0.00262707
          11    0.949459    0.941764  0.00249843
          12    0.957017    0.943035   0.0025935
          13    0.924427    0.941603  0.00276087
          14    0.943127    0.941712  0.00256581
          15    0.931546    0.941034  0.00248266
          16    0.941094    0.941038  0.00232749
          17    0.945838    0.941321  0.00220764
          18    0.954918    0.942076  0.00221046
          19    0.931147    0.941501  0.00216767
          20    0.953324    0.942092  0.00213837
          21     0.93375    0.941695  0.00207312
          22    0.927568    0.941053  0.00207595
          23    0.945583     0.94125  0.00199501
          24    0.954455      0.9418  0.00198632
          25    0.947859    0.942042   0.0019216
          26    0.934986    0.941771  0.00186675
          27    0.928238     0.94127  0.00186369
          28    0.947694    0.941499   0.0018112
          29    0.946989    0.941688  0.00175861
          30    0.943381    0.941745  0.00170089
          31    0.943318    0.941795  0.00164678
          32    0.952121    0.942118  0.00162663
          33    0.936854    0.941959  0.00158514
          34      0.9427     0.94198  0.00153867
          35    0.933969    0.941752  0.00151163
          36    0.958852    0.942227  0.00154247
          37    0.939505    0.942153  0.00150254
          38    0.945426    0.942239  0.00146546
          39    0.947391    0.942371  0.00143383
          40    0.936723     0.94223  0.00140492
          41    0.933217     0.94201  0.00138774
          42    0.915874    0.941388   0.0014877
          43    0.944329    0.941456  0.00145468
          44    0.940054    0.941424  0.00142196
          45    0.937575    0.941339  0.00139294
          46    0.943414    0.941384  0.00136338
          47     0.95171    0.941604  0.00135196
          48    0.931478    0.941393  0.00134015
          49    0.938847    0.941341  0.00131381
          50    0.941872    0.941351  0.00128758
          51    0.938687    0.941299  0.00126339
          52    0.945964    0.941389  0.00124227
          53    0.949767    0.941547  0.00122885
          54    0.924219    0.941226  0.00124729
          55     0.95678    0.941509  0.00125626
          56    0.947934    0.941624  0.00123906
          57    0.928698    0.941397  0.00123789
          58    0.928921    0.941182   0.0012351
          59    0.942552    0.941205  0.00121438
          60    0.939799    0.941181  0.00119437
          61    0.940784    0.941175  0.00117481
          62    0.948243    0.941289  0.00116138
          63    0.936571    0.941214  0.00114535
          64    0.936983    0.941148  0.00112936
          65    0.947051    0.941239  0.00111563
          66    0.934184    0.941132  0.00110384
          67    0.938846    0.941098  0.00108789
          68    0.950519    0.941236  0.00108068
          69     0.93128    0.941092  0.00107461
          70    0.935661    0.941014  0.00106205
          71    0.948794    0.941124  0.00105273
          72    0.952621    0.941284  0.00105015
          73    0.927844      0.9411  0.00105178
          74    0.933757       0.941  0.00104224
          75    0.945928    0.941066  0.00103041
          76    0.935407    0.940992  0.00101954
          77     0.94853    0.941089  0.00101099
          78    0.935676     0.94102   0.0010004
          79    0.950061    0.941135 0.000994266
          80     0.94165    0.941141 0.000981858
          81    0.931251    0.941019 0.000977298
          82    0.944311    0.941059 0.000966205
          83    0.940115    0.941048 0.000954631
          84    0.943343    0.941075 0.000943657
          85    0.953226    0.941218  0.00094332
          86    0.927477    0.941058 0.000945786
          87    0.940168    0.941048  0.00093497
          88    0.937691     0.94101 0.000925123
          89     0.92852    0.940869  0.00092531
          90     0.96043    0.941087 0.000940208
          91    0.932665    0.940994  0.00093442
          92    0.939743    0.940981 0.000924362
          93     0.94296    0.941002 0.000914667
          94    0.948052    0.941077 0.000908007
          95    0.922971    0.940886 0.000918233
          96      0.9481    0.940962 0.000911738
          97    0.940757    0.940959 0.000902341
          98    0.933169     0.94088 0.000896628
          99     0.96157    0.941089 0.000911603
         100    0.929431    0.940972 0.000909911
         101     0.94494    0.941012  0.00090175
         102    0.939709    0.940999 0.000892999
         103    0.932616    0.940917 0.000888031
         104    0.947421     0.94098 0.000881691
         105    0.925213     0.94083 0.000885989
         106     0.95099    0.940926   0.0008828
         107    0.926136    0.940787 0.000885305
         108    0.938716    0.940768 0.000877315
         109    0.953434    0.940884 0.000876929
         110    0.946128    0.940932 0.000870251
         111    0.930331    0.940837 0.000867636
         112     0.94059    0.940834 0.000859892
         113    0.952077    0.940934 0.000858019
         114    0.936485    0.940895 0.000851379
         115    0.938945    0.940878 0.000844145
         116      0.9344    0.940822 0.000838713
         117    0.944638    0.940855 0.000832178
         118    0.938633    0.940836 0.000825339
         119    0.945781    0.940877 0.000819449
         120    0.944991    0.940912 0.000813337
         121    0.929746    0.940819 0.000811833
         122    0.944688    0.940851 0.000805798
         123    0.914211    0.940635 0.000827842
         124    0.949606    0.940707 0.000824321
         125    0.939422    0.940697 0.000817791
         126    0.939749    0.940689 0.000811335
         127    0.944204    0.940717 0.000805418
         128    0.934156    0.940666 0.000800755
         129    0.955483     0.94078 0.000802744
         130    0.936867     0.94075 0.000797133
         131    0.933848    0.940698 0.000792788
         132    0.957196    0.940823 0.000796574
         133    0.920912    0.940673 0.000804528
         134    0.946246    0.940714 0.000799599
         135    0.950706    0.940788 0.000797094
         136    0.927984    0.940694 0.000796774
         137    0.925333    0.940582 0.000798809
         138     0.96019    0.940724 0.000805558
         139    0.943344    0.940743 0.000799983
         140     0.93774    0.940722 0.000794556
         141    0.954679    0.940821 0.000795063
         142    0.940601    0.940819 0.000789466
         143    0.939333    0.940809 0.000784014
         144    0.930507    0.940737 0.000781826
         145    0.941474    0.940742 0.000776451
         146     0.95225    0.940821 0.000775123
         147    0.934211    0.940776 0.000771153
         148    0.947557    0.940822 0.000767303
         149    0.934092    0.940777 0.000763481
         150    0.934808    0.940737 0.000759428
         151    0.939144    0.940726 0.000754472
         152    0.957489    0.940837 0.000757525
         153    0.945928     0.94087 0.000753304
         154     0.93428    0.940827 0.000749627
         155    0.944489    0.940851 0.000745163
         156    0.944571    0.940875 0.000740768
         157    0.939723    0.940867 0.000736086
         158     0.93877    0.940854 0.000731547
         159    0.942229    0.940863 0.000726997
         160    0.947745    0.940906 0.000723725
         161    0.952535    0.940978 0.000722826
         162    0.925269    0.940881 0.000724839
         163    0.943119    0.940895 0.000720522
         164    0.935524    0.940862 0.000716873
         165    0.943879     0.94088 0.000712761
         166    0.950525    0.940938 0.000710831
         167    0.931124     0.94088    0.000709
         168    0.956507    0.940973 0.000710856
         169    0.941652    0.940977 0.000706661
         170    0.951835     0.94104 0.000705385
         171    0.936119    0.941012 0.000701847
         172    0.944019    0.941029 0.000697984
         173    0.938772    0.941016 0.000694071
         174    0.943228    0.941029 0.000690199
         175    0.950488    0.941083 0.000688368
         176    0.922441    0.940977 0.000692558
         177    0.934369     0.94094 0.000689651
         178    0.949227    0.940986 0.000687346
         179    0.955429    0.941067 0.000688226
         180     0.91739    0.940935 0.000696859
         181    0.948768    0.940979 0.000694351
         182    0.943899    0.940995 0.000690722
         183    0.945092    0.941017  0.00068731
         184     0.94247    0.941025  0.00068362
         185    0.948226    0.941064 0.000681032
         186    0.943527    0.941077 0.000677499
         187    0.939399    0.941068 0.000673936
         188    0.937695     0.94105  0.00067059
         189    0.956094     0.94113 0.000671749
         190    0.945969    0.941155 0.000668696
         191    0.934075    0.941118 0.000666221
         192    0.937494    0.941099 0.000663019
         193    0.941062    0.941099 0.000659583
         194    0.941499    0.941101 0.000656187
