#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -3.47106    -3.47106           0
           2    -3.46728    -3.46917  0.00133496
           3    -3.46788    -3.46874 0.000956801
           4    -3.47034    -3.46914 0.000796424
           5    -3.46994     -3.4693 0.000652857
           6    -3.46736    -3.46898 0.000618959
           7    -3.46703     -3.4687 0.000589591
           8    -3.46731    -3.46853   0.0005407
           9    -3.46809    -3.46848 0.000482787
          10    -3.46728    -3.46836  0.00044917
          11    -3.46822    -3.46834 0.000408522
          12    -3.46944    -3.46844 0.000384567
          13    -3.46663     -3.4683 0.000379367
          14    -3.46577    -3.46812  0.00039295
          15    -3.46594    -3.46797 0.000392617
          16    -3.46733    -3.46793   0.0003701
          17    -3.46877    -3.46798 0.000351567
          18    -3.46719    -3.46794 0.000334763
          19    -3.46873    -3.46798 0.000319771
          20    -3.46911    -3.46803 0.000308746
          21    -3.47069    -3.46816 0.000318846
          22    -3.46733    -3.46812  0.00030657
          23    -3.47098    -3.46825 0.000317385
          24    -3.46837    -3.46825 0.000304205
          25     -3.4665    -3.46818 0.000300001
          26    -3.46531    -3.46807 0.000308154
          27    -3.46625      -3.468 0.000304033
          28    -3.46789      -3.468 0.000293203
          29     -3.4668    -3.46796 0.000286004
          30     -3.4683    -3.46797 0.000276691
          31    -3.46914    -3.46801 0.000270346
          32    -3.46766      -3.468 0.000262115
          33    -3.46819      -3.468 0.000254239
          34    -3.47036    -3.46807 0.000256038
          35    -3.47025    -3.46813 0.000256168
          36     -3.4684    -3.46814 0.000249155
          37    -3.46991    -3.46819 0.000246952
          38    -3.46891    -3.46821 0.000241171
          39    -3.46795     -3.4682 0.000235081
          40    -3.46691    -3.46817 0.000231397
          41    -3.46992    -3.46821 0.000229668
          42    -3.47065    -3.46827 0.000231414
          43    -3.46622    -3.46822 0.000230875
          44    -3.46806    -3.46822 0.000225659
          45    -3.46601    -3.46817 0.000225945
          46    -3.46897    -3.46819 0.000221701
          47    -3.46691    -3.46816 0.000218651
          48    -3.46974    -3.46819 0.000216546
          49    -3.46934    -3.46822 0.000213381
          50    -3.46669    -3.46819 0.000211276
          51    -3.46807    -3.46818 0.000207145
          52    -3.46833    -3.46819 0.000203182
          53    -3.46555    -3.46814 0.000205336
          54    -3.47027    -3.46818 0.000205285
          55    -3.46604    -3.46814 0.000205183
          56    -3.46739    -3.46812 0.000201954
          57    -3.46716    -3.46811 0.000199121
          58    -3.47017    -3.46814 0.000198841
          59     -3.4684    -3.46815 0.000195517
          60    -3.46974    -3.46817 0.000194057
          61    -3.47083    -3.46822  0.00019569
          62    -3.46906    -3.46823 0.000193001
          63    -3.46858    -3.46824 0.000190018
          64       -3.47    -3.46826 0.000189044
          65    -3.46738    -3.46825 0.000186625
          66     -3.4683    -3.46825 0.000183799
          67    -3.47344    -3.46833 0.000196673
          68    -3.46938    -3.46834 0.000194393
          69    -3.47043    -3.46837 0.000193908
          70    -3.47064    -3.46841 0.000193815
          71    -3.46836    -3.46841 0.000191087
          72    -3.46795     -3.4684 0.000188536
          73    -3.47077    -3.46843  0.00018872
          74    -3.47083    -3.46846 0.000188933
          75    -3.46789    -3.46846 0.000186566
          76    -3.46669    -3.46843 0.000185551
          77    -3.46813    -3.46843 0.000183182
          78      -3.468    -3.46842 0.000180918
          79     -3.4688    -3.46843 0.000178691
          80    -3.46671    -3.46841 0.000177745
          81    -3.46504    -3.46837 0.000180344
          82    -3.46753    -3.46836 0.000178433
          83    -3.46718    -3.46834  0.00017684
          84    -3.46797    -3.46834 0.000174789
          85    -3.46705    -3.46832 0.000173389
          86    -3.46561    -3.46829 0.000174212
          87    -3.46814    -3.46829 0.000172218
          88    -3.46997    -3.46831 0.000171314
          89    -3.47289    -3.46836  0.00017695
          90    -3.47183     -3.4684 0.000179143
          91    -3.46926    -3.46841 0.000177425
          92    -3.46814     -3.4684  0.00017552
          93    -3.46621    -3.46838 0.000175205
          94    -3.46652    -3.46836 0.000174452
          95    -3.46736    -3.46835 0.000172936
          96    -3.46946    -3.46836 0.000171518
          97    -3.46812    -3.46836 0.000169768
          98    -3.46949    -3.46837  0.00016843
          99    -3.46905    -3.46838 0.000166867
         100    -3.46937    -3.46839 0.000165492
         101    -3.46857    -3.46839 0.000163863
         102    -3.46742    -3.46838  0.00016253
         103    -3.46698    -3.46837 0.000161521
         104    -3.46847    -3.46837 0.000159971
         105    -3.46865    -3.46837  0.00015847
         106    -3.46891    -3.46838 0.000157058
         107    -3.46907    -3.46838 0.000155722
         108    -3.46862    -3.46838 0.000154296
         109    -3.46701    -3.46837 0.000153393
         110    -3.46819    -3.46837 0.000152008
         111     -3.4712     -3.4684 0.000152756
         112     -3.4684     -3.4684 0.000151392
         113    -3.46969    -3.46841 0.000150488
         114    -3.47018    -3.46842 0.000149965
         115    -3.46744    -3.46841 0.000148906
         116    -3.46745    -3.46841 0.000147856
         117    -3.46652    -3.46839 0.000147471
         118     -3.4703    -3.46841 0.000147109
         119    -3.46989    -3.46842   0.0001464
         120    -3.46617     -3.4684 0.000146372
         121    -3.46923    -3.46841 0.000145324
         122    -3.47103    -3.46843 0.000145716
         123    -3.46855    -3.46843 0.000144535
         124    -3.46829    -3.46843 0.000143374
         125    -3.46724    -3.46842 0.000142539
         126    -3.46568     -3.4684 0.000143052
         127    -3.46738    -3.46839 0.000142147
         128    -3.46941     -3.4684 0.000141261
         129    -3.46967    -3.46841 0.000140513
         130     -3.4688    -3.46841 0.000139464
         131    -3.46681     -3.4684 0.000138932
         132    -3.46663    -3.46838 0.000138525
         133    -3.46835    -3.46838 0.000137484
         134    -3.46877    -3.46839 0.000136488
         135     -3.4692    -3.46839 0.000135612
         136    -3.46914     -3.4684 0.000134728
         137    -3.46724    -3.46839 0.000134007
         138    -3.46795    -3.46839 0.000133073
         139    -3.47134    -3.46841 0.000133798
         140    -3.47043    -3.46842 0.000133621
         141    -3.47016    -3.46843 0.000133241
         142    -3.46747    -3.46843 0.000132477
         143    -3.46541    -3.46841 0.000133218
         144    -3.46687     -3.4684  0.00013272
         145    -3.46831    -3.46839 0.000131806
         146    -3.46927     -3.4684 0.000131039
         147    -3.46549    -3.46838 0.000131636
         148     -3.4669    -3.46837 0.000131125
         149    -3.46767    -3.46837 0.000130331
         150    -3.46679    -3.46836 0.000129884
         151    -3.46823    -3.46836 0.000129027
         152    -3.46855    -3.46836 0.000128184
         153    -3.46708    -3.46835 0.000127617
         154    -3.46751    -3.46834 0.000126905
         155    -3.46676    -3.46833 0.000126496
         156    -3.46736    -3.46833 0.000125838
         157    -3.46781    -3.46832 0.000125079
         158     -3.4725    -3.46835 0.000127045
         159    -3.46821    -3.46835 0.000126249
         160    -3.46728    -3.46834 0.000125635
         161     -3.4689    -3.46835 0.000124903
         162    -3.46745    -3.46834 0.000124255
         163    -3.46734    -3.46833 0.000123644
         164    -3.46669    -3.46832 0.000123293
         165    -3.46769    -3.46832 0.000122606
         166    -3.46694    -3.46831 0.000122147
         167    -3.46906    -3.46832 0.000121499
         168    -3.46965    -3.46832 0.000121035
         169    -3.47082    -3.46834  0.00012122
         170    -3.46581    -3.46832 0.000121413
         171    -3.46782    -3.46832 0.000120738
         172    -3.46826    -3.46832 0.000120037
         173    -3.46879    -3.46832 0.000119374
         174    -3.46696    -3.46832 0.000118946
         175    -3.46523     -3.4683 0.000119565
         176    -3.46962    -3.46831 0.000119122
         177    -3.46997    -3.46831  0.00011882
         178    -3.46832    -3.46831 0.000118152
         179    -3.47047    -3.46833 0.000118104
         180    -3.46889    -3.46833 0.000117489
         181    -3.46873    -3.46833 0.000116861
         182     -3.4673    -3.46833 0.000116356
         183     -3.4689    -3.46833 0.000115763
         184    -3.47092    -3.46834 0.000115984
         185    -3.47368    -3.46837 0.000118888
         186    -3.47357     -3.4684 0.000121489
         187    -3.46879     -3.4684 0.000120858
         188      -3.467     -3.4684 0.000120447
         189    -3.46678    -3.46839 0.000120113
         190     -3.4673    -3.46838 0.000119617
         191    -3.46539    -3.46837  0.00012001
         192    -3.46886    -3.46837 0.000119413
         193    -3.46893    -3.46837  0.00011883
         194     -3.4671    -3.46836 0.000118397
         195    -3.46749    -3.46836 0.000117874
         196    -3.46898    -3.46836 0.000117315
         197    -3.46908    -3.46837 0.000116777
         198    -3.46842    -3.46837 0.000116187
         199    -3.46884    -3.46837 0.000115628
         200      -3.465    -3.46835 0.000116267
