#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1     1.87692     1.87692           0
           2     1.59608      1.7365   0.0992895
           3     1.59535     1.68945   0.0765334
           4      1.6048     1.66829   0.0602551
           5     1.53651     1.64193   0.0536589
           6     1.59795      1.6346   0.0452137
           7     1.61044     1.63115   0.0388861
           8     1.54704     1.62063   0.0354181
           9     1.61807     1.62035   0.0314839
          10     1.61659     1.61997   0.0283378
          11     1.59486     1.61769   0.0258534
          12     1.58689     1.61512   0.0238261
          13     1.57685     1.61218   0.0221745
          14     1.57926     1.60983   0.0207149
          15      1.6434     1.61207   0.0194544
          16     1.60444     1.61159   0.0182444
          17     1.61872     1.61201    0.017176
          18     1.60543     1.61164   0.0162257
          19     1.58389     1.61018   0.0154373
          20     1.60388     1.60987   0.0146687
          21     1.59198     1.60902   0.0139949
          22      1.5249     1.60519   0.0138712
          23     1.53721     1.60224   0.0135794
          24     1.60469     1.60234   0.0130139
          25     1.60174     1.60232   0.0124934
          26     1.62183     1.60307   0.0120354
          27     1.61474      1.6035   0.0115974
          28     1.55548     1.60178   0.0113093
          29     1.59778     1.60165   0.0109202
          30     1.62295     1.60236   0.0105793
          31     1.63912     1.60354   0.0103043
          32     1.59471     1.60327  0.00998594
          33     1.56178     1.60201  0.00976216
          34     1.49403     1.59883  0.00997828
          35     1.61024     1.59916  0.00969851
          36     1.63217     1.60008  0.00947236
          37     1.58426     1.59965  0.00922599
          38     1.62679     1.60036  0.00901082
          39     1.63375     1.60122  0.00882035
          40     1.60245     1.60125   0.0085999
          41      1.6415     1.60223  0.00844598
          42     1.66389      1.6037  0.00837152
          43      1.6113     1.60388   0.0081787
          44     1.55915     1.60286  0.00805572
          45     1.54465     1.60157  0.00797989
          46     1.60335      1.6016  0.00780651
          47     1.61912     1.60198   0.0076493
          48     1.64544     1.60288  0.00754334
          49      1.6294     1.60342  0.00740879
          50     1.55527     1.60246  0.00732294
          51     1.56212     1.60167  0.00722195
          52     1.61915     1.60201  0.00709089
          53     1.56233     1.60126   0.0069965
          54     1.55535     1.60041   0.0069184
          55     1.60391     1.60047   0.0067929
          56     1.56529     1.59984  0.00670059
          57     1.58389     1.59956  0.00658887
          58     1.65036     1.60044  0.00653323
          59     1.57318     1.59998  0.00643882
          60     1.58389     1.59971  0.00633708
          61     1.60698     1.59983  0.00623431
          62     1.53049     1.59871  0.00623327
          63     1.54432     1.59785  0.00619383
          64     1.60215     1.59791  0.00609741
          65     1.57538     1.59757  0.00601345
          66     1.57454     1.59722  0.00593245
          67     1.60854     1.59739  0.00584631
          68     1.58159     1.59715  0.00576495
          69     1.60425     1.59726  0.00568231
          70     1.58769     1.59712  0.00560278
          71     1.61971     1.59744  0.00553289
          72     1.58199     1.59722   0.0054602
          73     1.64601     1.59789  0.00542615
          74     1.59435     1.59784  0.00535303
          75     1.61594     1.59809  0.00528709
          76      1.5764      1.5978  0.00522522
          77     1.60175     1.59785  0.00515761
          78     1.58366     1.59767   0.0050947
          79     1.65452     1.59839  0.00508078
          80     1.58206     1.59819  0.00502136
          81     1.48906     1.59684  0.00513692
          82     1.60693     1.59696  0.00507575
          83     1.64428     1.59753  0.00504652
          84     1.55386     1.59701  0.00501314
          85     1.53797     1.59632  0.00500206
          86     1.57219     1.59604  0.00495176
          87     1.56186     1.59564  0.00491039
          88     1.55437     1.59517  0.00487694
          89     1.62398      1.5955  0.00483288
          90     1.53288      1.5948    0.004829
          91       1.547     1.59428  0.00480442
          92     1.59418     1.59428   0.0047522
          93     1.58139     1.59414  0.00470312
          94     1.60741     1.59428   0.0046552
          95     1.56133     1.59393   0.0046191
          96     1.64167     1.59443  0.00459768
          97     1.53705     1.59384  0.00458817
          98     1.55272     1.59342  0.00456049
          99     1.62435     1.59373  0.00452511
         100     1.63571     1.59415  0.00449929
         101     1.61553     1.59436  0.00445972
         102     1.53068     1.59374  0.00445949
         103     1.54484     1.59326  0.00444139
         104     1.58907     1.59322  0.00439887
         105     1.64204     1.59369  0.00438148
         106     1.60236     1.59377  0.00434091
         107     1.50918     1.59298  0.00437174
         108     1.59534       1.593  0.00433131
         109     1.59272       1.593  0.00429158
         110     1.60637     1.59312  0.00425428
         111     1.58285     1.59303  0.00421696
         112     1.55955     1.59273  0.00418989
         113     1.65758      1.5933  0.00419193
         114     1.58194      1.5932  0.00415634
         115     1.60312     1.59329   0.0041211
         116     1.57051     1.59309  0.00409025
         117     1.61268     1.59326  0.00405871
         118     1.52022     1.59264  0.00407125
         119     1.63296     1.59298  0.00405111
         120     1.52848     1.59244  0.00405285
         121     1.56836     1.59224  0.00402424
         122     1.59971      1.5923  0.00399172
         123     1.54165     1.59189  0.00398046
         124     1.56328     1.59166  0.00395504
         125     1.57618     1.59154  0.00392534
         126     1.55521     1.59125  0.00390476
         127     1.56375     1.59103  0.00388001
         128     1.58541     1.59099  0.00384995
         129     1.60746     1.59112  0.00382222
         130     1.59732     1.59116  0.00379312
         131     1.52304     1.59064  0.00379964
         132     1.56563     1.59045  0.00377557
         133      1.5671     1.59028  0.00375127
         134     1.55917     1.59005  0.00373045
         135     1.56617     1.58987  0.00370701
         136     1.63685     1.59022  0.00369581
         137     1.65963     1.59072   0.0037034
         138     1.57984     1.59064   0.0036774
         139     1.57419     1.59053  0.00365285
         140     1.58818     1.59051   0.0036268
         141     1.63075     1.59079  0.00361229
         142     1.59826     1.59085  0.00358723
         143     1.55683     1.59061  0.00357003
         144     1.52837     1.59018   0.0035713
         145     1.55942     1.58996  0.00355296
         146     1.63617     1.59028   0.0035427
         147     1.59628     1.59032  0.00351883
         148     1.54184     1.58999  0.00351027
         149     1.58805     1.58998  0.00348674
         150     1.55032     1.58972   0.0034735
         151     1.61788      1.5899   0.0034555
         152     1.60345     1.58999  0.00343392
         153     1.59365     1.59002  0.00341156
         154     1.59856     1.59007  0.00338985
         155       1.547     1.58979  0.00337935
         156     1.66216     1.59026  0.00338938
         157      1.5955     1.59029  0.00336796
         158     1.61752     1.59046  0.00335105
         159     1.59289     1.59048     0.00333
         160     1.55824     1.59028  0.00331528
         161     1.58307     1.59023  0.00329499
         162     1.63272     1.59049  0.00328507
         163     1.64114     1.59081  0.00327958
         164     1.59666     1.59084  0.00325978
         165     1.51584     1.59039  0.00327156
         166     1.55564     1.59018  0.00325854
         167     1.58693     1.59016  0.00323908
         168     1.63542     1.59043  0.00323099
         169     1.57735     1.59035  0.00321279
         170     1.55628     1.59015  0.00320014
         171     1.61568      1.5903  0.00318491
         172     1.58396     1.59026  0.00316661
         173     1.56778     1.59013  0.00315097
         174     1.55159     1.58991  0.00314063
         175     1.61193     1.59004  0.00312521
         176     1.58817     1.59003  0.00310747
         177     1.61048     1.59014  0.00309206
         178     1.57463     1.59005  0.00307592
         179     1.60043     1.59011  0.00305928
         180     1.56084     1.58995   0.0030466
         181     1.61199     1.59007   0.0030322
         182     1.60726     1.59017  0.00301701
         183     1.56902     1.59005  0.00300274
         184     1.62287     1.59023  0.00299172
         185     1.60964     1.59033  0.00297738
         186     1.63911      1.5906   0.0029729
         187     1.54998     1.59038  0.00296493
         188     1.59163     1.59038  0.00294916
         189     1.52623     1.59005  0.00295303
         190     1.58194        1.59  0.00293779
         191     1.57203     1.58991  0.00292392
         192     1.59792     1.58995  0.00290899
         193     1.56886     1.58984  0.00289597
         194     1.51853     1.58947  0.00290428
         195     1.58647     1.58946  0.00288942
         196     1.55465     1.58928  0.00288014
         197     1.57317      1.5892  0.00286668
         198     1.57056      1.5891  0.00285374
         199     1.63491     1.58933  0.00284867
         200     1.52641     1.58902  0.00285175
         201     1.59661     1.58906  0.00283781
         202     1.63917     1.58931  0.00283459
         203     1.59724     1.58935  0.00282089
         204     1.59755     1.58939  0.00280735
         205     1.53719     1.58913  0.00280518
         206     1.58375      1.5891  0.00279169
         207     1.53259     1.58883  0.00279152
         208     1.60305      1.5889  0.00277893
         209     1.60765     1.58899  0.00276708
         210     1.64293     1.58925   0.0027658
         211     1.57973      1.5892  0.00275306
         212     1.55752     1.58905  0.00274413
         213     1.51209     1.58869  0.00275493
         214     1.62663     1.58887  0.00274775
         215     1.55096     1.58869  0.00274063
         216     1.58664     1.58868  0.00272795
         217     1.60903     1.58878  0.00271699
         218     1.58295     1.58875  0.00270466
         219      1.6021     1.58881    0.002693
         220     1.61171     1.58891  0.00268277
         221     1.61993     1.58905   0.0026743
         222     1.54825     1.58887  0.00266856
         223     1.62381     1.58903  0.00266119
         224     1.58322       1.589  0.00264944
         225     1.58758       1.589  0.00263767
         226     1.66913     1.58935  0.00264972
         227     1.60865     1.58943  0.00263941
         228     1.59057     1.58944  0.00262784
         229     1.61186     1.58954  0.00261819
         230     1.54381     1.58934  0.00261435
         231     1.58471     1.58932   0.0026031
         232     1.53977     1.58911  0.00260063
         233     1.59635     1.58914  0.00258966
         234     1.54721     1.58896  0.00258478
         235     1.56141     1.58884  0.00257644
         236     1.63722     1.58905  0.00257366
         237     1.54465     1.58886  0.00256961
         238     1.60682     1.58893  0.00255992
         239     1.62094     1.58907  0.00255271
         240     1.51515     1.58876  0.00256059
         241     1.54082     1.58856  0.00255768
         242     1.67585     1.58892  0.00257242
         243     1.66893     1.58925  0.00258282
         244     1.63695     1.58945  0.00257962
         245     1.63881     1.58965  0.00257695
         246     1.57506     1.58959  0.00256716
         247     1.57133     1.58951  0.00255783
         248     1.57758     1.58947  0.00254796
         249     1.60904     1.58954  0.00253894
         250     1.64625     1.58977   0.0025389
         251     1.54417     1.58959  0.00253528
         252     1.60447     1.58965   0.0025259
         253     1.54831     1.58949   0.0025212
         254     1.54471     1.58931  0.00251743
         255     1.61961     1.58943  0.00251036
         256     1.56762     1.58934    0.002502
         257     1.56154     1.58923   0.0024946
         258     1.52893       1.589  0.00249586
         259     1.57096     1.58893  0.00248719
         260     1.59956     1.58897  0.00247796
         261      1.6527     1.58922  0.00248047
         262     1.59886     1.58925  0.00247127
         263     1.54446     1.58908  0.00246774
         264     1.51573      1.5888  0.00247399
         265     1.60485     1.58887  0.00246539
         266     1.53886     1.58868  0.00246328
         267     1.54416     1.58851  0.00245969
         268     1.56841     1.58844  0.00245166
         269     1.55579     1.58831  0.00244554
         270     1.63632     1.58849  0.00244294
         271     1.59043      1.5885  0.00243394
         272      1.5798     1.58847   0.0024252
         273     1.55761     1.58835  0.00241895
         274     1.48495     1.58798  0.00243938
         275     1.50865     1.58769  0.00244751
         276     1.60889     1.58777  0.00243985
         277     1.57533     1.58772  0.00243145
         278     1.54039     1.58755  0.00242866
         279     1.58501     1.58754  0.00241997
         280     1.56853     1.58747  0.00241228
         281     1.57058     1.58741  0.00240445
         282     1.59576     1.58744   0.0023961
         283      1.5877     1.58744  0.00238763
         284     1.61362     1.58754  0.00238101
         285     1.65031     1.58776  0.00238282
         286     1.61728     1.58786  0.00237672
         287      1.5957     1.58789   0.0023686
         288     1.60097     1.58793  0.00236081
         289      1.5913     1.58794  0.00235267
         290     1.60434       1.588  0.00234524
         291     1.56164     1.58791  0.00233893
         292     1.55754     1.58781  0.00233323
         293      1.5758     1.58776  0.00232562
         294     1.63756     1.58793  0.00232387
         295     1.63825      1.5881  0.00232225
         296     1.64741      1.5883  0.00232303
         297     1.58636      1.5883  0.00231522
         298     1.63316     1.58845  0.00231234
         299     1.59577     1.58847  0.00230473
         300     1.56287     1.58839  0.00229863
         301     1.57353     1.58834  0.00229152
         302     1.61055     1.58841  0.00228511
         303     1.58845     1.58841  0.00227757
         304     1.60118     1.58845  0.00227047
         305     1.64822     1.58865  0.00227146
         306     1.62124     1.58876  0.00226654
         307     1.60759     1.58882  0.00225998
         308     1.59343     1.58883   0.0022527
         309      1.5756     1.58879  0.00224581
         310     1.50457     1.58852  0.00225494
         311     1.60264     1.58856  0.00224815
         312     1.53787      1.5884   0.0022468
         313     1.59114     1.58841  0.00223964
         314      1.6128     1.58849  0.00223386
         315     1.64118     1.58866  0.00223302
         316     1.60434      1.5887  0.00222651
         317     1.67807     1.58899  0.00223726
         318     1.61731     1.58908  0.00223199
         319     1.52671     1.58888  0.00223354
         320     1.59962     1.58891  0.00222682
         321     1.59892     1.58895   0.0022201
         322     1.58772     1.58894  0.00221321
         323     1.53521     1.58877   0.0022126
         324     1.58254     1.58876  0.00220585
         325     1.57462     1.58871  0.00219949
         326     1.56089     1.58863   0.0021944
         327     1.49915     1.58835  0.00220468
         328     1.60496      1.5884  0.00219854
         329     1.55242     1.58829  0.00219458
         330      1.5851     1.58828  0.00218795
         331     1.63559     1.58843    0.002186
         332     1.52643     1.58824  0.00218738
         333     1.55035     1.58813  0.00218377
         334     1.64788     1.58831  0.00218454
         335     1.60309     1.58835  0.00217847
         336     1.59372     1.58837  0.00217204
         337     1.56321     1.58829  0.00216688
         338     1.55217     1.58818   0.0021631
         339      1.6379     1.58833  0.00216169
         340     1.55891     1.58824  0.00215706
         341     1.65824     1.58845  0.00216048
         342     1.59654     1.58847  0.00215429
         343     1.47362     1.58814  0.00217388
         344     1.57192     1.58809  0.00216807
         345     1.56764     1.58803   0.0021626
         346     1.56641     1.58797  0.00215725
         347     1.54884     1.58786  0.00215398
         348     1.54527     1.58773  0.00215127
         349     1.62945     1.58785  0.00214842
         350      1.5859     1.58785  0.00214229
         351     1.58948     1.58785  0.00213619
         352     1.59683     1.58788  0.00213027
         353      1.5709     1.58783  0.00212478
         354     1.60002     1.58787  0.00211906
         355     1.57955     1.58784  0.00211322
         356     1.56068     1.58777  0.00210866
         357     1.56062     1.58769  0.00210412
         358     1.61125     1.58776  0.00209928
         359     1.58241     1.58774  0.00209348
         360     1.55827     1.58766  0.00208926
         361     1.55622     1.58757  0.00208529
         362     1.61968     1.58766  0.00208142
         363     1.57918     1.58764  0.00207581
         364     1.55705     1.58755  0.00207181
         365     1.57394     1.58752  0.00206647
         366     1.59577     1.58754  0.00206095
         367     1.58858     1.58754  0.00205533
         368      1.5638     1.58748  0.00205076
         369     1.68237     1.58773  0.00206126
         370     1.69223     1.58802  0.00207495
         371     1.60581     1.58806  0.00206991
         372     1.54894     1.58796  0.00206702
         373     1.52202     1.58778  0.00206902
         374     1.50977     1.58757  0.00207398
         375     1.54356     1.58746  0.00207177
         376     1.50672     1.58724  0.00207735
         377     1.55807     1.58716  0.00207328
         378     1.63642     1.58729  0.00207189
         379     1.56545     1.58724  0.00206722
         380     1.55907     1.58716  0.00206311
         381     1.56941     1.58712  0.00205822
         382     1.52527     1.58695  0.00205919
         383     1.52465     1.58679  0.00206023
         384     1.64412     1.58694  0.00206027
         385     1.60345     1.58698  0.00205536
         386     1.61453     1.58705  0.00205128
         387     1.56602       1.587   0.0020467
         388      1.6112     1.58706  0.00204237
         389     1.54878     1.58696  0.00203949
         390     1.56783     1.58692  0.00203485
         391     1.53626     1.58679  0.00203377
         392     1.67262       1.587  0.00204033
         393     1.58224     1.58699  0.00203518
         394      1.5018     1.58678  0.00204147
         395     1.54186     1.58666  0.00203946
         396     1.59999      1.5867  0.00203459
         397      1.6213     1.58678  0.00203133
         398     1.61765     1.58686  0.00202771
         399     1.61113     1.58692  0.00202354
         400     1.57889      1.5869  0.00201858
         401     1.55331     1.58682  0.00201528
         402     1.54388     1.58671   0.0020131
         403     1.60049     1.58675  0.00200839
         404     1.61037      1.5868  0.00200427
         405     1.57044     1.58676  0.00199973
         406     1.68223       1.587  0.00200858
         407     1.55656     1.58692  0.00200504
         408     1.53687      1.5868  0.00200388
         409     1.60431     1.58684  0.00199943
         410     1.64036     1.58697  0.00199881
         411     1.59773       1.587  0.00199412
         412     1.56681     1.58695  0.00198988
         413      1.6249     1.58704  0.00198719
         414     1.57655     1.58702  0.00198255
         415      1.5945     1.58704  0.00197785
         416     1.58009     1.58702  0.00197317
         417     1.62151      1.5871  0.00197017
         418     1.60293     1.58714  0.00196582
         419     1.52107     1.58698  0.00196744
         420     1.50805     1.58679  0.00197171
         421     1.64768     1.58694  0.00197233
         422      1.5846     1.58693  0.00196766
         423     1.66605     1.58712  0.00197188
