#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1     1.30703     1.30703           0
           2     1.11491     1.21097   0.0679259
           3     1.11925      1.1804   0.0517086
           4     1.13309     1.16857   0.0401111
           5     1.12876     1.16061   0.0328696
           6     1.12892     1.15533   0.0278123
           7     1.10319     1.14788   0.0248164
           8     1.11889     1.14425   0.0219773
           9     1.12173     1.14175   0.0196773
          10     1.15441     1.14302   0.0177503
          11     1.08143     1.13742   0.0169968
          12     1.10737     1.13491   0.0157638
          13     1.18198     1.13854   0.0149612
          14     1.11899     1.13714   0.0139575
          15     1.10857     1.13523   0.0131564
          16     1.09609     1.13279   0.0125595
          17     1.13637       1.133   0.0118225
          18     1.13496     1.13311   0.0111662
          19      1.1369     1.13331   0.0105803
          20     1.12732     1.13301   0.0100555
          21     1.07888     1.13043  0.00990145
          22       1.101     1.12909  0.00954131
          23     1.06435     1.12628   0.0095327
          24      1.0899     1.12476  0.00925522
          25      1.1187     1.12452  0.00888818
          26     1.14495     1.12531  0.00858101
          27     1.08244     1.12372  0.00840877
          28     1.10582     1.12308  0.00813272
          29     1.08061     1.12161  0.00798307
          30     1.13893     1.12219  0.00773781
          31     1.10395      1.1216  0.00751054
          32     1.10683     1.12114  0.00729001
          33     1.09681      1.1204  0.00710628
          34     1.08539     1.11937  0.00697148
          35     1.12994     1.11968  0.00677883
          36     1.11522     1.11955  0.00659167
          37      1.1012     1.11906  0.00643215
          38     1.15461     1.11999  0.00633058
          39     1.11394     1.11984  0.00617015
          40      1.1439     1.12044  0.00604516
          41     1.12604     1.12058  0.00589926
          42     1.13079     1.12082  0.00576381
          43     1.07026     1.11964  0.00574843
          44      1.1063     1.11934  0.00562578
          45     1.12434     1.11945  0.00550186
          46     1.10692     1.11918  0.00538899
          47     1.10254     1.11882  0.00528595
          48     1.13561     1.11917  0.00518739
          49     1.10844     1.11895  0.00508615
          50     1.08932     1.11836  0.00501883
          51     1.11126     1.11822  0.00492235
          52     1.10106     1.11789  0.00483875
          53     1.09545     1.11747  0.00476595
          54     1.08512     1.11687  0.00471518
          55     1.14106     1.11731  0.00464991
          56     1.11023     1.11718   0.0045686
          57     1.07778     1.11649  0.00454045
          58      1.0627     1.11557  0.00455591
          59     1.09762     1.11526  0.00448883
          60      1.1093     1.11516  0.00441512
          61     1.11258     1.11512  0.00434294
          62     1.11747     1.11516  0.00427306
          63     1.11726     1.11519  0.00420537
          64      1.1278     1.11539  0.00414427
          65     1.04365     1.11428   0.0042249
          66     1.14208     1.11471  0.00418182
          67     1.10896     1.11462  0.00412029
          68     1.09439     1.11432  0.00407042
          69     1.12838     1.11453  0.00401653
          70     1.06728     1.11385  0.00401544
          71     1.11376     1.11385  0.00395889
          72     1.07279     1.11328  0.00394476
          73     1.14938     1.11377  0.00392161
          74     1.14127     1.11415  0.00388618
          75     1.12448     1.11428   0.0038368
          76     1.13376     1.11454  0.00379487
          77      1.1105     1.11449  0.00374595
          78      1.1006     1.11431  0.00370215
          79     1.14603     1.11471    0.003677
          80      1.1059      1.1146  0.00363269
          81     1.12722     1.11476  0.00359118
          82     1.08989     1.11445  0.00356016
          83     1.04808     1.11365  0.00360596
          84        1.11     1.11361  0.00356329
          85     1.14687       1.114   0.0035428
          86     1.11127     1.11397  0.00350174
          87     1.13474     1.11421  0.00346962
          88      1.1641     1.11477  0.00347621
          89     1.11515     1.11478  0.00343715
          90      1.1017     1.11463  0.00340203
          91     1.10998     1.11458  0.00336503
          92     1.08814      1.1143   0.0033407
          93     1.11586     1.11431  0.00330482
          94     1.09007     1.11405  0.00327971
          95     1.09973      1.1139  0.00324866
          96     1.09399      1.1137  0.00322143
          97     1.15565     1.11413  0.00321713
          98     1.09736     1.11396  0.00318885
          99     1.08407     1.11366   0.0031709
         100     1.11261     1.11364  0.00313921
         101     1.10882      1.1136  0.00310849
         102     1.07972     1.11327   0.0030957
         103     1.07115     1.11286  0.00309253
         104     1.14359     1.11315  0.00307688
         105     1.12874      1.1133  0.00305116
         106     1.07711     1.11296  0.00304141
         107     1.14599     1.11327  0.00302862
         108     1.13715     1.11349  0.00300863
         109     1.11749     1.11353  0.00298126
         110     1.09805     1.11338  0.00295747
         111     1.13988     1.11362  0.00294044
         112     1.12815     1.11375  0.00291705
         113      1.0691     1.11336  0.00291788
         114     1.12532     1.11346  0.00289417
         115     1.09636     1.11331  0.00287282
         116     1.15504     1.11367  0.00287048
         117     1.12744     1.11379  0.00284836
         118     1.09396     1.11362  0.00282917
         119     1.12564     1.11372   0.0028072
         120      1.1337     1.11389  0.00278874
         121     1.15687     1.11425  0.00278822
         122     1.11756     1.11427   0.0027655
         123     1.10362     1.11419  0.00274437
         124     1.10408     1.11411  0.00272345
         125     1.13937     1.11431  0.00270915
         126     1.10587     1.11424  0.00268848
         127     1.11922     1.11428  0.00266759
         128     1.14517     1.11452  0.00265765
         129     1.12931     1.11464  0.00263952
         130     1.12206     1.11469  0.00261984
         131     1.07562     1.11439  0.00261676
         132     1.07353     1.11408  0.00261519
