#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
           1     1.04273     1.04273           0
           2     0.90399    0.973358   0.0490509
           3    0.906492     0.95107   0.0374235
           4    0.916413    0.942405   0.0290533
           5    0.913569    0.936638   0.0238082
           6    0.915183    0.933062   0.0201069
           7    0.895818    0.927742   0.0179246
           8    0.906338    0.925066   0.0158825
           9     0.90786    0.923154   0.0142323
          10    0.931759    0.924015   0.0128351
          11    0.878442    0.919872   0.0123188
          12    0.897957    0.918046   0.0114268
          13    0.952886    0.920726   0.0108575
          14     0.90618    0.919687   0.0101316
          15    0.897945    0.918237  0.00955926
          16    0.888331    0.916368  0.00914273
          17    0.920611    0.916618  0.00860832
          18    0.918779    0.916738  0.00813092
          19    0.919441     0.91688  0.00770422
          20    0.912643    0.916668  0.00732192
          21    0.877737    0.914814  0.00720413
          22    0.894297    0.913882  0.00693677
          23    0.865324     0.91177  0.00694902
          24    0.884827    0.910648  0.00674955
          25    0.907195     0.91051  0.00648098
          26    0.927273    0.911154   0.0062637
          27    0.881408    0.910053  0.00612784
          28    0.899899     0.90969  0.00591971
          29     0.88016    0.908672   0.0058025
          30    0.920624     0.90907  0.00562274
          31    0.896371    0.908661  0.00545627
          32    0.897962    0.908326  0.00529599
          33    0.890535    0.907787  0.00516287
          34    0.882659    0.907048  0.00506365
          35    0.914664    0.907266  0.00492364
          36     0.90452    0.907189  0.00478747
          37    0.893202    0.906811  0.00467298
          38    0.931323    0.907456  0.00459431
          39    0.903493    0.907355  0.00447763
          40     0.92429    0.907778  0.00438566
          41    0.912442    0.907892  0.00428017
          42    0.914732    0.908055  0.00418136
          43    0.871113    0.907196  0.00417144
          44     0.89629    0.906948  0.00408399
          45    0.910689    0.907031  0.00399408
          46    0.898426    0.906844  0.00391163
          47    0.894798    0.906588  0.00383679
          48    0.918027    0.906826  0.00376425
          49    0.898378    0.906653  0.00369138
          50    0.884175    0.906204  0.00364482
          51    0.900263    0.906087  0.00357522
          52    0.893699    0.905849  0.00351439
          53    0.890501     0.90556  0.00345999
          54    0.882803    0.905138  0.00342148
          55    0.921269    0.905431  0.00337182
          56    0.899281    0.905322   0.0033134
          57    0.875977    0.904807  0.00329502
          58    0.866225    0.904142  0.00330468
          59    0.891955    0.903935  0.00325511
          60    0.898683    0.903848  0.00320204
          61    0.900628    0.903795  0.00314998
          62    0.905597    0.903824  0.00309931
          63    0.905852    0.903856  0.00305028
          64    0.913244    0.904003  0.00300615
          65     0.85159    0.903196  0.00306613
          66    0.922826    0.903494  0.00303407
          67    0.898464    0.903419  0.00298971
          68    0.889416    0.903213  0.00295283
          69    0.913182    0.903357  0.00291357
          70    0.867947    0.902851  0.00291553
          71    0.902386    0.902845  0.00287447
          72    0.873397    0.902436   0.0028635
          73    0.929505    0.902807  0.00284818
          74    0.926567    0.903128  0.00282773
          75    0.911009    0.903233  0.00279198
          76    0.917965    0.903427  0.00276196
          77    0.900773    0.903392  0.00272631
          78    0.894179    0.903274  0.00269391
          79    0.927701    0.903583   0.0026775
          80     0.89851     0.90352  0.00264478
          81    0.913841    0.903647   0.0026152
          82    0.886436    0.903437  0.00259172
          83    0.855137    0.902855  0.00262501
          84    0.899817    0.902819  0.00259401
          85    0.928357     0.90312  0.00258083
          86     0.90324    0.903121  0.00255082
          87    0.919129    0.903305  0.00252813
          88    0.940065    0.903723  0.00253368
          89    0.903813    0.903724  0.00250521
          90    0.895167    0.903629  0.00247918
          91    0.900252    0.903592  0.00245221
          92    0.885672    0.903397  0.00243328
          93    0.905695    0.903422  0.00240724
          94    0.884444     0.90322  0.00239008
          95    0.891688    0.903098    0.002368
          96    0.888874     0.90295  0.00234797
          97    0.933685    0.903267  0.00234505
          98    0.891126    0.903143  0.00232439
          99     0.88289    0.902939  0.00230989
         100    0.903904    0.902948  0.00228681
         101    0.899264    0.902912  0.00226446
         102     0.87877    0.902675   0.0022546
         103    0.870578    0.902363  0.00225414
         104    0.924066    0.902572  0.00224211
         105    0.911681    0.902659  0.00222243
         106    0.876406    0.902411  0.00221522
         107    0.927132    0.902642  0.00220653
         108    0.918514    0.902789  0.00219099
         109    0.904432    0.902804  0.00217094
         110    0.890928    0.902696  0.00215389
         111     0.92282    0.902878   0.0021421
         112    0.913358    0.902971  0.00212502
         113    0.870286    0.902682  0.00212581
         114    0.910716    0.902752  0.00210833
         115    0.888843    0.902631  0.00209346
         116     0.93431    0.902905  0.00209315
         117    0.913156    0.902992  0.00207709
         118    0.887319    0.902859  0.00206373
         119      0.9103    0.902922  0.00204734
         120    0.918059    0.903048  0.00203416
         121    0.934884    0.903311  0.00203429
         122    0.906437    0.903337  0.00201778
         123    0.895672    0.903274  0.00200234
         124    0.896062    0.903216  0.00198703
         125    0.920574    0.903355  0.00197598
         126     0.89741    0.903308  0.00196086
         127    0.908182    0.903346   0.0019458
         128    0.927232    0.903533  0.00193952
         129    0.912834    0.903605  0.00192583
         130    0.908012    0.903639  0.00191131
         131    0.875716    0.903426  0.00190857
         132    0.875345    0.903213  0.00190593
         133    0.887189    0.903093  0.00189541
         134    0.884828    0.902956  0.00188616
         135    0.898868    0.902926  0.00187243
         136    0.921216     0.90306  0.00186348
         137    0.953609    0.903429  0.00188605
         138    0.911521    0.903488   0.0018733
         139    0.894665    0.903425   0.0018609
         140    0.887133    0.903308  0.00185124
         141    0.920323    0.903429  0.00184204
         142    0.909574    0.903472  0.00182958
         143    0.870269     0.90324  0.00183146
         144    0.881886    0.903092  0.00182473
         145    0.888991    0.902994  0.00181474
         146     0.92463    0.903143  0.00180835
         147    0.928933    0.903318  0.00180453
         148    0.894732     0.90326  0.00179327
         149    0.890914    0.903177  0.00178315
         150    0.880122    0.903024  0.00177788
         151    0.872993    0.902825  0.00177719
         152    0.903343    0.902828   0.0017655
         153    0.913399    0.902897  0.00175531
         154    0.915418    0.902978   0.0017458
         155    0.924512    0.903117  0.00174005
         156    0.923639    0.903249  0.00173387
         157    0.936991    0.903464  0.00173609
         158    0.927338    0.903615  0.00173167
         159    0.879798    0.903465  0.00172724
         160    0.939212    0.903689  0.00173083
         161    0.897964    0.903653  0.00172045
         162    0.900204    0.903632  0.00170996
         163    0.895481    0.903582   0.0017002
         164    0.893453     0.90352  0.00169096
         165    0.893553     0.90346  0.00168179
         166    0.917066    0.903542  0.00167365
         167    0.897433    0.903505  0.00166403
         168    0.921191     0.90361  0.00165745
         169    0.897157    0.903572  0.00164808
         170    0.910921    0.903615  0.00163896
         171    0.904627    0.903621  0.00162938
         172    0.887123    0.903525  0.00162273
         173    0.910152    0.903564   0.0016138
