#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -3.35094    -3.35094           0
           2    -3.34674    -3.34884  0.00148747
           3     -3.3474    -3.34836  0.00106672
           4    -3.34828    -3.34834 0.000800198
           5    -3.34726    -3.34812 0.000668901
           6    -3.34831    -3.34815 0.000558148
           7    -3.34877    -3.34824 0.000485225
           8    -3.34857    -3.34828 0.000426328
           9    -3.34789    -3.34824 0.000381238
          10    -3.34993    -3.34841 0.000378549
          11    -3.34939     -3.3485 0.000354498
          12    -3.34698    -3.34837 0.000346901
          13    -3.35101    -3.34857 0.000375115
          14    -3.35099    -3.34875 0.000385991
          15    -3.34998    -3.34883 0.000368848
          16    -3.34781    -3.34876 0.000351258
          17    -3.34753    -3.34869 0.000337973
          18     -3.3473    -3.34861 0.000327931
          19    -3.34918    -3.34864  0.00031202
          20    -3.34907    -3.34867 0.000297158
          21    -3.34631    -3.34855 0.000303491
          22    -3.34449    -3.34837 0.000341247
          23    -3.34897     -3.3484 0.000327419
          24    -3.34812    -3.34838 0.000313974
          25    -3.34749    -3.34835 0.000303446
          26    -3.34602    -3.34826  0.00030472
          27    -3.34442    -3.34812 0.000324965
          28    -3.34234    -3.34791 0.000373222
          29    -3.34489    -3.34781 0.000374623
          30    -3.34922    -3.34785 0.000365111
          31     -3.3501    -3.34793 0.000360474
          32    -3.34938    -3.34797 0.000352063
          33    -3.34672    -3.34793 0.000343445
          34    -3.34637    -3.34789 0.000336409
          35    -3.34464    -3.34779 0.000339319
          36     -3.3473    -3.34778 0.000330174
          37    -3.34659    -3.34775 0.000322817
          38    -3.35101    -3.34783 0.000325554
          39    -3.34736    -3.34782 0.000317431
          40    -3.34766    -3.34782 0.000309522
          41    -3.34779    -3.34782 0.000301974
          42     -3.3499    -3.34787 0.000298814
          43    -3.34924     -3.3479 0.000293578
          44    -3.34854    -3.34791 0.000287265
          45    -3.34653    -3.34788 0.000282511
          46    -3.34578    -3.34784 0.000280035
          47    -3.34689    -3.34782 0.000274796
          48    -3.34517    -3.34776 0.000274534
          49    -3.34807    -3.34777 0.000269005
          50    -3.34576    -3.34773 0.000266614
          51    -3.34657    -3.34771 0.000262359
          52    -3.34356    -3.34763  0.00026914
          53    -3.34397    -3.34756 0.000272742
          54    -3.34801    -3.34757 0.000267821
          55    -3.34933     -3.3476  0.00026487
          56    -3.34897    -3.34762 0.000261279
          57    -3.34647     -3.3476 0.000257473
          58    -3.34674    -3.34759  0.00025346
