N;	 mean value;	 error
1 5.05688 0
2 5.04111 0.0157731
3 5.07607 0.0361287
4 5.06227 0.0290359
5 5.06331 0.0225152
6 5.04917 0.0231912
7 5.03439 0.0245508
8 5.02872 0.0220054
9 5.0149 0.0238207
10 5.00788 0.0224326
11 5.0025 0.0209932
12 5.00011 0.0193129
13 4.99661 0.0181064
14 4.99304 0.0171383
15 4.99131 0.0160489
16 4.98756 0.0154737
17 4.98287 0.0152732
18 4.98174 0.0144439
19 4.988 0.0150277
20 4.9958 0.0162545
21 4.99976 0.015959
22 4.99962 0.0152169
23 4.99834 0.014597
24 5.00618 0.0160273
25 5.00469 0.015445
26 5.00691 0.0150048
27 5.01008 0.0147808
28 5.00903 0.0142817
29 5.00733 0.0138852
30 5.00954 0.0135952
31 5.00281 0.0147718
32 5.00043 0.014499
33 5.00337 0.014358
34 4.9979 0.0149651
35 4.9963 0.0146198
36 4.99875 0.0144187
37 5.00133 0.014259
38 5.00106 0.0138815
39 5.00617 0.0144565
40 5.00599 0.0140916
41 5.00485 0.0137906
42 5.00667 0.0135811
43 5.00786 0.0133147
44 5.0045 0.0134372
45 5.00472 0.0131372
46 5.0081 0.0132845
47 5.00568 0.0132224
48 5.0064 0.0129641
49 5.00417 0.0128908
50 5.0035 0.0126484
51 5.00506 0.0124958
52 5.00456 0.012263
53 5.00104 0.0125349
54 5.00096 0.0123008
55 4.99921 0.0122011
56 4.99903 0.0119826
57 5.00208 0.0121593
58 5.00076 0.0120209
59 4.99915 0.0119248
60 4.99922 0.0117246
61 5.00018 0.0115713
62 5.00221 0.0115613
63 4.99968 0.0116534
64 5.00128 0.0115812
65 5 0.0114741
66 5.00179 0.01144
67 5.00374 0.0114355
68 5.00371 0.0112661
69 5.0023 0.011191
70 5.0018 0.0110415
71 5.00106 0.0109095
72 5.001 0.0107571
73 5.00237 0.0106968
74 5.00301 0.0105707
75 5.00268 0.0104339
76 5.00142 0.0103726
77 5.00179 0.0102437
78 5.00255 0.0101397
79 5.00375 0.0100828
80 5.00118 0.0102835
81 5.00328 0.0103711
82 5.00384 0.0102589
83 5.00519 0.0102244
84 5.00408 0.0101627
85 5.00331 0.0100717
86 5.00363 0.00995907
87 5.00236 0.0099259
88 5.00436 0.0100146
89 5.00362 0.00992908
90 5.00437 0.00984702
91 5.00497 0.00975647
92 5.00466 0.00965472
93 5.0053 0.00957149
94 5.00461 0.0094943
95 5.00441 0.00939582
96 5.00427 0.00929855
97 5.00423 0.00920226
98 5.00379 0.00911881
99 5.00315 0.00904898
100 5.00391 0.00899011
101 5.00432 0.00891038
102 5.00271 0.00896777
103 5.00354 0.00891854
104 5.0036 0.00883257
105 5.0019 0.00891092
106 5.00157 0.00883271
107 5.00082 0.00878209
108 5.0016 0.00873516
109 5.00059 0.00871326
110 5.00123 0.00865749
111 5.00145 0.0085819
112 5.00137 0.00850529
113 5.00183 0.00844236
114 5.00044 0.00848346
115 5.00003 0.0084194
116 4.99988 0.00834779
117 4.99905 0.00831731
118 4.99943 0.00825498
119 4.99878 0.00821086
120 4.99761 0.00822583
121 4.99717 0.00816936
122 4.99745 0.00810712
123 4.99717 0.00804587
124 4.99711 0.00798095
125 4.99843 0.00802578
126 4.99868 0.00796584
127 4.99823 0.00791609
128 4.99895 0.00788747
129 4.99942 0.00784021
130 4.999 0.00779096
131 4.99852 0.00774636
132 4.99937 0.00773482
133 4.99881 0.00769731
134 4.99924 0.00765166
135 4.9995 0.00759944
136 4.99905 0.00755706
137 4.99966 0.00752645
138 5.0009 0.00757446
139 5.00177 0.00756979
140 5.00179 0.00751554
141 5.00227 0.0074775
142 5.00274 0.00744007
143 5.003 0.00739244
144 5.00293 0.00734126
145 5.00429 0.00741513
146 5.00425 0.00736424
147 5.00415 0.00731474
148 5.00434 0.00726757
149 5.00445 0.00721956
150 5.00359 0.00722328
151 5.00473 0.00726611
152 5.00456 0.00722028
153 5.00458 0.00717296
154 5.00525 0.0071577
155 5.00496 0.00711729
156 5.00399 0.00713745
157 5.00427 0.00709727
158 5.00409 0.00705452
159 5.00475 0.00704117
160 5.00461 0.00699847
161 5.005 0.00696624
162 5.00519 0.00692568
163 5.00528 0.00688366
164 5.00578 0.00685922
165 5.00549 0.00682344
166 5.00482 0.00681546
167 5.00673 0.00703913
168 5.00695 0.00700058
169 5.0069 0.00695924
170 5.00689 0.00691818
171 5.00693 0.0068777
172 5.0072 0.00684278
173 5.00796 0.00684541
174 5.00788 0.00680637
175 5.0081 0.0067711
176 5.00758 0.00675254
177 5.00686 0.00675328
178 5.0069 0.00671535
179 5.00709 0.00668041
180 5.00695 0.00664459
181 5.00731 0.00661738
182 5.00774 0.00659486
183 5.00767 0.00655907
184 5.00739 0.00652932
185 5.00774 0.00650358
186 5.00668 0.00655598
187 5.00746 0.00656752
188 5.00668 0.00657843
189 5.00636 0.00655152
190 5.00643 0.00651737
191 5.00666 0.006487
192 5.00631 0.00646262
193 5.00615 0.00643089
194 5.00591 0.00640233
195 5.00606 0.00637126
196 5.00518 0.00639956
197 5.00472 0.00638385
198 5.00571 0.00642856
199 5.00595 0.00640071
200 5.00589 0.00636888
201 5.00591 0.00633716
202 5.00538 0.00632831
203 5.00598 0.00632534
204 5.00532 0.00632828
205 5.00549 0.00629964
206 5.00478 0.00630927
207 5.00503 0.00628364
208 5.00464 0.00626535
209 5.00444 0.00623857
210 5.00391 0.0062313
211 5.00497 0.00629139
212 5.00498 0.00626165
213 5.00473 0.00623699
214 5.00404 0.00624614
215 5.00494 0.00628196
216 5.00537 0.0062675
217 5.00501 0.00624902
218 5.00508 0.0062207
219 5.0049 0.00619466
220 5.0043 0.00619569
221 5.00462 0.00617546
222 5.00476 0.00614938
223 5.00405 0.0061629
224 5.00377 0.00614197
225 5.00349 0.00612076
226 5.00355 0.00609386
227 5.0038 0.00607204
228 5.00465 0.00610592
229 5.00481 0.00608122
230 5.00425 0.00608083
231 5.0044 0.00605635
232 5.00465 0.00603522
233 5.00502 0.00602082
234 5.00513 0.00599608
235 5.00544 0.00597844
236 5.00586 0.00596809
237 5.00567 0.00594612
238 5.00589 0.00592533
239 5.00565 0.00590539
240 5.00509 0.00590759
241 5.00542 0.00589238
242 5.00513 0.00587536
243 5.00542 0.00585875
244 5.00498 0.0058515
245 5.0039 0.00592635
246 5.00342 0.00592226
247 5.00361 0.00590129
248 5.00329 0.0058861
249 5.00308 0.00586601
250 5.00311 0.00584258
251 5.0028 0.00582752
252 5.0028 0.00580435
253 5.00272 0.00578195
254 5.00309 0.00577055
255 5.00338 0.00575543
256 5.00412 0.00578063
257 5.00406 0.00575842
258 5.00419 0.00573765
259 5.00428 0.00571613
260 5.00357 0.00573791
261 5.0032 0.00572804
262 5.00319 0.00570616
263 5.00326 0.00568485
264 5.00273 0.00568747
265 5.00218 0.00569332
266 5.00184 0.00568196
267 5.00163 0.00566463
268 5.00151 0.00564467
269 5.00138 0.005625
270 5.00084 0.00563053
271 5.00084 0.00560972
272 5.00165 0.0056475
273 5.0019 0.00563229
274 5.00158 0.0056206
275 5.00168 0.00560101
276 5.00231 0.00561667
277 5.00254 0.00560104
278 5.00287 0.00559014
279 5.00294 0.0055706
280 5.00353 0.0055816
281 5.00404 0.00558508
282 5.00492 0.00563515
283 5.00517 0.00562057
284 5.00607 0.00567219
285 5.00618 0.00565332
286 5.00596 0.0056376
287 5.00634 0.0056305
288 5.00662 0.00561774
289 5.00645 0.00560067
290 5.00608 0.00559361
291 5.00584 0.00557945
292 5.00603 0.00556337
293 5.00618 0.00554652
294 5.00667 0.00554922
295 5.00681 0.00553212
296 5.00651 0.00552155
297 5.00646 0.0055032
298 5.00684 0.0054982
299 5.00672 0.00548117
300 5.00644 0.00547004
301 5.00601 0.0054683
302 5.00581 0.00545408
303 5.00601 0.00543972
304 5.00671 0.00546747
305 5.00668 0.00544962
306 5.00676 0.00543233
307 5.00681 0.00541489
308 5.00686 0.00539746
309 5.00654 0.00538909
310 5.00611 0.00538941
311 5.00552 0.00540434
312 5.00509 0.00540371
313 5.00555 0.00540607
314 5.00571 0.00539127
315 5.00586 0.005376
316 5.00624 0.00537304
317 5.00598 0.00536249
318 5.0061 0.00534698
319 5.0064 0.00533839
320 5.00586 0.00534936
321 5.0056 0.00533905
322 5.00566 0.00532286
323 5.00528 0.0053203
324 5.00553 0.00530983
325 5.00576 0.00529867
326 5.00629 0.00530865
327 5.00612 0.00529523
328 5.00686 0.00533081
329 5.00656 0.0053227
330 5.00613 0.00532396
331 5.00635 0.00531225
332 5.00584 0.00532109
333 5.00531 0.00533162
334 5.00541 0.00531664
335 5.00531 0.00530165
336 5.00569 0.00529967
337 5.00525 0.00530216
338 5.0047 0.00531554
339 5.0047 0.00529984
340 5.00494 0.00528955
341 5.00474 0.00527768
342 5.00454 0.00526586
343 5.00479 0.00525631
344 5.0052 0.00525668
345 5.00527 0.00524187
346 5.00594 0.00526965
347 5.00557 0.00526715
348 5.00564 0.00525247
349 5.0054 0.00524276
350 5.00519 0.00523227
351 5.00542 0.00522258
352 5.00545 0.00520782
353 5.0049 0.00522263
354 5.00486 0.00520797
355 5.00457 0.00520174
356 5.00428 0.00519478
357 5.00415 0.00518195
358 5.00453 0.00518124
359 5.00443 0.0051677
360 5.0048 0.00516633
361 5.00474 0.00515229
362 5.0043 0.00515658
363 5.00382 0.00516512
364 5.00366 0.00515335
365 5.00362 0.00513934
366 5.00338 0.00513122
367 5.00331 0.00511762
368 5.00338 0.00510412
369 5.00313 0.00509655
370 5.00307 0.00508312
371 5.00311 0.00506962
372 5.0034 0.00506408
373 5.00337 0.00505056
374 5.00312 0.00504349
375 5.00341 0.00503839
376 5.00356 0.00502721
377 5.00367 0.00501518
378 5.0037 0.00500198
379 5.00374 0.00498889
380 5.00378 0.00497591
381 5.00426 0.00498666
382 5.00418 0.00497425
383 5.004 0.00496448
384 5.00386 0.00495375
385 5.0033 0.00497183
386 5.00298 0.0049695
387 5.00316 0.00495986
388 5.00326 0.00494816
389 5.0035 0.00494117
390 5.00373 0.00493396
391 5.00364 0.00492214
392 5.00367 0.00490968
393 5.00339 0.00490547
394 5.00388 0.00491744
395 5.0035 0.00491952
396 5.00349 0.00490709
397 5.00315 0.00490675
398 5.00338 0.00489985
399 5.0036 0.00489237
400 5.00329 0.00488963
401 5.00327 0.00487746
402 5.0032 0.0048659
403 5.00326 0.00485422
404 5.00357 0.00485209
405 5.00377 0.00484429
406 5.00402 0.00483867
407 5.00349 0.00485627
408 5.00405 0.00487735
409 5.00388 0.00486849
410 5.00379 0.00485751
411 5.00358 0.00485023
412 5.0037 0.00484018
413 5.00328 0.00484717
414 5.00355 0.00484288
415 5.00322 0.00484241
416 5.00313 0.0048316
417 5.00324 0.00482141
418 5.00314 0.00481089
419 5.00297 0.00480247
420 5.00288 0.00479186
421 5.0029 0.0047805
422 5.0029 0.00476916
423 5.00344 0.00478825
424 5.00341 0.00477702
425 5.00334 0.00476635
426 5.00332 0.00475518
427 5.00327 0.00474436
428 5.00304 0.00473839
429 5.00308 0.00472743
430 5.00342 0.00472894
431 5.0033 0.00471943
432 5.00323 0.00470902
433 5.00312 0.00469946
434 5.00295 0.00469171
435 5.00299 0.00468108
436 5.0029 0.0046712
437 5.00342 0.00468946
438 5.00384 0.00469786
439 5.00371 0.00468901
440 5.00393 0.00468328
441 5.00387 0.00467297
442 5.00363 0.00466891
443 5.00341 0.00466349
444 5.00329 0.00465448
445 5.00293 0.00465748
446 5.00248 0.00466891
447 5.00254 0.00465876
448 5.00249 0.00464861
449 5.0022 0.00464711
450 5.00206 0.00463889
451 5.00234 0.00463698
452 5.00258 0.00463285
453 5.0023 0.00463085
454 5.00215 0.00462324
455 5.00203 0.00461453
456 5.00206 0.00460453
457 5.00194 0.00459612
458 5.00238 0.00460682
459 5.0025 0.00459855
460 5.00235 0.00459102
461 5.00231 0.00458129
462 5.00222 0.00457227
463 5.00219 0.00456247
464 5.00217 0.00455265
465 5.00191 0.00455034
466 5.00202 0.00454195
467 5.00212 0.00453336
468 5.00165 0.00454849
469 5.00149 0.00454177
470 5.00127 0.00453703
471 5.00123 0.00452765
472 5.00149 0.00452588
473 5.00133 0.00451928
474 5.00095 0.00452538
475 5.00138 0.00453607
476 5.00142 0.00452673
477 5.00122 0.00452183
478 5.00125 0.00451251
479 5.00154 0.00451192
480 5.00144 0.00450351
481 5.00139 0.00449447
482 5.0014 0.00448516
483 5.00162 0.00448122
484 5.00171 0.00447289
485 5.00168 0.00446376
486 5.00176 0.00445528
487 5.00167 0.00444708
488 5.00174 0.00443846
489 5.00174 0.00442937
490 5.00174 0.00442032
491 5.00228 0.00444403
492 5.00249 0.00444016
493 5.00245 0.00443138
494 5.00254 0.00442331
495 5.00264 0.00441548
496 5.00242 0.004412
497 5.00232 0.00440418
498 5.0021 0.00440103
499 5.00227 0.0043956
500 5.00223 0.004387
