#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
           1     1.03694     1.03694           0
           2    0.898664    0.967801    0.048887
           3    0.900744    0.945448   0.0373534
           4    0.909988    0.936583    0.029048
           5    0.901744    0.929615   0.0240596
           6    0.924006     0.92868   0.0200678
           7     0.90816    0.925749   0.0174138
           8    0.855274     0.91694   0.0173226
           9    0.885826    0.913483    0.015739
          10    0.887216    0.910856   0.0143826
          11    0.862704    0.906478   0.0137251
          12    0.891946    0.905267   0.0126347
          13    0.905558     0.90529   0.0116628
          14     0.89095    0.904265   0.0108746
          15    0.902339    0.904137   0.0101504
          16    0.889114    0.903198  0.00955934
          17    0.904707    0.903287  0.00899744
          18    0.847016    0.900161  0.00902434
          19    0.917109    0.901053  0.00859335
          20    0.904082    0.901204  0.00816502
          21    0.892031    0.900767  0.00778788
          22    0.892737    0.900402  0.00744244
          23    0.879615    0.899499  0.00717352
          24    0.880732    0.898717  0.00691711
          25    0.899434    0.898745  0.00664049
          26    0.911376    0.899231  0.00640283
          27    0.899596    0.899245   0.0061657
          28    0.904089    0.899418  0.00594792
          29    0.873197    0.898514  0.00581114
          30    0.867102    0.897466  0.00571099
          31    0.878101    0.896842  0.00556082
          32    0.870719    0.896025  0.00544663
          33    0.910872    0.896475  0.00530013
          34    0.913966     0.89699  0.00516915
          35     0.88647    0.896689  0.00503019
          36    0.924406    0.897459  0.00494903
          37    0.858069    0.896395  0.00492845
          38    0.864237    0.895548  0.00487087
          39    0.899204    0.895642  0.00474687
          40     0.90718     0.89593  0.00463696
          41    0.875171    0.895424  0.00455142
          42    0.901196    0.895562  0.00444513
          43    0.871401       0.895  0.00437712
          44    0.915708     0.89547  0.00430287
          45    0.895656    0.895474  0.00420725
          46    0.879762    0.895133  0.00412963
          47    0.875604    0.894717  0.00406262
          48    0.861894    0.894034  0.00403512
          49    0.920568    0.894575  0.00398894
          50    0.889919    0.894482  0.00391025
          51    0.860979    0.893825  0.00388837
          52    0.891687    0.893784  0.00381381
          53    0.868175    0.893301  0.00377234
          54    0.856472    0.892619  0.00376363
          55     0.89744    0.892706  0.00369622
          56    0.890427    0.892666  0.00363044
          57    0.934951    0.893407  0.00364175
          58    0.870462    0.893012  0.00360039
          59    0.908794    0.893279  0.00354928
          60    0.910507    0.893567  0.00350172
          61    0.905856    0.893768  0.00345011
          62    0.912023    0.894062    0.003407
          63    0.889165    0.893985  0.00335381
          64    0.910035    0.894235  0.00331077
          65    0.889654    0.894165  0.00326059
          66    0.894418    0.894169  0.00321119
          67    0.867449     0.89377  0.00318793
          68    0.882948    0.893611  0.00314501
          69    0.883781    0.893468  0.00310266
          70    0.880801    0.893287  0.00306361
          71    0.907987    0.893494  0.00302745
          72     0.89804    0.893558  0.00298606
          73    0.901014     0.89366   0.0029469
          74    0.876459    0.893427  0.00291623
          75     0.90104    0.893529  0.00287911
          76    0.887536     0.89345  0.00284231
          77    0.876353    0.893228  0.00281405
