#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1     1.21156     1.21156           0
           2     1.25993     1.23575   0.0171016
           3     1.23316     1.23488   0.0114228
           4     1.25748     1.24053  0.00986601
           5     1.24727     1.24188  0.00798428
           6     1.24809     1.24292  0.00672033
           7     1.24204     1.24279  0.00576145
           8     1.25771     1.24466   0.0053347
           9     1.26626     1.24706  0.00525424
          10     1.23927     1.24628  0.00478611
          11     1.25736     1.24729  0.00445579
          12     1.21775     1.24482  0.00471556
          13      1.2529     1.24545   0.0043935
          14     1.23209     1.24449    0.004182
          15     1.23749     1.24402  0.00392915
          16     1.24591     1.24414  0.00368534
          17     1.24539     1.24422   0.0034693
          18     1.24695     1.24437  0.00327988
          19     1.24972     1.24465  0.00311934
          20     1.25363      1.2451  0.00299551
          21     1.25324     1.24549  0.00287782
          22     1.26204     1.24624  0.00284371
          23     1.24295      1.2461  0.00272366
          24     1.21757     1.24491  0.00285777
          25     1.27404     1.24607  0.00297163
          26      1.2389      1.2458  0.00287012
          27     1.26155     1.24638  0.00282252
          28     1.25801      1.2468  0.00275208
          29     1.21891     1.24583  0.00282013
          30     1.26315     1.24641  0.00278454
          31     1.23372       1.246  0.00272465
          32     1.24095     1.24584  0.00264408
          33     1.25843     1.24623  0.00259133
          34     1.25136     1.24638  0.00251952
          35     1.24532     1.24635  0.00244771
          36     1.24781     1.24639  0.00238006
          37     1.24749     1.24642  0.00231592
          38      1.2507     1.24653  0.00225772
          39     1.25956     1.24686  0.00222441
          40     1.21619      1.2461  0.00229715
          41      1.2449     1.24607  0.00224131
          42     1.23526     1.24581  0.00220267
          43     1.24984      1.2459  0.00215344
          44     1.26734     1.24639  0.00215891
          45     1.24977     1.24647  0.00211224
          46     1.23986     1.24632   0.0020712
          47      1.2482     1.24636  0.00202752
          48     1.23218     1.24607  0.00200668
          49     1.25117     1.24617  0.00196843
          50     1.24748      1.2462  0.00192924
          51     1.23843     1.24605  0.00189742
          52     1.24022     1.24593  0.00186423
          53     1.26336     1.24626  0.00185782
          54     1.23267     1.24601   0.0018404
          55     1.24572       1.246  0.00180694
          56     1.24444     1.24598  0.00177489
          57     1.23105     1.24572  0.00176296
          58     1.26493     1.24605  0.00176342
          59     1.24166     1.24597   0.0017351
          60     1.23304     1.24576  0.00171952
          61     1.25996     1.24599  0.00170702
          62     1.24387     1.24596  0.00167983
          63     1.24453     1.24593  0.00165332
          64     1.23207     1.24572  0.00164161
          65     1.25279     1.24582  0.00161996
          66     1.26505     1.24612  0.00162139
          67     1.23205     1.24591  0.00161072
          68     1.26175     1.24614   0.0016038
          69     1.23859     1.24603  0.00158428
          70     1.25335     1.24613  0.00156509
          71     1.25715     1.24629  0.00155072
          72     1.27166     1.24664  0.00156872
          73      1.2449     1.24662  0.00154741
          74      1.2564     1.24675  0.00153214
          75     1.23081     1.24654  0.00152637
          76      1.2427     1.24649  0.00150712
          77     1.24641     1.24649  0.00148755
          78     1.24915     1.24652  0.00146887
          79     1.26068      1.2467  0.00146117
          80     1.24983     1.24674  0.00144344
          81     1.25311     1.24682  0.00142776
          82     1.22198     1.24651  0.00144212
          83      1.2782      1.2469   0.0014744
          84     1.24091     1.24683  0.00145857
          85      1.2244     1.24656  0.00146507
          86     1.24507     1.24654  0.00144814
          87     1.24314      1.2465  0.00143202
          88     1.24189     1.24645  0.00141671
          89     1.23815     1.24636  0.00140386
          90     1.26537     1.24657  0.00140406
          91     1.24149     1.24651  0.00138974
          92     1.23229     1.24636  0.00138321
          93     1.25573     1.24646    0.001372
          94     1.25242     1.24652  0.00135887
          95     1.24493     1.24651  0.00134467
          96     1.25564      1.2466  0.00133402
          97     1.25646      1.2467  0.00132414
          98     1.24534     1.24669   0.0013107
          99     1.24079     1.24663  0.00129881
         100     1.22254     1.24639  0.00130798
         101     1.27183     1.24664  0.00131906
         102      1.2499     1.24667  0.00130651
         103     1.24555     1.24666  0.00129387
         104     1.25638     1.24676   0.0012848
         105     1.24044      1.2467  0.00127397
         106     1.23034     1.24654  0.00127126
         107     1.25799     1.24665  0.00126388
         108     1.23233     1.24652  0.00125911
         109     1.24012     1.24646  0.00124892
         110     1.23334     1.24634  0.00124325
         111     1.24411     1.24632  0.00123221
         112     1.23898     1.24625  0.00122295
         113     1.26732     1.24644  0.00122626
         114     1.23514     1.24634   0.0012195
         115     1.25376      1.2464   0.0012106
         116      1.2479     1.24642  0.00120024
         117     1.23471     1.24632  0.00119414
         118     1.24057     1.24627  0.00118501
         119      1.2448     1.24626  0.00117512
         120     1.26935     1.24645  0.00118098
         121     1.25021     1.24648  0.00117163
         122     1.23762     1.24641  0.00116427
         123     1.25295     1.24646  0.00115602
         124     1.26471     1.24661  0.00115603
         125     1.21508     1.24636  0.00117397
         126     1.25026     1.24639  0.00116506
         127      1.2508     1.24642  0.00115641
         128     1.24072     1.24638  0.00114823
         129     1.23014     1.24625  0.00114621
