#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1    0.802646    0.802646           0
           2    0.834437    0.818542   0.0112397
           3    0.817195    0.818093  0.00750211
           4    0.833036    0.821829  0.00649038
           5    0.825922    0.822647  0.00524369
           6    0.826795    0.823339  0.00441508
           7    0.822926     0.82328  0.00378475
           8    0.832066    0.824378  0.00346734
           9    0.839392    0.826046  0.00346022
          10     0.82372    0.825814  0.00312201
          11    0.827864       0.826  0.00284375
          12    0.813283     0.82494  0.00279726
          13     0.83212    0.825493  0.00263604
          14    0.815961    0.824812  0.00253415
          15    0.812291    0.823977  0.00249889
          16    0.835983    0.824727  0.00245279
          17    0.833525    0.825245  0.00236247
          18     0.81812    0.824849  0.00226413
          19    0.819641    0.824575   0.0021615
          20    0.818924    0.824292  0.00207181
          21    0.830389    0.824583  0.00199339
          22    0.827084    0.824696  0.00190602
          23     0.80807    0.823974  0.00195543
          24     0.83752    0.824538  0.00195371
          25    0.816529    0.824218  0.00190165
          26    0.824277     0.82422  0.00182851
          27    0.816828    0.823946  0.00178116
          28    0.827263    0.824065  0.00172149
          29    0.834344    0.824419  0.00169823
          30     0.80879    0.823898  0.00171967
          31    0.845849    0.824606   0.0018041
          32    0.824975    0.824618  0.00174776
          33    0.824019      0.8246  0.00169489
          34    0.821279    0.824502  0.00164785
          35    0.833931    0.824771  0.00162264
          36    0.841937    0.825248  0.00164614
          37    0.798282    0.824519  0.00175559
          38    0.821875     0.82445  0.00171077
          39    0.834958    0.824719  0.00168798
          40    0.805559     0.82424   0.0017124
          41     0.83796    0.824575  0.00170301
          42    0.824645    0.824576  0.00166247
          43    0.831587     0.82474  0.00163178
          44    0.817135    0.824567  0.00160382
          45     0.83625    0.824826  0.00158905
          46    0.819415    0.824709  0.00155886
          47    0.833227     0.82489  0.00153619
          48    0.823222    0.824855  0.00150458
          49    0.824604     0.82485  0.00147388
          50    0.828871     0.82493  0.00144659
          51    0.823627    0.824905  0.00141846
          52    0.829682    0.824997  0.00139415
          53    0.822139    0.824943  0.00136889
          54    0.843029    0.825278   0.0013839
          55    0.824694    0.825267  0.00135878
          56    0.814317    0.825072  0.00134851
          57    0.828501    0.825132   0.0013262
          58    0.821523     0.82507  0.00130479
          59     0.83175    0.825183  0.00128758
          60    0.827115    0.825215  0.00126652
          61    0.812497    0.825007  0.00126281
          62    0.829499    0.825079  0.00124451
          63    0.843558    0.825372  0.00125885
          64    0.815554    0.825219   0.0012485
          65    0.823554    0.825193  0.00122955
          66    0.824671    0.825185  0.00121095
          67    0.825561    0.825191  0.00119289
          68    0.811707    0.824993  0.00119171
          69    0.840763    0.825221  0.00119615
          70    0.825255    0.825222  0.00117907
          71     0.83204    0.825318  0.00116636
          72    0.827034    0.825342  0.00115041
          73    0.816709    0.825223  0.00114071
          74    0.829949    0.825287  0.00112708
          75    0.826663    0.825306   0.0011122
          76    0.822576     0.82527  0.00109815
          77    0.820832    0.825212   0.0010854
          78    0.820067    0.825146  0.00107349
          79    0.823699    0.825128  0.00106005
          80    0.831067    0.825202   0.0010494
          81    0.829503    0.825255  0.00103779
          82    0.820358    0.825195  0.00102685
          83    0.829173    0.825243  0.00101559
          84    0.833742    0.825344  0.00100853
          85    0.817492    0.825252  0.00100089
          86    0.830938    0.825318 0.000991432
          87     0.83113    0.825385 0.000982284
          88     0.82631    0.825395 0.000971178
          89    0.829303    0.825439 0.000961257
          90    0.824966    0.825434 0.000950591
          91    0.836121    0.825552 0.000947372
          92    0.815832    0.825446 0.000942946
          93    0.815975    0.825344  0.00093829
          94    0.846972    0.825574 0.000956103
          95    0.806398    0.825372 0.000967111
          96    0.831079    0.825432 0.000958863
          97    0.830192    0.825481 0.000950232
          98    0.825084    0.825477 0.000940545
          99    0.824932    0.825471  0.00093106
         100     0.82903    0.825507  0.00092243
         101    0.818994    0.825442 0.000915548
         102    0.821486    0.825404 0.000907393
         103    0.831974    0.825467 0.000900823
         104    0.833891    0.825548 0.000895795
         105     0.82268    0.825521  0.00088768
         106    0.823777    0.825505 0.000879458
         107    0.831791    0.825563 0.000873199
         108    0.817907    0.825492 0.000867986
         109     0.83793    0.825607 0.000867491
         110    0.815276    0.825513 0.000864673
         111    0.819966    0.825463 0.000858326
         112    0.832458    0.825525 0.000852932
         113    0.824078    0.825512  0.00084548
         114    0.820919    0.825472 0.000839023
         115     0.83932    0.825592 0.000840324
         116    0.823764    0.825577 0.000833227
         117    0.829873    0.825613 0.000826915
         118    0.835847      0.8257 0.000824442
         119    0.808813    0.825558 0.000829637
         120    0.836399    0.825649 0.000827627
         121    0.810811    0.825526 0.000829822
         122    0.834608      0.8256 0.000826353
         123    0.825941    0.825603 0.000819639
         124    0.825939    0.825606 0.000813034
         125    0.829043    0.825633 0.000806994
         126    0.822825    0.825611 0.000800897
         127    0.826168    0.825615 0.000794603
         128    0.831239    0.825659 0.000789609
         129    0.827248    0.825672 0.000783584
         130    0.827139    0.825683 0.000777638
         131    0.818033    0.825625 0.000773891
         132    0.825513    0.825624 0.000768028
         133    0.826393     0.82563 0.000762276
         134    0.822814    0.825609 0.000756876
         135     0.82662    0.825616 0.000751307
         136    0.830377    0.825651 0.000746598
         137    0.823023    0.825632 0.000741395
         138     0.82642    0.825638 0.000736044
         139     0.82626    0.825642 0.000730763
         140    0.830631    0.825678 0.000726411
         141    0.813715    0.825593 0.000726197
         142    0.824588    0.825586 0.000721117
         143    0.830051    0.825617  0.00071675
         144    0.830406     0.82565 0.000712544
         145    0.819347    0.825607 0.000708955
         146    0.824729    0.825601 0.000704124
         147    0.832483    0.825648 0.000700889
         148    0.824113    0.825637  0.00069623
         149    0.827073    0.825647 0.000691624
         150    0.826959    0.825656 0.000687069
         151    0.823571    0.825642 0.000682657
         152    0.826812     0.82565  0.00067821
         153    0.819684    0.825611 0.000674897
         154    0.824852    0.825606 0.000670532
         155    0.822716    0.825587 0.000666465
         156    0.827652      0.8256 0.000662325
         157    0.839566    0.825689 0.000664052
         158    0.816256    0.825629 0.000662528
         159    0.830783    0.825662 0.000659154
         160    0.822774    0.825644 0.000655281
         161     0.81177    0.825558 0.000656852
         162    0.841751    0.825658  0.00066036
         163    0.821846    0.825634 0.000656722
         164     0.82856    0.825652  0.00065296
         165    0.828206    0.825668 0.000649186
         166    0.825863    0.825669 0.000645277
         167    0.826917    0.825676 0.000641456
         168    0.828407    0.825692 0.000637844
         169    0.832524    0.825733 0.000635349
         170     0.82339    0.825719 0.000631761
         171    0.826674    0.825725 0.000628091
         172    0.825222    0.825722 0.000624447
         173    0.819983    0.825689 0.000621717
         174    0.824188     0.82568 0.000618204
         175    0.827017    0.825688 0.000614719
         176    0.821017    0.825661 0.000611798
         177    0.825345    0.825659 0.000608345
         178    0.828963    0.825678  0.00060521
         179     0.81425    0.825614 0.000605187
         180    0.833855     0.82566 0.000603554
         181    0.831328    0.825691 0.000601031
         182    0.822584    0.825674 0.000597972
         183    0.827216    0.825682 0.000594763
         184    0.818428    0.825643 0.000592836
         185    0.840988    0.825726 0.000595406
         186    0.821414    0.825703 0.000592656
         187    0.819817    0.825671 0.000590322
         188    0.838861    0.825741 0.000591336
         189    0.827772    0.825752 0.000588305
         190    0.837523    0.825814 0.000588461
         191    0.829849    0.825835  0.00058576
         192    0.810515    0.825755 0.000588118
         193    0.841924    0.825839 0.000591007
         194    0.819222    0.825805 0.000588945
         195     0.83943    0.825875 0.000590055
         196    0.821812    0.825854 0.000587408
         197    0.835572    0.825904 0.000586494
         198    0.816521    0.825856 0.000585443
         199    0.832828    0.825891 0.000583548
         200    0.832741    0.825926 0.000581635
         201    0.827003    0.825931 0.000578766
         202    0.815975    0.825882 0.000577995
         203    0.833233    0.825918 0.000576281
         204    0.829772    0.825937 0.000573766
         205    0.822917    0.825922 0.000571156
         206    0.829343    0.825939 0.000568625
         207    0.823903    0.825929 0.000565963
         208    0.811576     0.82586 0.000567433
         209    0.825846     0.82586 0.000564718
         210    0.840804    0.825931 0.000566495
         211    0.823889    0.825921 0.000563893
         212      0.8228    0.825906 0.000561425
         213    0.824665    0.825901  0.00055882
         214    0.827774    0.825909 0.000556277
         215    0.834758    0.825951  0.00055521
         216    0.822864    0.825936 0.000552824
         217    0.840356    0.826003 0.000554255
         218    0.813871    0.825947   0.0005545
         219    0.813779    0.825891 0.000554744
         220    0.835718    0.825936 0.000554018
         221    0.824372    0.825929 0.000551556
         222    0.834431    0.825967   0.0005504
         223    0.818604    0.825934 0.000548921
         224    0.830231    0.825954 0.000546806
         225    0.831647    0.825979 0.000544961
         226    0.828534     0.82599 0.000542667
         227     0.83394    0.826025 0.000541405
         228    0.815082    0.825977 0.000541154
         229    0.836628    0.826024 0.000540786
         230    0.812913    0.825967  0.00054143
         231    0.839733    0.826026 0.000542356
         232    0.818363    0.825993 0.000541023
         233     0.83241    0.826021 0.000539402
         234    0.821615    0.826002 0.000537425
         235    0.821833    0.825984 0.000535431
         236    0.837709    0.826034 0.000535462
         237    0.828904    0.826046  0.00053334
         238    0.813572    0.825994 0.000533668
         239     0.83828    0.826045 0.000533906
         240    0.817227    0.826008 0.000532944
         241    0.817976    0.825975 0.000531773
         242    0.837885    0.826024 0.000531848
         243    0.817775     0.82599 0.000530742
         244    0.846752    0.826075 0.000535344
         245    0.820978    0.826054 0.000533563
         246    0.817243    0.826019 0.000532595
         247    0.835859    0.826058 0.000531927
         248    0.820754    0.826037 0.000530212
         249    0.827032    0.826041 0.000528097
         250    0.825395    0.826038 0.000525991
         251    0.799415    0.825932 0.000534483
         252    0.835151    0.825969 0.000533613
         253    0.819012    0.825942 0.000532212
         254    0.846103    0.826021 0.000536003
         255    0.818305    0.825991 0.000534754
         256    0.812463    0.825938  0.00053527
         257    0.827703    0.825945 0.000533231
         258    0.821434    0.825927 0.000531451
         259    0.822504    0.825914 0.000529563
         260    0.826218    0.825915 0.000527528
         261    0.834326    0.825947  0.00052649
         262    0.833556    0.825976  0.00052528
         263    0.824605    0.825971 0.000523309
         264    0.834889    0.826005 0.000522416
         265    0.824484    0.825999 0.000520476
         266    0.818631    0.825972 0.000519256
         267    0.843534    0.826037 0.000521461
         268    0.819444    0.826013 0.000520095
         269    0.819708    0.825989 0.000518689
         270    0.836472    0.826028 0.000518219
         271    0.822676    0.826016 0.000516455
         272     0.81921    0.825991 0.000515162
         273    0.836482    0.826029 0.000514706
         274    0.811084    0.825975 0.000515709
         275    0.835949    0.826011 0.000515108
         276    0.827116    0.826015 0.000513257
         277    0.818923    0.825989 0.000512042
         278    0.840749    0.826042 0.000512946
         279     0.80992    0.825985 0.000514352
         280    0.838644     0.82603 0.000514498
         281    0.821941    0.826015 0.000512873
         282    0.828249    0.826023 0.000511115
         283     0.82197    0.826009  0.00050951
         284     0.84182    0.826064 0.000510748
         285    0.818513    0.826038 0.000509643
         286    0.818784    0.826013 0.000508492
         287    0.840017    0.826061 0.000509056
         288    0.838251    0.826104 0.000509045
         289    0.789108    0.825976 0.000523132
         290    0.839367    0.826022 0.000523362
         291    0.818056    0.825995 0.000522279
         292    0.819798    0.825973 0.000520921
         293     0.83727    0.826012 0.000520568
         294    0.808595    0.825953 0.000522158
         295    0.826659    0.825955 0.000520393
         296    0.835684    0.825988 0.000519672
         297    0.831937    0.826008 0.000518308
         298    0.815233    0.825972 0.000517829
         299    0.838491    0.826014 0.000517787
         300    0.824764    0.826009 0.000516078
         301    0.813818    0.825969  0.00051595
         302    0.834485    0.825997 0.000515012
         303    0.836599    0.826032 0.000514499
         304    0.831373     0.82605 0.000513107
         305    0.809631    0.825996  0.00051424
         306    0.831196    0.826013  0.00051284
         307    0.825816    0.826012  0.00051117
         308    0.809548    0.825959 0.000512298
         309    0.840653    0.826006 0.000512842
         310    0.826929    0.826009 0.000511197
         311    0.825216    0.826007 0.000509559
         312    0.822109    0.825994 0.000508079
         313    0.832924    0.826016 0.000506938
         314    0.828432    0.826024 0.000505382
         315    0.819936    0.826005 0.000504147
         316    0.837772    0.826042 0.000503925
         317    0.829289    0.826052 0.000502439
         318    0.831641     0.82607 0.000501167
         319    0.804612    0.826003  0.00050409
         320    0.825272       0.826  0.00050252
         321    0.835449     0.82603 0.000501815
         322    0.830133    0.826042 0.000500419
         323    0.833918    0.826067 0.000499463
         324    0.827849    0.826072 0.000497952
         325    0.821537    0.826058 0.000496615
         326    0.837922    0.826095 0.000496423
         327    0.807859    0.826039 0.000498028
         328    0.819173    0.826018 0.000496949
         329    0.819339    0.825998 0.000495853
         330    0.817183    0.825971  0.00049507
         331    0.842976    0.826022 0.000496232
         332    0.822957    0.826013 0.000494824
         333    0.830269    0.826026 0.000493503
         334    0.817744    0.826001 0.000492648
         335    0.837167    0.826035 0.000492303
         336    0.815739    0.826004 0.000491791
         337    0.823886    0.825998 0.000490372
         338    0.832809    0.826018 0.000489335
         339    0.836852     0.82605 0.000488934
         340    0.810836    0.826005 0.000489539
         341     0.82307    0.825996 0.000488179
         342     0.82064    0.825981 0.000487003
         343    0.841011    0.826025  0.00048755
         344    0.828711    0.826032 0.000486196
         345    0.814981       0.826 0.000485841
         346    0.818148    0.825978 0.000484966
         347    0.826985    0.825981 0.000483577
         348     0.82753    0.825985 0.000482208
         349    0.825462    0.825983 0.000480829
         350    0.831278    0.825999 0.000479693
         351     0.82792    0.826004 0.000478358
         352    0.826941    0.826007 0.000477006
         353    0.822671    0.825997 0.000475748
         354    0.830627     0.82601 0.000474584
         355    0.823195    0.826002 0.000473314
         356    0.830345    0.826015 0.000472141
         357    0.816504    0.825988  0.00047157
         358    0.842813    0.826035 0.000472589
         359    0.813488       0.826 0.000472563
         360    0.841906    0.826044 0.000473311
         361     0.81757    0.826021 0.000472582
         362    0.820478    0.826005 0.000471524
         363    0.839033    0.826041 0.000471589
         364    0.812103    0.826003 0.000471846
         365    0.828695     0.82601  0.00047061
         366     0.83042    0.826022 0.000469479
         367    0.806634     0.82597 0.000471163
         368    0.838244    0.826003 0.000471061
         369    0.819612    0.825986 0.000470103
         370    0.816329     0.82596 0.000469556
         371    0.820104    0.825944 0.000468556
         372    0.825178    0.825942 0.000467301
         373    0.832587     0.82596 0.000466388
         374    0.814925     0.82593 0.000466073
         375    0.837549    0.825961 0.000465859
         376    0.823448    0.825954 0.000464668
         377    0.819901    0.825938 0.000463713
         378    0.834368    0.825961 0.000463022
         379    0.821926     0.82595 0.000461922
         380    0.832739    0.825968 0.000461052
         381    0.826714     0.82597 0.000459846
         382    0.816058    0.825944 0.000459374
         383     0.84285    0.825988  0.00046029
         384    0.827354    0.825991 0.000459105
         385    0.831665    0.826006 0.000458149
         386    0.818542    0.825987  0.00045737
         387    0.813212    0.825954 0.000457378
         388    0.837753    0.825984 0.000457209
         389     0.82548    0.825983 0.000456036
         390    0.835587    0.826008 0.000455531
         391    0.816767    0.825984 0.000454978
         392    0.838095    0.826015 0.000454866
         393     0.82133    0.826003 0.000453864
         394    0.837383    0.826032  0.00045363
         395    0.823893    0.826026 0.000452514
         396    0.822258    0.826017 0.000451472
         397    0.824648    0.826013 0.000450348
         398    0.831624    0.826028 0.000449437
         399    0.821765    0.826017 0.000448437
         400    0.824637    0.826013 0.000447329
         401    0.801976    0.825953 0.000450212
         402     0.84079     0.82599 0.000450603
         403    0.840639    0.826027 0.000450948
         404     0.81107     0.82599 0.000451349
         405    0.832449    0.826006 0.000450516
         406    0.829338    0.826014 0.000449481
         407    0.820786    0.826001 0.000448561
         408    0.827352    0.826004 0.000447473
         409    0.839355    0.826037 0.000447568
         410    0.829939    0.826047 0.000446578
         411     0.81917     0.82603 0.000445805
         412    0.831366    0.826043 0.000444911
         413    0.831625    0.826056 0.000444039
         414    0.820111    0.826042 0.000443198
         415    0.822582    0.826034 0.000442209
         416    0.834981    0.826055 0.000441668
         417    0.819812     0.82604 0.000440863
         418    0.840512    0.826075 0.000441166
         419    0.814723    0.826048 0.000440944
         420    0.823959    0.826043 0.000439922
         421    0.830941    0.826054 0.000439031
         422    0.825208    0.826052 0.000437995
         423    0.807846    0.826009 0.000439069
         424    0.829606    0.826018 0.000438116
         425    0.827878    0.826022 0.000437107
         426    0.837567    0.826049  0.00043692
         427    0.818609    0.826032 0.000436244
         428    0.834687    0.826052 0.000435693
         429     0.82299    0.826045 0.000434736
         430    0.837523    0.826072 0.000434544
         431    0.802218    0.826016 0.000437046
         432    0.818755    0.825999 0.000436357
         433    0.840382    0.826033 0.000436612
         434    0.830015    0.826042 0.000435702
         435    0.826835    0.826044 0.000434704
         436    0.826044    0.826044 0.000433707
         437    0.820618    0.826031 0.000432893
         438    0.831207    0.826043 0.000432066
         439    0.825376    0.826041 0.000431084
         440    0.823981    0.826037  0.00043013
         441    0.820417    0.826024 0.000429343
         442    0.835671    0.826046 0.000428926
         443    0.831777    0.826059 0.000428153
         444    0.818643    0.826042 0.000427514
         445    0.826507    0.826043 0.000426555
         446    0.821254    0.826032 0.000425734
         447    0.821429    0.826022 0.000424906
         448    0.837133    0.826047 0.000424681
         449    0.818656     0.82603 0.000424054
         450    0.826867    0.826032 0.000423115
         451    0.830877    0.826043 0.000422314
         452    0.827736    0.826047 0.000421396
         453     0.81079    0.826013 0.000421809
         454    0.846313    0.826058 0.000423244
         455    0.823325    0.826052 0.000422356
         456    0.829242    0.826059 0.000421488
         457    0.819209    0.826044 0.000420832
         458    0.832751    0.826058 0.000420168
         459    0.824446    0.826055 0.000419267
         460    0.824661    0.826052 0.000418367
         461    0.830088    0.826061 0.000417551
         462    0.825583     0.82606 0.000416648
         463    0.823877    0.826055 0.000415775
         464    0.827225    0.826057 0.000414887
         465    0.819807    0.826044 0.000414212
         466    0.831494    0.826056 0.000413488
         467    0.812435    0.826027  0.00041363
         468    0.824886    0.826024 0.000412754
         469    0.828265    0.826029 0.000411901
         470    0.822906    0.826022 0.000411078
         471    0.827806    0.826026 0.000410223
         472    0.824971    0.826024  0.00040936
         473    0.823766    0.826019 0.000408522
         474    0.830724    0.826029 0.000407781
         475    0.824341    0.826025 0.000406938
         476    0.821249    0.826015 0.000406207
         477    0.830437    0.826025 0.000405461
         478    0.814729    0.826001 0.000405301
         479    0.836613    0.826023  0.00040506
         480     0.82957    0.826031 0.000404283
         481    0.820932     0.82602 0.000403582
         482    0.808725    0.825984 0.000404336
         483    0.836435    0.826006 0.000404078
         484    0.840047    0.826035 0.000404283
         485    0.812669    0.826007 0.000404388
