#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -5.39063    -5.39063           0
           2     -5.3886    -5.38962 0.000717485
           3     -5.3889    -5.38938 0.000517206
           4    -5.38732    -5.38886 0.000591682
           5    -5.38902    -5.38889 0.000474211
           6     -5.3895      -5.389 0.000405927
           7    -5.38924    -5.38903 0.000349451
           8    -5.38686    -5.38876 0.000397564
           9    -5.38758    -5.38863 0.000374247
          10    -5.38697    -5.38846  0.00037193
          11    -5.38638    -5.38827 0.000383144
          12    -5.38561    -5.38805 0.000410486
          13    -5.38676    -5.38795 0.000390768
          14    -5.38737    -5.38791 0.000365043
          15    -5.38712    -5.38786 0.000344457
          16     -5.3876    -5.38784 0.000323312
          17    -5.38735    -5.38781 0.000305566
          18    -5.38727    -5.38778 0.000290057
          19    -5.38657    -5.38772  0.00028174
          20    -5.38806    -5.38774 0.000268172
          21    -5.38709    -5.38771 0.000257184
          22    -5.38804    -5.38772 0.000245933
          23    -5.38568    -5.38763  0.00025068
          24    -5.38481    -5.38751  0.00026642
          25     -5.3858    -5.38745  0.00026444
          26    -5.38744    -5.38745  0.00025427
          27     -5.3887    -5.38749 0.000249054
          28    -5.38694    -5.38747  0.00024095
          29    -5.38649    -5.38744    0.000235
          30    -5.38679    -5.38742 0.000228171
          31    -5.38793    -5.38743  0.00022142
          32    -5.38655    -5.38741 0.000216227
          33    -5.38679    -5.38739 0.000210481
          34    -5.38653    -5.38736 0.000205795
          35    -5.38727    -5.38736 0.000199932
          36     -5.3864    -5.38733 0.000196136
          37    -5.38908    -5.38738 0.000196452
          38    -5.38772    -5.38739 0.000191489
          39    -5.38811    -5.38741 0.000187468
          40    -5.38739    -5.38741 0.000182782
          41     -5.3872     -5.3874 0.000178391
          42    -5.38721     -5.3874 0.000174202
          43    -5.38929    -5.38744 0.000175614
          44    -5.38933    -5.38748 0.000176802
          45     -5.3885    -5.38751 0.000174315
          46    -5.38802    -5.38752 0.000170889
          47    -5.38701    -5.38751 0.000167599
          48    -5.38633    -5.38748 0.000165883
          49    -5.38585    -5.38745 0.000165816
          50    -5.38904    -5.38748  0.00016554
          51    -5.38808    -5.38749 0.000162704
          52    -5.38951    -5.38753 0.000164117
          53    -5.38604     -5.3875 0.000163427
          54    -5.38799    -5.38751 0.000160652
          55    -5.38618    -5.38749 0.000159558
          56    -5.38814     -5.3875 0.000157135
          57     -5.3875     -5.3875 0.000154379
          58    -5.38736     -5.3875 0.000151737
          59    -5.38763     -5.3875 0.000149183
          60    -5.38815    -5.38751 0.000147087
          61    -5.38768    -5.38751 0.000144702
          62    -5.38855    -5.38753 0.000143336
          63    -5.38812    -5.38754  0.00014137
          64    -5.38629    -5.38752 0.000140494
          65    -5.38697    -5.38751 0.000138584
          66    -5.38564    -5.38748 0.000139356
          67    -5.38752    -5.38748 0.000137277
          68    -5.38878     -5.3875 0.000136571
          69    -5.38968    -5.38753 0.000138176
          70    -5.38795    -5.38754 0.000136332
          71    -5.38922    -5.38756 0.000136456
          72    -5.38663    -5.38755 0.000135172
          73    -5.38641    -5.38754 0.000134218
          74     -5.3881    -5.38754 0.000132619
          75    -5.38783    -5.38755 0.000130905
          76     -5.3873    -5.38754 0.000129222
          77    -5.38604    -5.38752 0.000129017
          78    -5.38582     -5.3875 0.000129201
          79    -5.38771    -5.38751 0.000127592
          80    -5.38712     -5.3875 0.000126087
          81    -5.38841    -5.38751 0.000125031
          82    -5.38662     -5.3875 0.000123978
          83    -5.38641    -5.38749 0.000123177
          84     -5.3866    -5.38748 0.000122159
          85    -5.38604    -5.38746 0.000121883
          86    -5.38559    -5.38744 0.000122398
          87    -5.38847    -5.38745 0.000121561
          88    -5.38875    -5.38747 0.000121077
          89    -5.38879    -5.38748 0.000120628
          90    -5.38749    -5.38748 0.000119287
          91    -5.38819    -5.38749 0.000118229
          92    -5.38765    -5.38749 0.000116958
          93     -5.3895    -5.38751 0.000117677
          94    -5.38751    -5.38751 0.000116425
          95    -5.38762    -5.38751 0.000115205
          96    -5.38801    -5.38752 0.000114124
          97    -5.38776    -5.38752 0.000112974
          98    -5.38895    -5.38753 0.000112757
          99    -5.38676    -5.38753 0.000111893
         100    -5.38758    -5.38753 0.000110775
         101    -5.38809    -5.38753 0.000109818
         102    -5.38799    -5.38754 0.000108834
         103    -5.38868    -5.38755  0.00010834
         104     -5.3872    -5.38754 0.000107351
         105    -5.38749    -5.38754  0.00010633
         106    -5.38714    -5.38754 0.000105396
         107    -5.38717    -5.38754 0.000104466
         108    -5.38628    -5.38753  0.00010415
         109    -5.38674    -5.38752 0.000103445
         110    -5.38694    -5.38751 0.000102636
         111    -5.38758    -5.38751 0.000101713
         112    -5.38781    -5.38752  0.00010084
         113    -5.38895    -5.38753 0.000100743
