#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
           1    0.996485    0.996485           0
           2     0.86139    0.928938    0.047763
           3    0.860306     0.90606   0.0369165
           4    0.864761    0.895735   0.0290954
           5    0.830557      0.8827   0.0260332
           6    0.862305    0.879301   0.0219151
           7     0.86855    0.877765   0.0188381
           8    0.836669    0.872628   0.0171695
           9    0.873037    0.872673   0.0152618
          10    0.870772    0.872483   0.0137368
          11    0.861148    0.871453   0.0125266
          12    0.854023        0.87   0.0115666
          13     0.85082    0.868525   0.0107706
          14     0.85351    0.867452   0.0100545
          15    0.885908    0.868683  0.00945919
          16    0.865919     0.86851  0.00886957
          17    0.871812    0.868704  0.00834996
          18     0.86704    0.868612  0.00788658
          19    0.855933    0.867945  0.00749967
          20    0.865551    0.867825  0.00712565
          21    0.858292    0.867371  0.00680077
          22    0.826844    0.865529  0.00673652
          23    0.832082    0.864075  0.00659872
          24    0.864825    0.864106  0.00632385
          25    0.864026    0.864103  0.00607089
          26    0.874268    0.864494  0.00584998
          27    0.871066    0.864737  0.00563837
          28    0.841202    0.863897   0.0054993
          29    0.861457    0.863812  0.00531031
          30    0.873196    0.864125   0.0051425
          31    0.882019    0.864702   0.0050089
          32    0.861228    0.864594  0.00485355
          33    0.844536    0.863986  0.00474438
          34    0.811464    0.862441  0.00484981
          35    0.869743     0.86265  0.00471573
          36      0.8806    0.863149  0.00461102
          37    0.856495    0.862969  0.00448991
          38     0.87743    0.863349  0.00438785
          39    0.879751     0.86377  0.00429545
          40    0.863868    0.863772  0.00418806
          41    0.883546    0.864255  0.00411359
          42    0.894236    0.864968  0.00407712
          43    0.869135    0.865065  0.00398345
          44    0.842959    0.864563  0.00392447
          45     0.83554    0.863918   0.0038899
          46    0.864446    0.863929  0.00380535
          47    0.873727    0.864138  0.00373009
          48    0.884712    0.864567  0.00367693
          49    0.877091    0.864822  0.00361076
          50    0.841694     0.86436  0.00356805
          51    0.846037       0.864  0.00351613
          52    0.872791    0.864169  0.00345257
          53    0.845446    0.863816  0.00340546
          54    0.841829    0.863409  0.00336665
          55    0.866818    0.863471    0.003306
          56    0.846469    0.863167  0.00326088
          57    0.856419    0.863049  0.00320582
          58    0.887168    0.863465   0.0031774
          59    0.849453    0.863227  0.00313241
          60    0.854172    0.863076  0.00308384
          61      0.8662    0.863128  0.00303371
          62    0.828068    0.862562  0.00303702
          63    0.834825    0.862122  0.00302056
          64    0.864234    0.862155  0.00297354
          65    0.849856    0.861966  0.00293381
          66    0.849618    0.861779  0.00289532
          67    0.865037    0.861827  0.00285251
          68    0.852778    0.861694  0.00281367
          69    0.865361    0.861747  0.00277339
          70    0.857648    0.861689  0.00273439
          71    0.872945    0.861847  0.00270047
          72      0.8545    0.861745  0.00266489
          73    0.884992    0.862064  0.00264734
          74    0.861007    0.862049  0.00261161
          75    0.871393    0.862174  0.00257975
          76    0.852102    0.862041  0.00254921
          77    0.864694    0.862076  0.00251634
          78    0.854916    0.861984  0.00248575
          79    0.890661    0.862347  0.00248065
          80    0.854955    0.862255  0.00245136
          81     0.80919      0.8616  0.00250711
          82    0.867667    0.861674  0.00247763
          83    0.884193    0.861945  0.00246259
          84    0.840362    0.861688  0.00244664
          85    0.833767    0.861359   0.0024398
          86    0.850386    0.861232  0.00241477
          87    0.843345    0.861026  0.00239575
          88    0.839686    0.860784  0.00238076
          89    0.874136    0.860934  0.00235874
          90    0.829967     0.86059  0.00235749
          91    0.836441    0.860324  0.00234647
          92    0.862516    0.860348  0.00232109
          93    0.855792    0.860299  0.00229665
          94    0.868098    0.860382  0.00227371
          95    0.845885    0.860229  0.00225489
          96    0.882299    0.860459  0.00224309
          97    0.831515    0.860161  0.00223973
          98    0.838479     0.85994  0.00222777
          99    0.874007    0.860082   0.0022098
         100    0.878414    0.860265  0.00219529
         101    0.870148    0.860363  0.00217574
         102     0.82866    0.860052  0.00217649
         103    0.835694    0.859816  0.00216817
         104    0.858041    0.859799  0.00214739
         105    0.883423    0.860024   0.0021387
         106    0.864869    0.860069  0.00211901
         107    0.817744    0.859674   0.0021358
