#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1     1.25128     1.25128           0
           2     1.06405     1.15767    0.066193
           3     1.06356      1.1263   0.0510223
           4     1.06986     1.11219   0.0401701
           5     1.02434     1.09462   0.0357726
           6      1.0653     1.08973   0.0301425
           7     1.07363     1.08743   0.0259241
           8     1.03136     1.08042   0.0236121
           9     1.07871     1.08023   0.0209893
          10     1.07773     1.07998   0.0188918
          11     1.06324     1.07846   0.0172356
          12     1.05792     1.07675    0.015884
          13     1.05123     1.07479    0.014783
          14     1.05284     1.07322   0.0138099
          15      1.0956     1.07471   0.0129696
          16     1.06963     1.07439   0.0121629
          17     1.07915     1.07467   0.0114507
          18     1.07029     1.07443   0.0108171
          19     1.05592     1.07346   0.0102915
          20     1.06926     1.07325  0.00977911
          21     1.06132     1.07268  0.00932991
          22      1.0166     1.07013  0.00924748
          23     1.02481     1.06816   0.0090529
          24      1.0698     1.06823  0.00867595
          25     1.06782     1.06821  0.00832893
          26     1.08122     1.06871  0.00802361
          27      1.0765       1.069  0.00773162
          28     1.03699     1.06786  0.00753955
          29     1.06518     1.06776  0.00728013
          30     1.08197     1.06824  0.00705284
          31     1.09275     1.06903   0.0068695
          32     1.06314     1.06884  0.00665729
          33     1.04118     1.06801  0.00650811
          34    0.996018     1.06589  0.00665219
          35      1.0735     1.06611  0.00646568
          36     1.08811     1.06672  0.00631491
          37     1.05617     1.06643  0.00615066
          38     1.08453     1.06691  0.00600721
          39     1.08917     1.06748  0.00588023
          40      1.0683      1.0675  0.00573326
          41     1.09433     1.06815  0.00563065
          42     1.10926     1.06913  0.00558101
          43      1.0742     1.06925  0.00545246
          44     1.03944     1.06857  0.00537048
          45     1.02977     1.06771  0.00531993
          46      1.0689     1.06774  0.00520434
          47     1.07941     1.06798  0.00509953
          48     1.09696     1.06859   0.0050289
          49     1.08627     1.06895  0.00493919
          50     1.03685     1.06831  0.00488196
          51     1.04141     1.06778  0.00481464
          52     1.07943       1.068  0.00472726
          53     1.04155      1.0675  0.00466434
          54      1.0369     1.06694  0.00461227
          55     1.06927     1.06698   0.0045286
          56     1.04353     1.06656  0.00446706
          57     1.05593     1.06638  0.00439258
          58     1.10024     1.06696  0.00435549
          59     1.04878     1.06665  0.00429254
          60     1.05593     1.06647  0.00422472
          61     1.07132     1.06655  0.00415621
          62     1.02032     1.06581  0.00415551
          63     1.02955     1.06523  0.00412922
          64      1.0681     1.06528  0.00406494
          65     1.05025     1.06504  0.00400897
          66     1.04969     1.06481  0.00395497
          67     1.07236     1.06492  0.00389754
          68      1.0544     1.06477   0.0038433
          69      1.0695     1.06484  0.00378821
          70     1.05846     1.06475  0.00373519
