#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1    -5.34798    -5.34798           0
           2    -5.06337    -5.20567    0.100624
           3    -5.06323    -5.15819   0.0774796
           4    -5.07513    -5.13743   0.0608285
           5    -5.00645    -5.11123   0.0540094
           6    -5.06531    -5.10358    0.045547
           7    -5.07747    -5.09985   0.0391927
           8    -5.01436    -5.08916   0.0357208
           9    -5.08616    -5.08883   0.0317534
          10    -5.08387    -5.08833   0.0285819
          11    -5.06308    -5.08603   0.0260756
          12    -5.05633    -5.08356   0.0240199
          13    -5.04347    -5.08048   0.0223692
          14    -5.04503    -5.07794   0.0209143
          15    -5.10934    -5.08004   0.0196245
          16    -5.07177    -5.07952   0.0184047
          17    -5.08749    -5.07999   0.0173281
          18    -5.07262    -5.07958   0.0163702
          19    -5.05262    -5.07816     0.01557
          20    -5.07299     -5.0779   0.0147937
          21    -5.06267    -5.07718    0.014107
          22    -4.99223    -5.07332   0.0139842
          23    -5.00819    -5.07048   0.0136598
          24    -5.07307    -5.07059   0.0130911
          25    -5.06824     -5.0705   0.0125678
          26    -5.08714    -5.07114   0.0121007
          27      -5.081     -5.0715    0.011658
          28    -5.02337    -5.06978   0.0113677
          29    -5.06458     -5.0696   0.0109771
          30    -5.09125    -5.07033   0.0106349
          31    -5.10827    -5.07155    0.010362
          32    -5.06237    -5.07126   0.0100422
          33    -5.02997    -5.07001  0.00981555
          34    -4.96439    -5.06691   0.0100064
          35    -5.08049    -5.06729  0.00972803
          36    -5.10057    -5.06822  0.00950161
          37    -5.05417    -5.06784   0.0092524
          38     -5.0957    -5.06857  0.00903792
          39     -5.1017    -5.06942    0.008846
          40    -5.06936    -5.06942  0.00862485
          41    -5.11142    -5.07044  0.00847511
          42    -5.13454    -5.07197  0.00840961
          43    -5.07752     -5.0721  0.00821503
          44    -5.02721    -5.07108  0.00809142
          45    -5.01065    -5.06974  0.00802225
          46    -5.07232    -5.06979  0.00784805
          47    -5.08602    -5.07014  0.00768867
          48    -5.11518    -5.07108  0.00758553
          49    -5.09874    -5.07164   0.0074517
          50    -5.02197    -5.07065   0.0073686
          51    -5.03019    -5.06985   0.0072667
          52    -5.08748    -5.07019  0.00713486
          53    -5.02788    -5.06939  0.00704476
          54    -5.02561    -5.06858  0.00696079
          55    -5.06995    -5.06861  0.00683428
          56    -5.03268    -5.06797  0.00674228
          57    -5.05105    -5.06767  0.00663053
          58    -5.12053    -5.06858  0.00657856
          59    -5.04157    -5.06812  0.00648296
          60    -5.05364    -5.06788  0.00637941
          61     -5.0778    -5.06804   0.0062769
