#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1    -5.35256    -5.35256           0
           2    -5.06893    -5.21074    0.100279
           3    -5.06786    -5.16311    0.077341
           4     -5.0798    -5.14228    0.060746
           5    -5.01296    -5.11642   0.0538226
           6    -5.06759    -5.10828   0.0454632
           7    -5.07226    -5.10313   0.0392585
           8    -5.05575    -5.09721   0.0347951
           9    -5.11428    -5.09911   0.0309806
          10    -5.12574    -5.10177   0.0279968
          11    -5.06512    -5.09844   0.0256492
          12     -5.0703    -5.09609   0.0236187
          13    -4.97467    -5.08675   0.0235765
          14    -5.09129    -5.08708   0.0218947
          15     -5.0569    -5.08507   0.0205272
          16    -5.07913     -5.0847   0.0192476
          17    -5.06525    -5.08355   0.0181494
          18    -5.05425    -5.08192   0.0172139
          19    -5.12016    -5.08394   0.0164251
          20    -5.00626    -5.08005   0.0160564
          21    -5.07866    -5.07999    0.015292
          22    -4.98969    -5.07588   0.0151377
          23     -4.9874    -5.07203   0.0149603
          24    -5.08772    -5.07269   0.0143512
          25    -5.08115    -5.07303   0.0137812
          26    -5.03124    -5.07142   0.0133445
          27    -5.04931     -5.0706   0.0128754
          28    -5.08735     -5.0712   0.0124294
          29    -5.12744    -5.07314   0.0121512
          30    -5.05261    -5.07245   0.0117654
          31    -4.99633       -5.07   0.0116393
          32    -5.06078    -5.06971   0.0112792
          33    -5.00378    -5.06771   0.0111129
          34    -4.98379    -5.06524   0.0110568
          35    -5.01133     -5.0637   0.0108476
          36    -5.05504    -5.06346    0.010549
          37    -5.06338    -5.06346   0.0102639
          38     -5.0395    -5.06283   0.0100131
          39    -5.07609    -5.06317  0.00976215
          40    -5.02039     -5.0621  0.00957652
          41    -5.07299    -5.06237  0.00934662
          42    -5.06691    -5.06247  0.00912471
          43    -5.05396    -5.06228  0.00891466
          44    -5.06538    -5.06235  0.00871233
          45    -5.05653    -5.06222  0.00851969
          46    -5.06541    -5.06229  0.00833476
          47    -5.04839    -5.06199  0.00816267
          48    -5.14762    -5.06377  0.00818521
          49    -5.08746    -5.06426  0.00803242
          50    -5.10582    -5.06509  0.00791467
          51    -5.10895    -5.06595  0.00780608
          52    -5.08391    -5.06629   0.0076636
          53    -5.04739    -5.06594   0.0075273
          54    -5.05768    -5.06579  0.00738946
          55    -5.03008    -5.06514  0.00728356
          56    -5.00266    -5.06402  0.00723843
          57    -5.05522    -5.06387  0.00711309
          58    -5.08096    -5.06416  0.00699656
          59    -5.05195    -5.06395  0.00688103
          60    -5.05984    -5.06389  0.00676669
          61    -5.09014    -5.06432  0.00666944
          62    -5.04449      -5.064  0.00656952
          63    -5.14845    -5.06534   0.0066006
          64    -5.04332    -5.06499  0.00650642
          65    -5.13429    -5.06606  0.00649307
          66    -5.04129    -5.06568  0.00640553
          67    -5.07798    -5.06587  0.00631256
          68    -5.00629    -5.06499  0.00628023
          69    -5.03606    -5.06457  0.00620319
          70    -5.11598    -5.06531  0.00615789
          71    -5.06993    -5.06537  0.00607151
          72    -5.09978    -5.06585  0.00600597
          73    -5.06511    -5.06584   0.0059237
          74     -5.0651    -5.06583  0.00584366
          75    -5.08828    -5.06613  0.00577341
          76    -5.04865     -5.0659  0.00570202
          77     -5.0779    -5.06605   0.0056301
          78     -5.0353    -5.06566  0.00557171
          79    -5.11916    -5.06634  0.00554218
          80    -5.03464    -5.06594  0.00548705
          81    -5.02963    -5.06549  0.00543759
          82     -5.0903    -5.06579  0.00537969
          83    -5.11342    -5.06637  0.00534538
          84    -5.06782    -5.06639  0.00528178
          85    -5.04508    -5.06614  0.00522558
          86    -5.01792    -5.06557  0.00519481
          87    -5.04144     -5.0653   0.0051425
          88     -5.0939    -5.06562  0.00509433
          89    -5.07255     -5.0657  0.00503768
          90    -5.07428     -5.0658  0.00498261
          91    -5.06096    -5.06574  0.00492814
          92    -5.13452    -5.06649  0.00493096
          93    -5.04495    -5.06626  0.00488337
          94    -5.02665    -5.06584  0.00484956
          95     -5.0336     -5.0655  0.00481037
          96    -5.06942    -5.06554  0.00476044
          97    -5.04606    -5.06534  0.00471559
          98    -4.98432    -5.06451  0.00473939
          99    -5.06419    -5.06451  0.00469152
         100    -4.98929    -5.06376  0.00470451
         101    -5.06453    -5.06376  0.00465794
         102    -5.01752    -5.06331  0.00463428
         103    -5.06784    -5.06335   0.0045895
         104    -4.99867    -5.06273  0.00458732
         105    -5.04415    -5.06255  0.00454704
         106    -5.12902    -5.06318  0.00454717
         107    -5.07791    -5.06332  0.00450675
         108    -5.05998    -5.06329  0.00446513
         109     -5.1145    -5.06376  0.00444881
         110    -4.94862    -5.06271  0.00452982
         111    -5.06315    -5.06272  0.00448901
         112    -5.04682    -5.06257  0.00445118
         113    -4.99295    -5.06196  0.00445422
         114    -5.04647    -5.06182  0.00441722
         115    -5.07759    -5.06196  0.00438094
         116     -5.0474    -5.06183  0.00434497
         117    -5.07026    -5.06191  0.00430843
         118    -5.04478    -5.06176  0.00427436
         119    -5.12938    -5.06233  0.00427604
         120    -5.07265    -5.06241  0.00424127
         121     -5.0765    -5.06253  0.00420782
         122    -5.04259    -5.06237   0.0041765
         123    -5.10356     -5.0627  0.00415595
         124    -5.11186     -5.0631   0.0041413
         125     -5.0016    -5.06261  0.00413729
         126    -5.02399     -5.0623  0.00411579
         127     -5.0985    -5.06259  0.00409324
         128    -5.09799    -5.06286   0.0040706
         129    -5.08785    -5.06306  0.00404365
         130    -5.06131    -5.06304  0.00401257
         131    -5.07442    -5.06313  0.00398288
         132    -5.07115    -5.06319  0.00395317
         133    -5.06878    -5.06323  0.00392367
         134    -5.12551     -5.0637  0.00392182
         135    -5.11594    -5.06408  0.00391182
         136    -5.12076     -5.0645  0.00390519
         137    -5.08071    -5.06462  0.00387848
         138    -5.04365    -5.06447  0.00385335
         139    -5.09045    -5.06465  0.00383016
         140    -5.03369    -5.06443  0.00380918
         141    -5.08725    -5.06459   0.0037856
