#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1    -5.32968    -5.32968           0
           2    -5.04122    -5.18545    0.101987
           3    -5.04492    -5.13861   0.0780104
           4    -5.06302    -5.11971   0.0607537
           5    -5.02596    -5.10096   0.0514152
           6    -5.03479    -5.08993    0.044013
           7    -5.01138    -5.07871   0.0391299
           8     -5.0725    -5.07793   0.0342463
           9    -5.05862    -5.07579   0.0305084
          10    -5.06163    -5.07437   0.0274904
          11    -5.02918    -5.07026   0.0252964
          12    -5.08334    -5.07135   0.0232118
          13    -5.13141    -5.07597   0.0218811
          14    -4.99309    -5.07005   0.0211038
          15    -5.00005    -5.06539   0.0202062
          16    -5.02722      -5.063   0.0190836
          17    -5.03065     -5.0611   0.0180557
          18    -5.01767    -5.05868    0.017213
          19    -5.04802    -5.05812   0.0163162
          20    -5.00575     -5.0555   0.0157092
          21    -4.97306    -5.05158   0.0154439
          22    -5.06656    -5.05226   0.0147569
          23     -5.0084    -5.05035   0.0142379
          24    -5.09307    -5.05213   0.0137555
          25     -4.9714     -5.0489   0.0135791
          26    -5.07532    -5.04992   0.0130948
          27    -5.07127    -5.05071   0.0126336
          28    -5.12426    -5.05334   0.0124525
          29    -5.09963    -5.05493    0.012125
          30    -5.05181    -5.05483   0.0117213
          31    -5.06254    -5.05508   0.0113458
          32    -5.09363    -5.05628   0.0110551
          33    -5.02719     -5.0554   0.0107552
          34    -4.98368    -5.05329   0.0106437
          35    -5.08772    -5.05428   0.0103849
          36    -4.98668     -5.0524   0.0102648
          37     -5.0104    -5.05126     0.01005
          38    -5.01204    -5.05023  0.00983835
          39    -5.04535    -5.05011  0.00958688
          40     -5.0331    -5.04968  0.00935663
          41    -4.96663    -5.04766  0.00934509
          42     -5.0715    -5.04822  0.00913982
          43    -5.02503    -5.04768  0.00894316
          44    -4.97846    -5.04611  0.00887721
          45    -5.06732    -5.04658  0.00869243
          46    -5.06195    -5.04692  0.00850989
          47    -5.03905    -5.04675  0.00833047
          48    -4.97931    -5.04534  0.00827454
          49    -5.02004    -5.04483  0.00812177
          50    -5.01195    -5.04417  0.00798592
          51    -5.01008     -5.0435  0.00785725
          52    -4.99971    -5.04266  0.00775116
          53     -5.0291     -5.0424  0.00760913
          54    -5.01752    -5.04194  0.00748216
          55    -4.99775    -5.04114  0.00738914
          56    -5.06325    -5.04153  0.00726774
          57    -5.03562    -5.04143  0.00714098
          58    -4.94804    -5.03982   0.0071971
          59    -4.97905    -5.03879  0.00714843
          60    -5.01091    -5.03832  0.00704438
          61    -5.04239    -5.03839  0.00692921
          62    -5.09452     -5.0393  0.00687634
          63    -5.02699     -5.0391  0.00676997
          64    -5.03393    -5.03902  0.00666467
          65    -5.02682    -5.03883  0.00656478
          66    -5.08797    -5.03958   0.0065074
          67    -5.05174    -5.03976  0.00641281
          68    -5.05367    -5.03996  0.00632176
          69    -4.94454    -5.03858  0.00637961
          70    -5.03937    -5.03859  0.00628848
          71    -5.05727    -5.03886  0.00620541
          72    -5.02545    -5.03867  0.00612202
          73    -5.03505    -5.03862  0.00603836
          74    -5.05544    -5.03885  0.00596104
          75    -5.06381    -5.03918  0.00589085
          76    -5.03134    -5.03908  0.00581424
          77    -5.03086    -5.03897  0.00573971
          78    -5.03324     -5.0389  0.00566659
          79    -5.01101    -5.03854  0.00560585
          80    -4.97493    -5.03775  0.00559188
          81    -5.02018    -5.03753  0.00552705
          82     -5.0537    -5.03773  0.00546316
          83    -5.03837    -5.03774  0.00539734
          84    -4.97813    -5.03703  0.00537953
          85    -5.04891    -5.03717  0.00531806
          86    -5.01298    -5.03689  0.00526365
          87    -5.09375    -5.03754  0.00524357
          88    -5.07389    -5.03795  0.00520024
          89    -5.05699    -5.03817  0.00514621
          90    -5.08652     -5.0387    0.005117
          91    -5.11755    -5.03957   0.0051336
          92    -5.00346    -5.03918  0.00509278
          93    -4.98094    -5.03855  0.00507637
          94    -5.04726    -5.03864  0.00502321
          95    -4.99629     -5.0382  0.00499008
          96    -4.98182    -5.03761  0.00497253
          97    -5.07938    -5.03804  0.00493988
          98    -5.01814    -5.03784  0.00489364
          99     -5.0469    -5.03793  0.00484507
         100    -5.01287    -5.03768  0.00480309
         101    -4.98698    -5.03718  0.00478169
         102    -5.01693    -5.03698  0.00473893
         103     -5.0065    -5.03668  0.00470215
         104    -5.04402    -5.03675  0.00465747
         105    -5.03688    -5.03675  0.00461311
         106    -5.01437    -5.03654  0.00457442
         107     -5.0223    -5.03641  0.00453361
         108    -5.10359    -5.03703  0.00453411
         109    -5.08361    -5.03746  0.00451261
         110    -4.99894    -5.03711  0.00448515
         111    -5.06073    -5.03732  0.00444979
         112     -5.0285    -5.03724  0.00441075
         113     -5.0032    -5.03694    0.004382
         114    -5.06957    -5.03723  0.00435289
         115    -5.04073    -5.03726  0.00431515
         116     -5.0779    -5.03761  0.00429215
         117    -4.96775    -5.03701  0.00429679
         118     -4.9849    -5.03657  0.00428302
         119    -5.08816      -5.037  0.00426891
         120    -5.03498    -5.03699  0.00423337
         121    -5.05874    -5.03717   0.0042022
         122    -5.01825    -5.03701  0.00417062
         123    -5.04693    -5.03709  0.00413749
         124    -5.11513    -5.03772  0.00415171
         125    -5.05092    -5.03783  0.00411984
         126    -5.01313    -5.03763   0.0040918
         127    -5.03643    -5.03762  0.00405959
         128    -5.06693    -5.03785  0.00403433
         129    -5.04149    -5.03788  0.00400315
         130    -5.00062    -5.03759   0.0039826
         131     -5.0399    -5.03761  0.00395224
         132     -5.0293    -5.03755   0.0039228
         133    -5.00906    -5.03733  0.00389915
         134     -5.0024    -5.03707  0.00387876
         135    -5.05099    -5.03718  0.00385139
         136    -5.02782    -5.03711  0.00382369
         137    -5.04887    -5.03719  0.00379674
         138    -5.05082    -5.03729  0.00377051
         139    -5.01727    -5.03715  0.00374614
         140    -5.03584    -5.03714  0.00371939
         141     -5.0961    -5.03756  0.00371645
         142    -5.10779    -5.03805  0.00372305
         143     -5.0775    -5.03833  0.00370722
         144     -5.0015    -5.03807  0.00369029
         145     -5.0406    -5.03809  0.00366488
         146    -5.08395     -5.0384  0.00365322
         147    -5.01662    -5.03825  0.00363137
         148    -5.02055    -5.03813   0.0036088
         149    -5.06573    -5.03832  0.00358933
         150    -5.00279    -5.03808  0.00357321
         151    -4.96484     -5.0376  0.00358232
         152    -5.07991    -5.03788  0.00356955
         153    -5.00976    -5.03769  0.00355095
         154    -5.01994    -5.03758  0.00352976
         155    -4.97162    -5.03715  0.00353254
         156      -5.015    -5.03701  0.00351275
         157    -5.04928    -5.03709  0.00349125
         158    -4.96142    -5.03661  0.00350185
         159    -5.01309    -5.03646  0.00348294
         160    -5.00558    -5.03627  0.00346652
         161    -5.05547    -5.03639  0.00344704
         162     -5.0876     -5.0367  0.00344023
         163    -5.06825     -5.0369  0.00342456
         164    -5.05073    -5.03698  0.00340472
         165    -5.01581    -5.03685   0.0033865
         166     -4.9989    -5.03662  0.00337381
         167     -5.0008    -5.03641  0.00336042
         168    -5.05972    -5.03655  0.00334328
         169      -5.049    -5.03662  0.00332431
         170    -5.00982    -5.03646  0.00330849
         171    -4.99766    -5.03624  0.00329691
         172    -5.02484    -5.03617  0.00327841
         173    -4.96185    -5.03574  0.00328749
         174     -4.9432    -5.03521  0.00331133
         175    -4.94512    -5.03469  0.00333218
         176    -4.98328     -5.0344  0.00332603
         177    -5.12977    -5.03494   0.0033506
         178    -5.04539      -5.035  0.00333229
         179    -5.04512    -5.03506  0.00331415
         180    -5.04941    -5.03514   0.0032967
         181    -5.06628    -5.03531  0.00328297
         182    -5.04592    -5.03537  0.00326545
         183    -5.02055    -5.03529  0.00324861
         184    -5.05306    -5.03538  0.00323239
         185    -5.06745    -5.03556  0.00321956
