#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
           1    0.912627    0.912627           0
           2    0.914102    0.913364 0.000521523
           3    0.915536    0.914088 0.000685773
           4     0.91695    0.914804 0.000805312
           5    0.918813    0.915605 0.000964012
           6    0.920329    0.916393  0.00107792
           7    0.921015    0.917053  0.00110785
           8    0.922101    0.917684   0.0011349
           9    0.923177    0.918294  0.00116138
          10    0.924216    0.918887  0.00118666
          11    0.925517    0.919489  0.00122234
          12     0.92652    0.920075  0.00125306
          13    0.926989    0.920607  0.00126449
          14    0.927716    0.921115  0.00127203
          15    0.928034    0.921576  0.00126812
          16    0.928634    0.922017  0.00126326
          17    0.928978    0.922427  0.00125355
