#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1       1.665       1.665           0
           2       1.665       1.665           0
           3       1.665       1.665 1.72064e-08
           4       1.665       1.665           0
           5       1.665       1.665           0
           6       1.665       1.665 8.60319e-09
           7       1.665       1.665           0
           8       1.665       1.665 7.45058e-09
           9       1.665       1.665 7.02447e-09
          10       1.665       1.665   6.664e-09
          11       1.665       1.665 8.98574e-09
          12       1.665       1.665 8.60319e-09
          13       1.665       1.665 1.01233e-08
          14       1.665       1.665  9.7551e-09
          15       1.665       1.665 9.42432e-09
          16       1.665       1.665 9.12506e-09
          17       1.665       1.665 8.85261e-09
          18       1.665       1.665 8.60319e-09
          19       1.665       1.665 8.37373e-09
          20       1.665       1.665   6.664e-09
          21       1.665       1.665  6.5034e-09
          22       1.665       1.665 8.98574e-09
          23       1.665       1.665 8.78823e-09
          24       1.665       1.665 8.60319e-09
          25       1.665       1.665 7.30005e-09
          26       1.665       1.665 7.15829e-09
          27       1.665       1.665 5.73546e-09
          28       1.665       1.665 5.63211e-09
          29       1.665       1.665 3.91324e-09
          30       1.665       1.665 3.84746e-09
          31       1.665       1.665           0
          32       1.665       1.665           0
          33       1.665       1.665           0
          34       1.665       1.665 3.61406e-09
          35       1.665       1.665 3.56206e-09
          36       1.665       1.665 3.51224e-09
          37       1.665       1.665 3.46445e-09
          38       1.665       1.665 4.83458e-09
          39       1.665       1.665 5.84472e-09
          40       1.665       1.665 5.77119e-09
          41       1.665       1.665 5.70038e-09
          42       1.665       1.665  6.5034e-09
          43       1.665       1.665 5.56623e-09
          44       1.665       1.665 5.50262e-09
          45       1.665       1.665 5.44113e-09
          46       1.665       1.665 5.38167e-09
          47       1.665       1.665 6.14775e-09
          48       1.665       1.665 5.26836e-09
          49       1.665       1.665 5.21432e-09
          50       1.665       1.665 4.21468e-09
          51       1.665       1.665 4.17316e-09
          52       1.665       1.665 2.92236e-09
          53       1.665       1.665 2.89466e-09
          54       1.665       1.665           0
          55       1.665       1.665           0
          56       1.665       1.665           0
          57       1.665       1.665 2.79124e-09
          58       1.665       1.665 2.76708e-09
          59       1.665       1.665 2.74353e-09
          60       1.665       1.665 3.84746e-09
          61       1.665       1.665  3.8158e-09
          62       1.665       1.665  3.7849e-09
          63       1.665       1.665  4.5986e-09
          64       1.665       1.665 4.56253e-09
          65       1.665       1.665  4.5273e-09
          66       1.665       1.665 5.18792e-09
          67       1.665       1.665 5.14906e-09
          68       1.665       1.665 5.11106e-09
          69       1.665       1.665 5.07388e-09
          70       1.665       1.665 5.63211e-09
          71       1.665       1.665 5.59231e-09
          72       1.665       1.665 5.55333e-09
          73       1.665       1.665 5.51517e-09
          74       1.665       1.665 5.47778e-09
          75       1.665       1.665 5.96046e-09
          76       1.665       1.665 5.92112e-09
          77       1.665       1.665 5.37001e-09
          78       1.665       1.665 5.33547e-09
          79       1.665       1.665  5.3016e-09
          80       1.665       1.665 5.77119e-09
          81       1.665       1.665 5.73546e-09
          82       1.665       1.665 5.70038e-09
          83       1.665       1.665 5.66594e-09
          84       1.665       1.665 5.63211e-09
          85       1.665       1.665 5.59888e-09
          86       1.665       1.665 6.42733e-09
          87       1.665       1.665 6.39029e-09
          88       1.665       1.665 6.35388e-09
          89       1.665       1.665 6.31808e-09
          90       1.665       1.665 6.28288e-09
          91       1.665       1.665 6.24826e-09
          92       1.665       1.665 6.21421e-09
          93       1.665       1.665 6.18071e-09
          94       1.665       1.665 5.75069e-09
          95       1.665       1.665 5.72035e-09
          96       1.665       1.665 5.26836e-09
          97       1.665       1.665 5.24113e-09
          98       1.665       1.665    4.76e-09
          99       1.665       1.665  4.7359e-09
         100       1.665       1.665 4.21468e-09
         101       1.665       1.665 4.19377e-09
         102       1.665       1.665 3.61406e-09
         103       1.665       1.665 3.59648e-09
         104       1.665       1.665 3.57914e-09
         105       1.665       1.665 2.90841e-09
         106       1.665       1.665 2.89466e-09
         107       1.665       1.665 2.03724e-09
         108       1.665       1.665 2.02779e-09
         109       1.665       1.665           0
         110       1.665       1.665           0
         111       1.665       1.665           0
         112       1.665       1.665 1.99125e-09
         113       1.665       1.665 1.98242e-09
         114       1.665       1.665 1.97371e-09
         115       1.665       1.665 2.77908e-09
         116       1.665       1.665 2.76708e-09
         117       1.665       1.665 3.37445e-09
         118       1.665       1.665 3.36012e-09
         119       1.665       1.665 3.34597e-09
         120       1.665       1.665 3.84746e-09
         121       1.665       1.665 3.83153e-09
         122       1.665       1.665  3.8158e-09
         123       1.665       1.665 3.80025e-09
         124       1.665       1.665 4.23165e-09
         125       1.665       1.665 4.21468e-09
         126       1.665       1.665 4.19793e-09
         127       1.665       1.665 4.58046e-09
         128       1.665       1.665 4.56253e-09
         129       1.665       1.665 4.54481e-09
         130       1.665       1.665 4.89004e-09
         131       1.665       1.665 4.87134e-09
         132       1.665       1.665 4.85285e-09
         133       1.665       1.665 4.83458e-09
