#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1    -6.63206    -6.63206           0
           2      -6.674    -6.65303   0.0148306
           3    -6.65293      -6.653  0.00988712
           4    -6.67254    -6.65788  0.00853821
           5    -6.66233    -6.65877  0.00687682
           6    -6.66696    -6.66014  0.00586465
           7    -6.66214    -6.66042  0.00503377
           8    -6.66591    -6.66111    0.004451
           9    -6.67951    -6.66315  0.00440099
          10    -6.65722    -6.66256  0.00400073
          11    -6.66002    -6.66233   0.0036437
          12    -6.67256    -6.66318  0.00343843
          13    -6.65754    -6.66275  0.00320118
          14     -6.6483    -6.66172  0.00313454
          15    -6.67102    -6.66234  0.00298637
          16    -6.65679    -6.66199  0.00281974
          17    -6.67075    -6.66251  0.00270055
          18    -6.65738    -6.66222   0.0025655
          19    -6.66789    -6.66252  0.00244779
          20    -6.67312    -6.66305  0.00238209
          21    -6.65392    -6.66261    0.002308
          22    -6.62959    -6.66111   0.0026465
          23    -6.68728    -6.66225  0.00276519
          24    -6.65964    -6.66214  0.00265212
          25    -6.68827    -6.66319  0.00274431
          26    -6.62896    -6.66187  0.00293751
          27    -6.66128    -6.66185   0.0028288
          28    -6.67965    -6.66248   0.0027983
          29    -6.65664    -6.66228  0.00270904
          30    -6.66921    -6.66251  0.00262857
          31    -6.65202    -6.66218  0.00256548
          32    -6.65798    -6.66204  0.00248867
          33    -6.66647    -6.66218  0.00241687
          34    -6.66457    -6.66225  0.00234681
          35    -6.64694    -6.66181  0.00232015
          36     -6.6632    -6.66185  0.00225602
          37     -6.6721    -6.66213  0.00221198
          38    -6.65084    -6.66183  0.00217361
          39     -6.6697    -6.66203  0.00212721
          40    -6.68097    -6.66251  0.00212609
          41    -6.65538    -6.66233  0.00208132
          42    -6.64495    -6.66192  0.00207249
          43    -6.66591    -6.66201  0.00202637
          44    -6.66241    -6.66202  0.00198034
          45    -6.66329    -6.66205  0.00193654
          46    -6.68248    -6.66249  0.00194469
          47     -6.6644    -6.66253  0.00190374
          48    -6.65082    -6.66229  0.00187965
          49    -6.66688    -6.66238  0.00184362
          50    -6.65312     -6.6622  0.00181603
          51    -6.65457    -6.66205  0.00178657
          52    -6.65683    -6.66195  0.00175503
          53    -6.66582    -6.66202  0.00172344
          54    -6.69993    -6.66272  0.00182894
          55    -6.64928    -6.66248  0.00181195
          56    -6.65907    -6.66242  0.00178062
          57     -6.6685    -6.66252  0.00175257
          58    -6.65446    -6.66238  0.00172786
          59    -6.67582    -6.66261  0.00171351
          60    -6.63724    -6.66219  0.00173633
          61    -6.67285    -6.66236  0.00171664
          62    -6.64986    -6.66216  0.00170076
          63    -6.66621    -6.66223  0.00167498
          64    -6.66368    -6.66225  0.00164896
          65    -6.67198     -6.6624  0.00163037
          66    -6.65105    -6.66223  0.00161471
          67    -6.66188    -6.66222  0.00159062
          68    -6.68186    -6.66251  0.00159324
          69    -6.64473    -6.66225  0.00159086
          70    -6.67713    -6.66247  0.00158227
          71    -6.64632    -6.66224  0.00157624
          72    -6.66092    -6.66222  0.00155445
          73    -6.65318     -6.6621  0.00153808
          74    -6.64278    -6.66184  0.00153929
          75    -6.66798    -6.66192  0.00152095
          76    -6.65692    -6.66185  0.00150236
          77     -6.6658     -6.6619  0.00148372
          78    -6.67193    -6.66203  0.00147026
          79    -6.67188    -6.66216  0.00145692
          80    -6.64111    -6.66189  0.00146226
          81    -6.68134    -6.66213  0.00146379
          82     -6.6443    -6.66192  0.00146199
          83    -6.66785    -6.66199  0.00144613
          84    -6.67331    -6.66212  0.00143518
          85    -6.63229    -6.66177  0.00146058
          86    -6.66387     -6.6618   0.0014438
          87    -6.66602    -6.66184  0.00142802
          88    -6.68022    -6.66205  0.00142697
          89    -6.64595    -6.66187  0.00142235
          90    -6.66995    -6.66196  0.00140938
          91     -6.6624    -6.66197   0.0013939
          92    -6.65526    -6.66189  0.00138065
          93    -6.67533    -6.66204  0.00137335
          94    -6.65383    -6.66195  0.00136151
          95    -6.66489    -6.66198  0.00134753
          96    -6.67669    -6.66213  0.00134218
          97    -6.66195    -6.66213  0.00132834
          98    -6.65789    -6.66209  0.00131549
          99    -6.66594    -6.66213  0.00130278
         100    -6.66174    -6.66212  0.00128976
         101    -6.66003     -6.6621  0.00127715
         102    -6.65793    -6.66206  0.00126529
         103    -6.66737    -6.66211  0.00125405
         104    -6.67304    -6.66222  0.00124639
         105    -6.66433    -6.66224  0.00123468
         106    -6.66929    -6.66231  0.00122482
         107    -6.64694    -6.66216  0.00122176
         108    -6.64772    -6.66203  0.00121774
         109     -6.6679    -6.66208  0.00120776
         110    -6.67755    -6.66222  0.00120493
         111    -6.64094    -6.66203  0.00120924
         112    -6.66084    -6.66202  0.00119849
         113    -6.67297    -6.66212   0.0011918
         114    -6.65152    -6.66202  0.00118496
         115    -6.65703    -6.66198  0.00117546
         116    -6.65956    -6.66196  0.00116551
         117    -6.65932    -6.66194  0.00115577
         118    -6.64406    -6.66179  0.00115586
         119     -6.6658    -6.66182  0.00114664
         120    -6.66782    -6.66187  0.00113818
         121    -6.66255    -6.66188  0.00112878
         122    -6.66453     -6.6619  0.00111974
         123    -6.64839    -6.66179  0.00111601
         124    -6.67426    -6.66189  0.00111154
         125    -6.66604    -6.66192  0.00110314
         126    -6.66585    -6.66195  0.00109483
         127    -6.65339    -6.66188  0.00108828
         128    -6.66124    -6.66188  0.00107979
         129     -6.6602    -6.66187   0.0010715
         130    -6.66649     -6.6619  0.00106385
         131    -6.67044    -6.66197  0.00105772
         132    -6.66853    -6.66202  0.00105087
         133    -6.64462    -6.66189  0.00105108
         134    -6.67117    -6.66196  0.00104552
         135    -6.63825    -6.66178  0.00105241
         136    -6.66449     -6.6618  0.00104486
         137    -6.65878    -6.66178  0.00103747
         138    -6.68531    -6.66195  0.00104387
         139    -6.66975      -6.662  0.00103786
         140    -6.64397    -6.66188  0.00103842
         141     -6.6774    -6.66199  0.00103688
         142    -6.65304    -6.66192  0.00103149
         143    -6.65567    -6.66188   0.0010252
         144    -6.67084    -6.66194  0.00101997
         145    -6.66468    -6.66196  0.00101311
         146     -6.6505    -6.66188  0.00100921
         147    -6.65943    -6.66187  0.00100248
         148    -6.66469    -6.66188 0.000995886
         149    -6.66512    -6.66191 0.000989439
         150    -6.66783    -6.66195  0.00098363
         151    -6.66331    -6.66195 0.000977157
         152    -6.66275    -6.66196 0.000970742
         153    -6.65176    -6.66189 0.000966682
         154    -6.67276    -6.66196 0.000962977
         155    -6.64968    -6.66188 0.000960017
         156    -6.67583    -6.66197 0.000958019
         157    -6.66057    -6.66196 0.000951959
         158    -6.63243    -6.66178 0.000964118
         159     -6.6725    -6.66185 0.000960411
         160    -6.68043    -6.66196 0.000961409
         161    -6.64583    -6.66186 0.000960644
         162    -6.65667    -6.66183 0.000955249
         163    -6.68013    -6.66194 0.000955966
         164    -6.66951    -6.66199 0.000951249
         165    -6.63223    -6.66181 0.000962424
         166    -6.66871    -6.66185 0.000957523
         167    -6.66295    -6.66186 0.000951812
         168    -6.63909    -6.66172 0.000955745
         169    -6.67627    -6.66181 0.000953959
         170    -6.65712    -6.66178 0.000948745
         171    -6.67133    -6.66183  0.00094484
         172    -6.65995    -6.66182 0.000939411
         173    -6.66423    -6.66184 0.000934083
         174    -6.67116    -6.66189  0.00093025
         175    -6.67791    -6.66198 0.000929429
         176    -6.63931    -6.66185  0.00093303
         177    -6.66609    -6.66188 0.000928065
         178    -6.66443    -6.66189 0.000922962
