#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -6.71336    -6.71336           0
           2    -6.65396    -6.68366   0.0210032
           3    -6.58564    -6.65099   0.0301283
           4    -6.54364    -6.62415   0.0324151
           5    -6.50151    -6.59962   0.0339673
           6    -6.45597    -6.57568   0.0357618
           7    -6.43143    -6.55507   0.0361055
           8    -6.41272    -6.53728   0.0357088
           9    -6.38848    -6.52075   0.0353623
          10    -6.35083    -6.50375   0.0356756
          11    -6.33588    -6.48849    0.035547
          12    -6.32149    -6.47458   0.0352039
          13    -6.29026     -6.4604   0.0352356
          14    -6.27359    -6.44705   0.0351547
          15    -6.24839    -6.43381   0.0352175
          16    -6.22341    -6.42066   0.0353864
          17    -6.19924    -6.40764   0.0356213
          18    -6.16231    -6.39401   0.0361557
          19    -6.12842    -6.38003    0.036856
          20    -6.08393    -6.36522   0.0378702
