#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1     1.42693     1.42693           0
           2     1.44297     1.43495  0.00567139
           3     1.49937     1.45643   0.0179356
           4     1.58216     1.48786   0.0303647
           5     1.63332     1.51695   0.0355971
           6     1.66547     1.54171   0.0372899
           7     1.68492     1.56216   0.0371538
           8     1.70301     1.57977    0.036443
           9     1.73098     1.59657   0.0360594
          10     1.78064     1.61498   0.0368531
          11      1.7889     1.63079   0.0367382
          12     1.75453      1.6411   0.0350939
          13     1.73999     1.64871   0.0332086
          14     1.76893      1.6573   0.0319276
          15     1.75448     1.66377   0.0304494
          16     1.75913     1.66973   0.0291237
          17     1.76374     1.67526   0.0279306
          18     1.72781     1.67818    0.026531
          19      1.7078     1.67974   0.0251804
          20     1.74233     1.68287   0.0241151
          21     1.77419     1.68722   0.0233555
          22     1.76604      1.6908    0.022567
          23     1.73499     1.69272   0.0216675
          24     1.68126     1.69225   0.0207699
          25     1.67697     1.69164   0.0199481
          26     1.71759     1.69263   0.0192058
          27     1.80312     1.69673   0.0189254
          28      1.8109      1.7008   0.0186837
          29     1.81432     1.70472   0.0184449
          30     1.83152     1.70894    0.018308
          31     1.83208     1.71292   0.0181432
          32     1.79139     1.71537   0.0177411
          33     1.80328     1.71803   0.0174024
          34     1.81365     1.72084   0.0171163
          35      1.8222     1.72374   0.0168704
          36     1.83399      1.7268   0.0166774
          37     1.83527     1.72973   0.0164823
          38     1.79781     1.73153   0.0161457
          39     1.76749     1.73245    0.015758
          40     1.76932     1.73337    0.015391
          41     1.77588     1.73441   0.0150505
          42     1.78874      1.7357   0.0147476
          43     1.78754     1.73691   0.0144538
          44     1.79529     1.73823   0.0141861
          45     1.81096     1.73985   0.0139626
          46     1.82394     1.74168   0.0137782
          47     1.81045     1.74314   0.0135626
          48     1.82079     1.74476   0.0133761
          49      1.8208     1.74631   0.0131929
          50     1.79791     1.74734   0.0129693
          51     1.79307     1.74824    0.012746
          52      1.7974     1.74918   0.0125359
          53     1.78283     1.74982   0.0123154
          54     1.76675     1.75013   0.0120913
          55     1.75125     1.75015   0.0118715
          56      1.7855     1.75078   0.0116763
          57     1.79046     1.75148   0.0114922
          58     1.77846     1.75195   0.0113034
          59     1.82004      1.7531   0.0111706
          60     1.83563     1.75447   0.0110688
          61     1.82876     1.75569   0.0109541
          62     1.80313     1.75646   0.0108042
          63      1.7994     1.75714   0.0106541
          64     1.82391     1.75818   0.0105386
          65      1.8378     1.75941   0.0104474
          66     1.82198     1.76036   0.0103321
          67     1.83195     1.76142    0.010233
          68      1.8705     1.76303   0.0102074
          69     1.86617     1.76452   0.0101684
          70     1.84645     1.76569   0.0100902
          71     1.82032     1.76646  0.00997739
          72     1.80286     1.76697  0.00985162
          73     1.78899     1.76727  0.00972128
          74     1.80354     1.76776  0.00960226
          75     1.82632     1.76854  0.00950592
          76     1.80356       1.769    0.009392
          77      1.7808     1.76916  0.00927128
          78     1.75076     1.76892  0.00915541
          79     1.76967     1.76893  0.00903953
          80     1.79611     1.76927  0.00893292
          81     1.77292     1.76931  0.00882275
          82      1.7781     1.76942   0.0087158
          83     1.78885     1.76965  0.00861394
          84     1.77974     1.76977  0.00851223
          85     1.81093     1.77026  0.00842584
          86     1.81835     1.77082   0.0083464
          87     1.82597     1.77145   0.0082745
          88     1.81536     1.77195   0.0081955
          89     1.79249     1.77218  0.00810667
          90     1.78948     1.77237  0.00801887
          91     1.81791     1.77287  0.00794635
          92     1.77261     1.77287  0.00785998
          93     1.78215     1.77297  0.00777609
          94     1.79608     1.77322  0.00769725
          95     1.77937     1.77328   0.0076165
          96     1.74434     1.77298  0.00754313
          97     1.74562      1.7727  0.00747064
          98     1.78725     1.77285  0.00739588
          99     1.85196     1.77365  0.00736423
         100       1.865     1.77456  0.00734703
         101     1.84788     1.77529  0.00731006
         102     1.84775       1.776  0.00727284
         103     1.81217     1.77635   0.0072107
         104     1.78422     1.77642  0.00714177
         105     1.76063     1.77627  0.00707533
         106     1.75989     1.77612  0.00701027
         107     1.79437     1.77629  0.00694683
         108     1.80204     1.77653   0.0068866
         109     1.79365     1.77668  0.00682521
         110     1.78012     1.77672  0.00676323
         111     1.78844     1.77682  0.00670313
         112     1.79224     1.77696  0.00664469
         113     1.78069     1.77699  0.00658597
         114     1.77622     1.77698  0.00652821
         115     1.79961     1.77718   0.0064744
         116     1.81429      1.7775  0.00642649
         117     1.82769     1.77793  0.00638586
         118     1.83557     1.77842   0.0063504
         119     1.84687     1.77899  0.00632303
         120     1.86106     1.77968  0.00630722
         121     1.89043     1.78059  0.00632115
         122     1.88715     1.78147   0.0063294
         123     1.84692       1.782  0.00630027
         124       1.833     1.78241  0.00626287
         125     1.85723     1.78301  0.00624131
         126      1.8627     1.78364  0.00622374
         127     1.84267     1.78411  0.00619206
         128     1.85318     1.78465  0.00616716
         129     1.82754     1.78498  0.00612831
         130     1.82869     1.78531  0.00609039
         131     1.82364     1.78561  0.00605092
         132      1.8059     1.78576  0.00600703
         133     1.80355     1.78589  0.00596336
         134     1.79888     1.78599  0.00591964
         135     1.79439     1.78605  0.00587612
         136     1.76616     1.78591  0.00583473
         137     1.76112     1.78573  0.00579495
         138     1.78134     1.78569  0.00575304
         139     1.81512     1.78591  0.00571555
         140       1.845     1.78633  0.00569029
         141     1.85481     1.78681  0.00567062
         142     1.82187     1.78706  0.00563606
         143     1.82804     1.78735  0.00560393
         144     1.82659     1.78762  0.00557163
         145     1.78084     1.78757   0.0055334
         146     1.78014     1.78752  0.00549574
         147     1.76879     1.78739  0.00545983
         148     1.77926     1.78734  0.00542321
         149     1.78124      1.7873  0.00538697
         150      1.7719      1.7872  0.00535203
         151     1.79505     1.78725  0.00531684
