#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1    -6.69073    -6.69073           0
           2    -6.69062    -6.69068 3.72074e-05
           3    -6.69061    -6.69065 3.04498e-05
           4    -6.68803       -6.69 0.000569756
           5    -6.68765    -6.68953 0.000619234
           6    -6.68801    -6.68928 0.000565304
           7    -6.68938    -6.68929 0.000484748
           8    -6.69218    -6.68965 0.000542121
           9    -6.68834    -6.68951 0.000501149
