#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
           1    0.934907    0.934907           0
           2     0.93532    0.935114 0.000146326
           3    0.934971    0.935066 0.000104939
           4    0.933864    0.934766 0.000271925
           5    0.933309    0.934474 0.000339443
           6    0.933678    0.934342 0.000307733
           7    0.934298    0.934335 0.000263834
           8    0.936855     0.93465 0.000374329
           9    0.933906    0.934568 0.000341746
