#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1    -6.63956    -6.63956           0
           2     -6.6808    -6.66018   0.0145803
           3     -6.6606    -6.66032   0.0097209
           4    -6.67966    -6.66515  0.00840839
           5    -6.66929    -6.66598  0.00676728
           6    -6.67454    -6.66741  0.00578786
           7    -6.66992    -6.66777  0.00497217
           8    -6.67222    -6.66832  0.00438172
           9    -6.68443    -6.67011  0.00424474
          10    -6.66298     -6.6694  0.00387977
          11    -6.67347    -6.66977  0.00354466
          12    -6.68709    -6.67121   0.0035309
          13    -6.65533    -6.66999  0.00346417
          14    -6.65851    -6.66917  0.00331232
          15      -6.678    -6.66976  0.00314339
          16    -6.65995    -6.66915   0.0030061
          17    -6.67275    -6.66936  0.00283674
          18    -6.67007     -6.6694  0.00267942
          19    -6.65211    -6.66849  0.00268844
          20    -6.67776    -6.66895  0.00259364
          21    -6.66606    -6.66882   0.0024738
          22    -6.67155    -6.66894  0.00236447
          23    -6.66591    -6.66881  0.00226534
          24    -6.67902    -6.66923  0.00221056
          25    -6.68791    -6.66998  0.00224489
          26    -6.66782     -6.6699  0.00216008
          27    -6.65512    -6.66935  0.00214826
          28     -6.6709    -6.66941  0.00207225
          29    -6.63315    -6.66816  0.00234789
          30    -6.68171    -6.66861   0.0023127
          31    -6.66667    -6.66854  0.00223894
          32    -6.66193    -6.66834   0.0021785
          33    -6.67578    -6.66856  0.00212412
          34     -6.6668    -6.66851  0.00206228
          35    -6.66891    -6.66852  0.00200339
          36     -6.6863    -6.66902   0.0020077
          37    -6.65048    -6.66852  0.00201497
          38    -6.68371    -6.66892  0.00200121
          39    -6.65889    -6.66866  0.00196634
          40    -6.66843    -6.66865  0.00191719
          41    -6.66873    -6.66865  0.00187043
          42    -6.66044    -6.66846   0.0018361
          43    -6.65851    -6.66823  0.00180793
          44    -6.68336    -6.66857  0.00179927
          45    -6.66975     -6.6686  0.00175947
          46    -6.68165    -6.66888  0.00174395
          47    -6.67086    -6.66892  0.00170735
          48    -6.66173    -6.66877  0.00167834
          49     -6.6699     -6.6688  0.00164425
          50    -6.67115    -6.66884  0.00161204
          51    -6.66949    -6.66886  0.00158048
          52     -6.6622    -6.66873  0.00155526
          53    -6.65579    -6.66848  0.00154496
          54    -6.69692    -6.66901   0.0016036
          55    -6.67355    -6.66909  0.00157656
          56    -6.66321    -6.66899  0.00155191
          57    -6.66677    -6.66895  0.00152517
          58    -6.66643    -6.66891   0.0014995
          59    -6.67187    -6.66896  0.00147492
          60    -6.67687    -6.66909  0.00145623
          61    -6.66985     -6.6691  0.00143241
          62    -6.66109    -6.66897  0.00141513
          63    -6.68778    -6.66927  0.00142381
          64    -6.66356    -6.66918  0.00140435
          65    -6.68382    -6.66941  0.00140069
          66    -6.67705    -6.66952  0.00138426
          67     -6.6397    -6.66908  0.00143337
          68    -6.68697    -6.66934  0.00143625
          69    -6.69495    -6.66971  0.00146259
          70    -6.67663    -6.66981  0.00144504
          71     -6.6272    -6.66921  0.00154429
          72    -6.68298     -6.6694  0.00153463
          73    -6.67981    -6.66954  0.00152022
          74    -6.64293    -6.66918  0.00154162
          75    -6.65906    -6.66905  0.00152696
          76    -6.69677    -6.66941  0.00154982
          77    -6.65778    -6.66926  0.00153704
          78    -6.66728    -6.66924  0.00151755
          79    -6.67156    -6.66927  0.00149862
          80    -6.65479    -6.66909  0.00149078
          81    -6.66464    -6.66903  0.00147338
