#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -5.48109    -5.48109           0
           2    -5.47871     -5.4799 0.000842976
           3    -5.47908    -5.47963 0.000604933
           4    -5.47779    -5.47917 0.000602914
           5    -5.47997    -5.47933 0.000503406
           6    -5.47991    -5.47942 0.000428688
           7    -5.47906    -5.47937 0.000370652
           8    -5.47788    -5.47919 0.000368418
           9    -5.47856    -5.47912 0.000334047
          10    -5.47844    -5.47905 0.000307375
          11    -5.47836    -5.47899 0.000285685
          12    -5.47744    -5.47886 0.000289636
          13    -5.47781    -5.47878 0.000278329
          14    -5.47691    -5.47864 0.000288628
          15    -5.47687    -5.47852  0.00029269
          16    -5.47806     -5.4785 0.000275802
          17    -5.47925    -5.47854 0.000263094
          18    -5.47562    -5.47838 0.000294403
          19    -5.47788    -5.47835 0.000280075
          20    -5.47693    -5.47828 0.000274901
          21    -5.47577    -5.47816 0.000286705
          22     -5.4771    -5.47811 0.000277663
          23    -5.47821    -5.47812 0.000265621
          24    -5.47927    -5.47816  0.00025884
          25    -5.47795    -5.47816 0.000248622
          26    -5.47821    -5.47816 0.000239067
          27     -5.4767     -5.4781  0.00023626
          28    -5.47821    -5.47811 0.000227854
          29    -5.47722    -5.47808 0.000222056
          30    -5.47835    -5.47809 0.000214841
          31    -5.47853     -5.4781 0.000208377
          32    -5.47906    -5.47813 0.000203997
          33    -5.47722     -5.4781 0.000199681
          34    -5.47923    -5.47814  0.00019654
          35    -5.47791    -5.47813 0.000191032
          36    -5.48055     -5.4782 0.000197242
          37    -5.47764    -5.47818 0.000192484
          38    -5.47878     -5.4782 0.000188069
          39    -5.47775    -5.47819 0.000183598
          40     -5.4778    -5.47818 0.000179267
          41    -5.47651    -5.47814 0.000179463
          42    -5.47769    -5.47812   0.0001755
          43      -5.477     -5.4781  0.00017335
          44    -5.47978    -5.47814 0.000173565
          45    -5.47702    -5.47811 0.000171466
          46    -5.47871    -5.47813 0.000168236
          47    -5.47998    -5.47816 0.000169222
          48     -5.4776    -5.47815 0.000166107
          49    -5.47694    -5.47813 0.000164541
          50     -5.4786    -5.47814 0.000161517
          51    -5.47714    -5.47812  0.00015953
          52    -5.47757    -5.47811 0.000156805
          53    -5.47706    -5.47809 0.000155087
          54    -5.47919    -5.47811 0.000153544
          55    -5.47906    -5.47813  0.00015172
          56    -5.47658     -5.4781 0.000151495
          57    -5.47757    -5.47809 0.000149124
          58    -5.47729    -5.47807 0.000147192
          59    -5.47967     -5.4781 0.000147165
          60     -5.4763    -5.47807 0.000147745
          61    -5.47831    -5.47808 0.000145377
          62    -5.47802    -5.47807 0.000143035
          63    -5.47839    -5.47808 0.000140853
          64    -5.48055    -5.47812 0.000143862
          65    -5.47834    -5.47812 0.000141689
          66    -5.47991    -5.47815 0.000142122
          67    -5.47708    -5.47813   0.0001409
          68    -5.47962    -5.47815 0.000140505
          69    -5.47867    -5.47816 0.000138664
          70    -5.47853    -5.47817 0.000136782
          71    -5.47768    -5.47816 0.000135029
          72    -5.47817    -5.47816 0.000133153
          73    -5.47985    -5.47818 0.000133329
          74    -5.47673    -5.47816 0.000132962
          75    -5.47884    -5.47817 0.000131496
          76    -5.47755    -5.47817 0.000130023
          77    -5.47644    -5.47814 0.000130254
          78    -5.47816    -5.47814 0.000128584
          79    -5.47806    -5.47814 0.000126961
          80    -5.47721    -5.47813 0.000125909
          81    -5.47711    -5.47812 0.000124977
          82    -5.47784    -5.47811 0.000123499
          83    -5.47778    -5.47811 0.000122078
          84    -5.47713     -5.4781 0.000121181
          85     -5.4776    -5.47809 0.000119897
          86    -5.47682    -5.47808 0.000119411
          87    -5.47664    -5.47806 0.000119174
          88    -5.47846    -5.47807 0.000117908
          89    -5.47732    -5.47806 0.000116879
          90     -5.4775    -5.47805 0.000115744
          91     -5.4778    -5.47805 0.000114504
          92    -5.47711    -5.47804 0.000113713
          93    -5.47802    -5.47804 0.000112491
          94    -5.47614    -5.47802 0.000113087
          95    -5.47762    -5.47801 0.000111975
          96     -5.4761    -5.47799 0.000112571
          97    -5.47869      -5.478 0.000111637
          98    -5.47886    -5.47801  0.00011084
          99    -5.47684      -5.478 0.000110346
         100    -5.47863      -5.478 0.000109426
         101    -5.47749      -5.478 0.000108463
         102    -5.47946    -5.47801 0.000108335
         103    -5.47671      -5.478 0.000108023
         104    -5.47863    -5.47801 0.000107151
         105    -5.47743      -5.478  0.00010627
         106    -5.47701    -5.47799  0.00010568
         107    -5.47784    -5.47799 0.000104702
         108    -5.47663    -5.47798 0.000104488
         109    -5.47682    -5.47797 0.000104067
         110     -5.4778    -5.47797 0.000103131
         111    -5.47713    -5.47796 0.000102478
         112    -5.47811    -5.47796 0.000101571
         113    -5.47901    -5.47797 0.000101098
         114    -5.47726    -5.47796   0.0001004
         115    -5.47737    -5.47796 9.96582e-05
         116     -5.4789    -5.47797 9.91269e-05
         117    -5.47779    -5.47796 9.82908e-05
         118    -5.47901    -5.47797 9.78585e-05
         119    -5.47745    -5.47797 9.71341e-05
         120     -5.4783    -5.47797 9.63647e-05
         121    -5.47787    -5.47797 9.55716e-05
         122    -5.47798    -5.47797 9.47882e-05
         123    -5.47767    -5.47797 9.40482e-05
         124    -5.47864    -5.47797 9.34438e-05
         125    -5.47634    -5.47796 9.36091e-05
         126     -5.4767    -5.47795 9.34013e-05
         127    -5.47878    -5.47796 9.28959e-05
         128    -5.47646    -5.47795 9.28994e-05
         129    -5.47946    -5.47796 9.29201e-05
         130    -5.47722    -5.47795 9.23766e-05
         131    -5.47793    -5.47795 9.16715e-05
         132    -5.48089    -5.47797 9.36356e-05
         133    -5.47784    -5.47797 9.29371e-05
         134    -5.47649    -5.47796 9.29019e-05
         135    -5.47855    -5.47797 9.23157e-05
         136    -5.47839    -5.47797 9.16888e-05
         137    -5.47691    -5.47796 9.13476e-05
         138    -5.47791    -5.47796 9.06864e-05
         139    -5.47767    -5.47796 9.00582e-05
         140    -5.47696    -5.47795 8.96997e-05
         141    -5.47866    -5.47796 8.92039e-05
         142    -5.47912    -5.47796 8.89532e-05
         143    -5.47845    -5.47797  8.8397e-05
         144     -5.4777    -5.47797 8.78025e-05
         145    -5.47911    -5.47797 8.75518e-05
         146    -5.47882    -5.47798 8.71456e-05
         147    -5.48075      -5.478 8.85706e-05
         148     -5.4767    -5.47799 8.84071e-05
         149    -5.47648    -5.47798 8.83916e-05
         150    -5.47783    -5.47798 8.78082e-05
         151    -5.47596    -5.47797 8.82382e-05
         152    -5.47714    -5.47796 8.78267e-05
         153     -5.4773    -5.47796 8.73575e-05
         154    -5.47735    -5.47795 8.68783e-05
         155    -5.47751    -5.47795 8.63652e-05
