#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1        0.73        0.73           0
           2        0.73        0.73           0
           3        0.73        0.73           0
           4        0.73        0.73           0
           5        0.73        0.73           0
           6        0.73        0.73           0
           7        0.73        0.73  3.9825e-09
           8        0.73        0.73 3.72529e-09
           9        0.73        0.73 3.51224e-09
          10        0.73        0.73 4.71216e-09
          11        0.73        0.73 4.49287e-09
          12        0.73        0.73 3.04169e-09
          13        0.73        0.73 2.92236e-09
          14        0.73        0.73 2.81605e-09
          15        0.73        0.73 2.72057e-09
          16        0.73        0.73 2.63418e-09
          17        0.73        0.73 2.55553e-09
          18        0.73        0.73 2.48353e-09
          19        0.73        0.73 3.41856e-09
          20        0.73        0.73   3.332e-09
