#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1     1.78316     1.78316           0
           2     1.78316     1.78316 1.53757e-06
           3     1.78315     1.78316 2.05578e-06
           4     1.78315     1.78315 2.46217e-06
