#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -6.65334    -6.65334           0
           2    -6.59381    -6.62357   0.0210479
           3    -6.52511    -6.59075   0.0302494
           4    -6.48279    -6.56376   0.0325743
           5    -6.44005    -6.53902   0.0341885
           6    -6.39343    -6.51475   0.0360881
           7    -6.36792    -6.49378   0.0365238
           8    -6.34887    -6.47566   0.0361723
           9    -6.32415    -6.45883   0.0358572
          10     -6.2872    -6.44167   0.0361465
          11    -6.27109    -6.42616   0.0360336
          12    -6.25516    -6.41191   0.0357374
          13    -6.22244    -6.39733   0.0358372
          14    -6.20457    -6.38357   0.0358249
          15     -6.1783    -6.36988   0.0359554
          16     -6.1519    -6.35626   0.0361973
          17    -6.12557    -6.34269   0.0365232
          18     -6.0877    -6.32852   0.0371398
          19    -6.05353    -6.31405   0.0379004
          20    -6.00895    -6.29879   0.0389546
