# DISTANCE:     AVE_GOFR:        ERROR:
           3     31.7886   0.0480988
           3     32.1476   0.0481318
           3     32.5089   0.0481639
           3     32.8849    0.048207
           3     33.2699   0.0482556
           3     33.6729   0.0483198
           3      34.083   0.0483879
           3     34.4903   0.0484489
           3     34.9119   0.0485219
           3     35.3258    0.048582
           3     35.7554   0.0486557
           3     36.1714   0.0487099
           3     36.5644   0.0487365
           3     36.9581   0.0487602
           3     37.3694   0.0487978
           3     37.7701   0.0488209
           3       38.16   0.0488302
           3     38.5367   0.0488242
           3     38.9238    0.048824
           3     39.2936    0.048806
           3     39.6585   0.0487808
           3     40.0185   0.0487489
           3      40.383   0.0487174
           3     40.7231   0.0486659
           3     41.0758     0.04862
           3     41.4162   0.0485632
           3     41.7614   0.0485066
           3     42.1018   0.0484443
           3     42.4267   0.0483705
           3     42.7556   0.0482963
           3     43.0695    0.048212
           3     43.3765   0.0481221
           3      43.685   0.0480306
           3     43.9955   0.0479375
           3     44.2976   0.0478386
           3     44.6096   0.0477412
           3     44.9138   0.0476383
           3     45.2124    0.047531
           3     45.5137   0.0474222
           3     45.8111   0.0473098
           3     46.1059   0.0471941
           3     46.4097    0.047079
           3     46.7143   0.0469616
           3     47.0242   0.0468436
           3     47.3228   0.0467193
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4 0.000511795 1.02103e-05
           4  0.00164174    2.47e-05
           4   0.0023006 2.79023e-05
           4  0.00447853 5.14428e-05
           4   0.0234598 0.000381709
           4   0.0814108  0.00121527
           4    0.218216  0.00298013
           4    0.424727  0.00506698
           4    0.697424  0.00740323
           4     1.05734   0.0102646
           4      1.5093   0.0135922
           4     2.04181   0.0171578
           4     2.62905   0.0206602
           4     3.28562    0.024321
           4     3.93249    0.027378
           4     4.58604   0.0301541
           4     5.23745   0.0326528
           4     5.91191   0.0351159
           4     6.53787   0.0370711
           4     7.13403   0.0387315
           4     7.66523   0.0399659
           4     8.20806   0.0412057
           4     8.72374   0.0422708
           4     9.21763   0.0432049
           4     9.68293   0.0439963
           4     10.1187   0.0446586
           4     10.5171   0.0451823
           4     10.8545   0.0455252
           4     11.1922   0.0458613
           4     11.5177   0.0461612
           4     11.8111   0.0463855
           4     12.0972   0.0465903
           4     12.3937   0.0468114
           4     12.6625    0.046976
           4     12.9196   0.0471171
           4      13.162   0.0472323
           4     13.3689   0.0472973
           4     13.5626   0.0473456
           4     13.7558   0.0473918
           4     13.9467   0.0474339
           4     14.1347   0.0474717
           4     14.3132   0.0474989
           4     14.4889   0.0475223
           4     14.6552   0.0475367
           4     14.8331   0.0475595
           4     15.0064   0.0475771
           4     15.1735   0.0475885
           4     15.3335   0.0475935
           4     15.4927   0.0475969
           4     15.6444   0.0475943
           4     15.8256   0.0476125
           4     16.0111    0.047633
           4     16.2051   0.0476598
           4     16.4008   0.0476866
           4     16.5846   0.0477012
           4     16.7548   0.0477037
           4     16.9311   0.0477095
           4     17.0876   0.0477006
           4     17.2415   0.0476891
           4     17.4014   0.0476802
           4     17.5698   0.0476757
           4     17.7498   0.0476783
           4     17.9321   0.0476812
           4     18.1226   0.0476894
           4     18.3216   0.0477034
           4     18.5327   0.0477271
           4     18.7459   0.0477511
           4     18.9541   0.0477682
           4     19.1765   0.0477978
           4     19.4019   0.0478285
           4     19.6171   0.0478465
           4     19.8328   0.0478632
           4     20.0659   0.0478959
           4     20.3124   0.0479417
           4     20.5558   0.0479815
           4     20.7952    0.048014
           4     21.0298   0.0480389
           4     21.2829   0.0480827
           4     21.5422   0.0481313
           4     21.8019   0.0481776
           4      22.076   0.0482399
           4     22.3639   0.0483183
           4     22.6407   0.0483775
           4     22.9117   0.0484259
           4     23.1773   0.0484645
           4     23.4448   0.0485025
           4      23.725   0.0485536
           4     24.0151    0.048615
           4     24.3132   0.0486842
           4     24.6249     0.04877
           4     24.9452   0.0488651
           4       25.25   0.0489321
           4     25.5547   0.0489952
           4     25.8634   0.0490603
           4     26.1724   0.0491216
           4     26.4868   0.0491871
           4     26.7976   0.0492431
           4     27.0975   0.0492802
           4     27.3987   0.0493152
           4      27.694   0.0493389
           4     27.9838   0.0493524
           4     28.2693   0.0493573
           4     28.5535   0.0493574
           4     28.8428   0.0493601
           4     29.1286   0.0493554
           4     29.4114   0.0493441
           4     29.6909   0.0493259
           4     29.9689    0.049303
           4     30.2412   0.0492713
           4     30.4961   0.0492208
           4     30.7555   0.0491713
           4     31.0069   0.0491126
           4     31.2508   0.0490457
           4     31.4871    0.048971
           4     31.7275   0.0488967
           4     31.9639   0.0488172
           4     32.1987   0.0487344
           4     32.4239   0.0486439
           4     32.6465   0.0485497
           4     32.8673   0.0484525
           4     33.0877   0.0483529
           4     33.3068   0.0482505
           4     33.5217   0.0481442
           4     33.7254   0.0480319
           4     33.9333   0.0479189
           4     34.1413   0.0478038
           4     34.3625   0.0476914
           4     34.5879   0.0475784
           4     34.8068   0.0474605
           4     35.0246   0.0473398
           4     35.2562   0.0472224
           4     35.4882   0.0471026
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
