#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1     1.89779     1.89779           0
           2     1.61512     1.75646   0.0999393
           3     1.61629     1.70973   0.0767742
           4     1.62974     1.68973   0.0601292
           5     1.58049     1.66788   0.0519217
           6     1.58908     1.65475   0.0448984
           7     1.59946     1.64685   0.0391731
           8     1.67566     1.65045   0.0344416
           9     1.60012     1.64486   0.0310654
          10      1.5772      1.6381   0.0286863
          11     1.55941     1.63094   0.0269557
          12      1.5538     1.62451   0.0254643
          13     1.62969     1.62491   0.0235086
          14     1.55677     1.62004   0.0223275
          15     1.58086     1.61743   0.0209913
          16     1.59419     1.61598   0.0197295
          17     1.65825     1.61847    0.018725
          18     1.66951      1.6213   0.0178981
          19     1.62632     1.62157   0.0169581
          20     1.68217      1.6246   0.0163786
          21     1.58837     1.62287   0.0156893
          22     1.56012     1.62002   0.0152332
          23      1.5923     1.61881   0.0146185
          24     1.61888     1.61882   0.0140094
          25     1.53948     1.61564   0.0138037
          26     1.53469     1.61253   0.0136194
          27      1.6298     1.61317     0.01313
          28     1.58843     1.61229   0.0126908
          29     1.57908     1.61114   0.0123047
          30     1.63254     1.61185   0.0119152
          31     1.66162     1.61346   0.0116385
          32     1.57826     1.61236   0.0113267
          33     1.58312     1.61147    0.011018
          34     1.51723      1.6087   0.0110371
          35     1.60018     1.60846   0.0107245
          36     1.60587     1.60839   0.0104268
          37     1.62264     1.60877   0.0101521
          38     1.60672     1.60872  0.00988509
          39     1.61244     1.60881  0.00963208
          40     1.61097     1.60887  0.00939143
          41     1.59721     1.60858  0.00916668
          42     1.63782     1.60928  0.00897482
          43     1.63694     1.60992  0.00878913
          44     1.62441     1.61025  0.00859554
          45     1.65719     1.61129  0.00846757
          46     1.68657     1.61293  0.00844016
          47     1.56924       1.612  0.00831162
          48     1.69778     1.61379  0.00832836
          49     1.61046     1.61372  0.00815867
          50     1.63543     1.61415  0.00800705
          51     1.60252     1.61393  0.00785329
          52      1.5476     1.61265  0.00780517
          53      1.5942      1.6123  0.00766567
          54     1.62876     1.61261  0.00752976
          55     1.65409     1.61336  0.00743054
          56     1.57563     1.61269  0.00732833
          57      1.5854     1.61221  0.00721538
          58     1.53731     1.61092  0.00720561
          59     1.50687     1.60915  0.00729609
          60      1.6155     1.60926  0.00717526
          61      1.5977     1.60907  0.00706013
          62     1.63908     1.60955  0.00696283
          63     1.53241     1.60833  0.00695917
          64     1.63521     1.60875  0.00686309
          65      1.5774     1.60827  0.00677444
          66     1.60566     1.60823  0.00667191
          67     1.67547     1.60923  0.00664738
          68     1.58662      1.6089  0.00655793
          69     1.56649     1.60828  0.00649163
          70     1.61452     1.60837   0.0063995
          71     1.54835     1.60753  0.00636496
          72     1.56592     1.60695  0.00630273
          73     1.55324     1.60621   0.0062592
          74     1.51962     1.60504  0.00628306
          75      1.6097     1.60511  0.00619959
          76     1.65838     1.60581  0.00615751
          77     1.61629     1.60594  0.00607905
          78     1.57626     1.60556  0.00601302
          79     1.60809     1.60559  0.00593699
          80     1.67788      1.6065  0.00593114
          81     1.56506     1.60599  0.00587993
          82     1.58697     1.60576   0.0058128
          83     1.64843     1.60627  0.00576546
          84     1.57139     1.60585  0.00571175
