#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1	    0.311857	    0.311857	           0
           2	    0.314886	    0.313371	  0.00107113
           3	    0.305958	      0.3109	  0.00214024
           4	    0.312317	    0.311254	  0.00163421
           5	    0.312688	    0.311541	  0.00133228
           6	    0.302897	    0.310101	  0.00172109
           7	    0.304665	    0.309324	  0.00164107
           8	    0.308692	    0.309245	  0.00143784
           9	    0.309104	    0.309229	  0.00127816
          10	     0.31207	    0.309514	  0.00118149
          11	    0.307239	    0.309307	  0.00109203
          12	    0.310276	    0.309387	  0.00100401
          13	    0.312889	    0.309657	  0.00096222
          14	    0.305571	    0.309365	 0.000936701
          15	    0.311029	    0.309476	 0.000880798
          16	    0.318993	    0.310071	  0.00100674
          17	    0.313436	    0.310269	 0.000966788
          18	    0.324951	    0.311084	  0.00120916
          19	    0.306083	    0.310821	  0.00117383
          20	    0.315632	    0.311062	  0.00113952
          21	    0.314582	    0.311229	  0.00109752
          22	    0.306629	     0.31102	  0.00106736
          23	     0.30808	    0.310892	  0.00102858
          24	    0.307999	    0.310772	 0.000992762
          25	    0.304674	    0.310528	 0.000982559
          26	    0.309372	    0.310483	 0.000945774
          27	    0.316235	    0.310696	 0.000934427
          28	     0.30422	    0.310465	 0.000929243
          29	    0.316385	    0.310669	 0.000919349
          30	    0.303213	    0.310421	 0.000921691
          31	    0.320226	    0.310737	  0.00094467
          32	    0.302513	     0.31048	 0.000949464
          33	    0.305593	    0.310332	  0.00093217
          34	    0.314196	    0.310446	 0.000911657
          35	    0.316002	    0.310604	 0.000899327
          36	    0.299168	    0.310287	 0.000928757
          37	    0.312132	    0.310337	 0.000904994
          38	    0.304719	    0.310189	 0.000893169
          39	    0.308383	    0.310142	 0.000871466
          40	    0.301885	    0.309936	 0.000873786
          41	    0.309161	    0.309917	 0.000852679
          42	    0.323364	    0.310237	 0.000890455
          43	    0.305217	    0.310121	 0.000877366
          44	    0.314223	    0.310214	 0.000862367
          45	    0.313109	    0.310278	   0.0008456
          46	    0.309119	    0.310253	 0.000827593
          47	    0.303993	     0.31012	 0.000820633
          48	    0.297189	     0.30985	 0.000846597
          49	    0.318984	    0.310037	 0.000849593
          50	     0.31053	    0.310047	 0.000832658
          51	    0.317507	    0.310193	 0.000829081
          52	    0.319193	    0.310366	 0.000831008
          53	    0.309923	    0.310358	 0.000815371
          54	    0.302298	    0.310208	 0.000813818
          55	    0.308711	    0.310181	 0.000799476
          56	    0.310252	    0.310182	 0.000785201
          57	    0.304973	    0.310091	 0.000776726
          58	    0.306714	    0.310033	 0.000765513
          59	    0.311459	    0.310057	  0.00075292
          60	    0.313254	     0.31011	 0.000742254
          61	    0.302586	    0.309987	 0.000740265
          62	    0.313274	     0.31004	 0.000730221
          63	    0.310152	    0.310042	 0.000718633
          64	    0.315325	    0.310124	 0.000712129
          65	    0.304973	    0.310045	 0.000705569
          66	    0.304479	    0.309961	   0.0006999
          67	    0.306653	    0.309911	 0.000691193
          68	       0.308	    0.309883	 0.000681599
          69	     0.30291	    0.309782	 0.000679172
          70	    0.308188	    0.309759	 0.000669851
          71	    0.306514	    0.309714	 0.000661974
          72	     0.30735	    0.309681	 0.000653593
          73	    0.309825	    0.309683	 0.000644643
          74	    0.308107	    0.309661	 0.000636283
          75	    0.311519	    0.309686	 0.000628281
          76	     0.30634	    0.309642	 0.000621555
          77	    0.313101	    0.309687	 0.000615104
          78	    0.313349	    0.309734	 0.000609006
          79	    0.304143	    0.309663	 0.000605396
          80	    0.307323	    0.309634	 0.000598535
          81	    0.306902	      0.3096	 0.000592095
          82	    0.314442	    0.309659	 0.000587811
          83	    0.315397	    0.309728	 0.000584779
          84	    0.311705	    0.309752	 0.000578291
          85	    0.305722	    0.309705	 0.000573428
          86	     0.31451	     0.30976	 0.000569476
          87	     0.31167	    0.309782	 0.000563353
          88	    0.311796	    0.309805	 0.000557416
          89	    0.315219	    0.309866	 0.000554463
          90	    0.304271	    0.309804	 0.000551776
          91	    0.298511	     0.30968	 0.000559494
          92	    0.302983	    0.309607	 0.000558127
          93	    0.323772	    0.309759	 0.000572531
          94	    0.315094	    0.309816	 0.000569245
          95	    0.303089	    0.309745	  0.00056764
          96	    0.312109	     0.30977	 0.000562261
          97	    0.311492	    0.309788	 0.000556745
          98	    0.308185	    0.309771	 0.000551304
          99	    0.315976	    0.309834	 0.000549286
         100	    0.307712	    0.309813	 0.000544203
