#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1  -0.0338881  -0.0338881           0
           2   -0.049556  -0.0417221  0.00553942
           3   -0.103493  -0.0623125   0.0172128
           4   -0.185805  -0.0931857   0.0296905
           5   -0.240909    -0.12273   0.0355315
           6    -0.26887   -0.147087   0.0370283
           7   -0.290305   -0.167547   0.0369613
           8    -0.31008   -0.185363   0.0363827
           9   -0.332779   -0.201743   0.0358381
          10   -0.378255   -0.219394   0.0363421
          11   -0.391766   -0.235064   0.0362596
          12   -0.370411   -0.246343   0.0349481
          13   -0.355358   -0.254729   0.0332507
          14    -0.34499   -0.261176   0.0314945
          15   -0.359002   -0.267698   0.0300625
          16   -0.379785   -0.274703   0.0289883
          17   -0.359608   -0.279698   0.0277101
          18   -0.326619   -0.282304   0.0262929
          19   -0.336387   -0.285151   0.0250627
          20   -0.326871   -0.287237   0.0238962
          21   -0.336197   -0.289568   0.0228718
          22   -0.383813   -0.293852   0.0222297
          23   -0.413413   -0.299051   0.0218625
          24   -0.436974   -0.304797   0.0216938
          25   -0.444166   -0.310372   0.0215304
          26   -0.419602   -0.314573   0.0211082
          27   -0.410723   -0.318134   0.0206246
          28   -0.402864    -0.32116   0.0201088
          29   -0.415165   -0.324402   0.0196749
          30   -0.376767   -0.326147   0.0190963
          31    -0.36096    -0.32727   0.0185133
          32   -0.351402   -0.328025   0.0179501
          33   -0.379304   -0.329578   0.0174733
          34     -0.4102    -0.33195   0.0171195
          35   -0.389418   -0.333592    0.016709
          36   -0.390973   -0.335186   0.0163207
          37   -0.427369   -0.337677   0.0160686
          38   -0.424723   -0.339968   0.0158082
          39    -0.41283   -0.341836   0.0155129
          40   -0.376611   -0.342705   0.0151494
          41   -0.343129   -0.342716   0.0147799
          42   -0.340385    -0.34266   0.0144281
          43   -0.376065   -0.343437   0.0141135
          44   -0.366232   -0.343955   0.0138022
          45   -0.383793    -0.34484   0.0135238
          46   -0.406147   -0.346173   0.0132954
          47   -0.385966    -0.34702   0.0130394
          48   -0.394526    -0.34801   0.0128053
          49   -0.375027   -0.348561   0.0125558
          50   -0.371957   -0.349029   0.0123134
          51   -0.417853   -0.350378   0.0121457
          52   -0.466225   -0.352606   0.0121147
          53   -0.458163   -0.354598   0.0120487
          54   -0.416824    -0.35575   0.0118806
          55   -0.435459   -0.357199   0.0117526
          56   -0.448222   -0.358825   0.0116546
          57   -0.450421   -0.360432   0.0115604
          58   -0.466525   -0.362261   0.0115049
          59   -0.473186   -0.364141   0.0114625
