#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1     1.22674     1.22674           0
           2     1.27648     1.25161   0.0175879
           3     1.24788     1.25037   0.0117692
           4     1.27328      1.2561   0.0101252
           5     1.26409      1.2577  0.00822554
           6     1.26385     1.25872  0.00691833
           7      1.2577     1.25858  0.00593152
           8     1.27695     1.26087  0.00561717
           9     1.27925     1.26291  0.00535117
          10     1.24648     1.26127  0.00506215
          11      1.2849     1.26342  0.00503723
          12     1.22167     1.25994  0.00569369
          13     1.27111      1.2608  0.00532014
          14      1.2735     1.26171  0.00501687
          15     1.26155      1.2617  0.00468242
          16     1.25303     1.26115  0.00442101
          17     1.27108     1.26174  0.00419935
          18     1.27611     1.26254  0.00404126
          19     1.24777     1.26176  0.00390262
          20      1.2511     1.26123  0.00374371
          21     1.28111     1.26217  0.00368322
          22     1.26205     1.26217   0.0035158
          23     1.24381     1.26137  0.00345235
          24     1.28482     1.26235  0.00344406
          25     1.25314     1.26198  0.00332592
          26     1.25717     1.26179  0.00320314
          27     1.26795     1.26202   0.0030926
          28     1.24936     1.26157  0.00301502
          29     1.24922     1.26114  0.00294099
          30     1.26968     1.26143  0.00285668
          31     1.25628     1.26126  0.00276936
          32      1.2705     1.26155  0.00269784
          33     1.26565     1.26167  0.00261894
          34     1.27363     1.26203  0.00256541
          35     1.24946     1.26167  0.00251711
          36     1.25775     1.26156  0.00244954
          37     1.24946     1.26123  0.00240507
          38     1.27749     1.26166  0.00237954
          39     1.25948      1.2616  0.00231919
          40      1.2732     1.26189  0.00227926
          41     1.24927     1.26158  0.00224437
          42     1.24848     1.26127  0.00221252
          43     1.27921     1.26169  0.00220006
          44     1.26809     1.26184  0.00215487
          45     1.23093     1.26115  0.00221374
          46     1.28402     1.26165  0.00222073
          47     1.26691     1.26176   0.0021763
          48     1.25709     1.26166  0.00213314
          49      1.2297     1.26101  0.00218703
          50     1.26926     1.26117  0.00214951
          51      1.2508     1.26097  0.00211695
          52     1.25963     1.26094   0.0020764
          53     1.28881     1.26147  0.00210273
          54      1.2304     1.26089  0.00214108
          55     1.28153     1.26127  0.00213476
          56     1.25787     1.26121   0.0020975
          57     1.28964     1.26171   0.0021192
          58     1.22454     1.26107  0.00217737
          59     1.24869     1.26086  0.00215055
          60     1.27249     1.26105  0.00212344
          61     1.27076     1.26121  0.00209458
          62     1.26371     1.26125  0.00206118
          63     1.27592     1.26148  0.00204157
          64     1.25346     1.26136  0.00201351
          65     1.28248     1.26168  0.00200858
          66      1.2466     1.26145  0.00199109
