#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1    -6.57224    -6.57224           0
           2    -6.61995     -6.5961   0.0168685
           3    -6.59174    -6.59465   0.0113079
           4    -6.61515    -6.59977  0.00957286
           5    -6.60787    -6.60139   0.0077939
           6    -6.60757    -6.60242  0.00656259
           7    -6.60111    -6.60223  0.00562776
           8    -6.61844    -6.60426  0.00527617
           9    -6.62085     -6.6061  0.00500165
          10    -6.58871    -6.60436  0.00479436
          11    -6.62735    -6.60645  0.00479245
          12    -6.56328    -6.60286  0.00558277
          13    -6.61286    -6.60363  0.00520612
          14    -6.61542    -6.60447  0.00490189
          15    -6.60362    -6.60441  0.00457542
          16    -6.59475    -6.60381   0.0043291
          17    -6.61267    -6.60433  0.00410572
          18    -6.61898    -6.60514  0.00395746
          19    -6.58957    -6.60432  0.00383309
          20     -6.5927    -6.60374  0.00368526
          21    -6.62394     -6.6047  0.00363307
          22    -6.60645    -6.60478  0.00346879
          23    -6.58404    -6.60388  0.00343319
          24    -6.62814    -6.60489  0.00343577
          25    -6.59598    -6.60454  0.00331677
          26    -6.60054    -6.60438  0.00319275
          27    -6.61012    -6.60459  0.00308156
          28    -6.59123    -6.60412  0.00300822
          29    -6.59147    -6.60368  0.00293594
          30    -6.61091    -6.60392  0.00284795
          31    -6.59861    -6.60375  0.00276123
          32    -6.61248    -6.60402  0.00268839
          33    -6.60845    -6.60416  0.00261026
          34    -6.61664    -6.60452  0.00255919
          35    -6.58993    -6.60411  0.00251983
          36    -6.60089    -6.60402  0.00245142
          37     -6.5909    -6.60366  0.00241066
          38    -6.61877    -6.60406  0.00237978
          39    -6.60277    -6.60403  0.00231899
          40    -6.61468    -6.60429  0.00227626
          41    -6.59026    -6.60395  0.00224632
          42    -6.59074    -6.60364  0.00221474
          43    -6.62107    -6.60404  0.00220004
          44     -6.6105    -6.60419  0.00215492
          45    -6.57278    -6.60349  0.00221719
          46    -6.62478    -6.60395  0.00221676
          47     -6.6101    -6.60409  0.00217344
          48    -6.59835    -6.60397  0.00213144
          49    -6.57105    -6.60329  0.00219122
          50    -6.61156    -6.60346  0.00215362
          51    -6.59413    -6.60328  0.00211915
          52    -6.60182    -6.60325  0.00207859
          53    -6.63163    -6.60378  0.00210722
          54    -6.57214     -6.6032  0.00214815
          55    -6.62299    -6.60356  0.00213903
          56    -6.60032     -6.6035  0.00210162
          57    -6.63284    -6.60401  0.00212685
          58    -6.56604    -6.60336  0.00218861
          59    -6.59065    -6.60314   0.0021621
          60    -6.61271     -6.6033  0.00213194
          61    -6.61325    -6.60347  0.00210321
          62    -6.60645    -6.60352  0.00206984
          63    -6.61855    -6.60375  0.00205069
          64      -6.597    -6.60365  0.00202136
          65    -6.62656      -6.604  0.00202077
          66    -6.58813    -6.60376   0.0020044
          67    -6.58275    -6.60345  0.00199886
          68     -6.6105    -6.60355  0.00197215
          69    -6.60751    -6.60361  0.00194441
          70    -6.62287    -6.60388  0.00193601
          71    -6.59324    -6.60373  0.00191454
          72    -6.60295    -6.60372  0.00188798
          73    -6.61342    -6.60386  0.00186679
          74    -6.61478      -6.604  0.00184738
          75    -6.58655    -6.60377  0.00183735
          76    -6.61908    -6.60397  0.00182419
          77    -6.60822    -6.60403  0.00180133
          78    -6.61477    -6.60416   0.0017835
          79    -6.59953    -6.60411  0.00176189
          80    -6.59627    -6.60401  0.00174259
          81    -6.62006    -6.60421  0.00173231
          82    -6.60181    -6.60418  0.00171143
          83    -6.60987    -6.60425  0.00169218
          84     -6.5937    -6.60412  0.00167669
          85    -6.61048    -6.60419  0.00165864
          86    -6.62305    -6.60441  0.00165378
          87    -6.59134    -6.60426  0.00164159
          88    -6.60389    -6.60426  0.00162294
          89    -6.60557    -6.60427  0.00160477
          90    -6.59611    -6.60418   0.0015895
          91    -6.60335    -6.60417  0.00157206
          92    -6.61219    -6.60426  0.00155739
          93    -6.60037    -6.60422  0.00154121
          94    -6.59769    -6.60415  0.00152637
          95    -6.59317    -6.60403  0.00151468
          96     -6.6134    -6.60413  0.00150204
          97    -6.60734    -6.60417  0.00148692
          98    -6.61255    -6.60425  0.00147421
          99     -6.6027    -6.60423   0.0014594
         100    -6.62328    -6.60443  0.00145717
         101    -6.59807    -6.60436   0.0014441
         102    -6.61464    -6.60446  0.00143345
         103     -6.6048    -6.60447  0.00141954
         104    -6.61058    -6.60453  0.00140711
         105    -6.59952    -6.60448  0.00139451
         106    -6.63274    -6.60474  0.00140662
         107    -6.58896     -6.6046  0.00140119
         108    -6.61508    -6.60469  0.00139157
         109     -6.5914    -6.60457  0.00138414
         110    -6.60759     -6.6046  0.00137183
         111    -6.61329    -6.60468   0.0013617
         112    -6.60792    -6.60471  0.00134985
         113    -6.60573    -6.60472  0.00133794
         114    -6.63388    -6.60497  0.00135043
         115    -6.58493     -6.6048  0.00134988
         116    -6.58982    -6.60467  0.00134441
         117    -6.60174    -6.60464  0.00133315
         118    -6.60423    -6.60464  0.00132186
         119    -6.59279    -6.60454   0.0013145
         120    -6.62972    -6.60475  0.00132019
         121      -6.619    -6.60487  0.00131452
         122    -6.60601    -6.60488  0.00130378
         123    -6.61005    -6.60492  0.00129386
         124    -6.63016    -6.60512  0.00129933
         125    -6.61306    -6.60519  0.00129049
         126    -6.59161    -6.60508  0.00128474
         127    -6.60098    -6.60505  0.00127502
         128    -6.60328    -6.60503  0.00126514
         129    -6.60987    -6.60507  0.00125589
         130    -6.63797    -6.60532  0.00127147
         131    -6.56594    -6.60502  0.00129682
         132    -6.60504    -6.60502    0.001287
         133    -6.62851     -6.6052  0.00128938
         134    -6.58437    -6.60504   0.0012891
         135    -6.61588    -6.60512  0.00128204
         136    -6.61585     -6.6052  0.00127504
         137    -6.59829    -6.60515  0.00126673
         138    -6.60354    -6.60514  0.00125761
         139     -6.6085    -6.60516  0.00124879
         140    -6.59451    -6.60509  0.00124219
         141    -6.60924    -6.60512  0.00123373
         142    -6.59915    -6.60508  0.00122576
         143    -6.59823    -6.60503  0.00121812
         144    -6.60317    -6.60501  0.00120973
         145    -6.63088    -6.60519  0.00121447
         146    -6.60021    -6.60516  0.00120663
         147    -6.60888    -6.60518  0.00119869
         148    -6.61855    -6.60527  0.00119398
         149    -6.60669    -6.60528  0.00118601
         150    -6.60966    -6.60531  0.00117846
         151    -6.60381     -6.6053   0.0011707
         152    -6.61135    -6.60534  0.00116367
         153    -6.58239    -6.60519  0.00116569
         154    -6.59889    -6.60515  0.00115884
