#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1  -0.0341037  -0.0341037           0
           2   -0.051917  -0.0430103  0.00629796
           3   -0.112227  -0.0660824   0.0193005
           4   -0.195241  -0.0983721   0.0314881
           5   -0.241324   -0.126962   0.0358956
           6   -0.276453   -0.151878   0.0375777
           7   -0.297924   -0.172741   0.0375575
           8   -0.309607    -0.18985   0.0365522
           9   -0.345522   -0.207146   0.0363538
          10   -0.381022   -0.224534   0.0366414
          11   -0.378491    -0.23853    0.035884
          12   -0.358201   -0.248503   0.0342514
          13   -0.355551   -0.256737   0.0325915
          14   -0.372319   -0.264993   0.0312917
          15   -0.377195   -0.272473   0.0300863
          16   -0.391364   -0.279904   0.0291091
          17   -0.391351    -0.28646   0.0281253
          18   -0.383653   -0.291859   0.0270762
          19   -0.379772   -0.296486   0.0260435
          20   -0.381519   -0.300738   0.0250859
          21   -0.360485   -0.303583   0.0240522
          22   -0.333117   -0.304925   0.0229963
          23   -0.344227   -0.306634   0.0220599
          24    -0.33648   -0.307878   0.0211757
          25   -0.356443    -0.30982   0.0204176
          26   -0.337859   -0.310899   0.0196608
          27   -0.316558   -0.311108   0.0189337
          28   -0.315339   -0.311259   0.0182581
          29   -0.339375   -0.312229   0.0176542
          30   -0.334048   -0.312956   0.0170807
          31   -0.325286   -0.313354   0.0165344
          32   -0.319526   -0.313547   0.0160188
          33   -0.338888   -0.314315   0.0155518
          34   -0.380027   -0.316247    0.015214
          35   -0.385152   -0.318216   0.0149061
          36   -0.382422       -0.32   0.0145984
          37   -0.345142   -0.320679   0.0142196
          38   -0.332703   -0.320996    0.013849
          39   -0.361073   -0.322023   0.0135319
          40   -0.399116   -0.323951   0.0133302
          41   -0.412408   -0.326108   0.0131785
          42   -0.442766   -0.328886   0.0131542
          43   -0.431668   -0.331276   0.0130636
          44   -0.419665   -0.333285   0.0129203
          45   -0.390543   -0.334557   0.0126956
          46   -0.397633   -0.335928   0.0124935
          47   -0.415516   -0.337622   0.0123419
          48   -0.381295   -0.338532   0.0121183
          49   -0.333605   -0.338431   0.0118714
          50   -0.348107   -0.338625   0.0116355
          51   -0.379098   -0.339418   0.0114344
          52   -0.387707   -0.340347   0.0112521
          53   -0.406864   -0.341602   0.0111096
          54   -0.430161   -0.343242   0.0110243
          55   -0.440856   -0.345017   0.0109658
          56   -0.436047   -0.346642   0.0108898
          57   -0.419271   -0.347916    0.010773
          58    -0.39155   -0.348669   0.0106135
          59    -0.38755   -0.349328    0.010454
          60   -0.376196   -0.349775   0.0102894
          61   -0.394352   -0.350506   0.0101466
          62   -0.419401   -0.351617   0.0100436
