#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
           1   0.0500366   0.0500366           0
           2   0.0505954    0.050316 0.000197549
           3   0.0525935   0.0510751 0.000633686
           4   0.0553882   0.0521534  0.00104779
           5   0.0568776   0.0530983   0.0011903
           6   0.0580213   0.0539188  0.00124295
           7   0.0587963   0.0546155  0.00124547
           8   0.0591235    0.055179  0.00121057
           9   0.0603085    0.055749  0.00120277
          10   0.0615496    0.056329  0.00121434
          11   0.0614348   0.0567932  0.00118935
          12   0.0606651   0.0571159  0.00113316
          13   0.0606317   0.0573863  0.00107778
          14   0.0612658   0.0576634  0.00103581
          15   0.0614259   0.0579143 0.000996663
          16   0.0619154   0.0581643 0.000965234
          17   0.0618327   0.0583801 0.000932264
          18   0.0615913   0.0585585 0.000897379
          19   0.0614357   0.0587099 0.000862831
          20   0.0616045   0.0588547  0.00083174
          21   0.0608384   0.0589491 0.000797479
          22   0.0599188   0.0589932 0.000762447
          23   0.0602791   0.0590491 0.000731344
          24   0.0600254   0.0590898 0.000702002
          25   0.0606767   0.0591533 0.000676785
          26   0.0600999   0.0591897 0.000651734
          27    0.059407   0.0591977 0.000627645
          28   0.0592859   0.0592009 0.000605237
          29   0.0601372   0.0592332 0.000585228
          30   0.0599656   0.0592576 0.000566229
          31   0.0596412     0.05927 0.000548099
          32    0.059375   0.0592732  0.00053098
          33   0.0600611   0.0592971 0.000515427
          34   0.0615123   0.0593623 0.000504368
          35   0.0616389   0.0594273 0.000494134
          36   0.0615159   0.0594853 0.000483802
          37   0.0603414   0.0595085 0.000471279
          38   0.0598777   0.0595182 0.000458977
          39   0.0608008   0.0595511 0.000448385
          40   0.0621049   0.0596149 0.000441698
          41   0.0626226   0.0596883 0.000436974
          42   0.0635351   0.0597799 0.000436063
          43   0.0632394   0.0598603 0.000433281
          44   0.0627614   0.0599263 0.000428421
          45   0.0618395   0.0599688 0.000421005
          46   0.0620941    0.060015  0.00041438
          47   0.0626738   0.0600715 0.000409407
          48   0.0615411   0.0601022 0.000402021
          49   0.0599363   0.0600988  0.00039383
          50   0.0603787   0.0601044 0.000385993
          51   0.0614647    0.060131 0.000379345
          52    0.061757   0.0601623 0.000373337
          53   0.0624196   0.0602049 0.000368714
          54   0.0631197   0.0602589 0.000365816
          55   0.0635331   0.0603184 0.000363976
          56   0.0633475   0.0603725 0.000361474
          57   0.0627602   0.0604144 0.000357551
          58   0.0619115   0.0604402 0.000352317
          59   0.0617547   0.0604625 0.000347049
          60   0.0613939    0.060478 0.000341612
          61   0.0619466   0.0605021 0.000336859
          62   0.0628324   0.0605397 0.000333516
          63   0.0631503   0.0605811 0.000330786
          64   0.0638085   0.0606315 0.000329439
          65   0.0635645   0.0606767 0.000327447
          66   0.0628439   0.0607095 0.000324127
          67   0.0615921   0.0607227 0.000319557
          68   0.0624006   0.0607473 0.000315809
          69   0.0635718   0.0607883 0.000313874
          70   0.0634312    0.060826 0.000311653
          71   0.0632652   0.0608604 0.000309151
          72   0.0628615   0.0608882 0.000306104
          73   0.0628447    0.060915 0.000303082
          74    0.061939   0.0609288 0.000299302
          75   0.0606548   0.0609252 0.000295333
          76   0.0605596   0.0609204 0.000291486
          77   0.0617029   0.0609305 0.000287878
          78   0.0627435   0.0609538 0.000285124
          79   0.0621265   0.0609686 0.000281901
          80   0.0612258   0.0609718 0.000278396
          81   0.0616801   0.0609806 0.000275096
          82   0.0624735   0.0609988 0.000272343
          83   0.0628597   0.0610212 0.000269983
          84   0.0636792   0.0610528 0.000268617
          85   0.0630645   0.0610765 0.000266497
          86   0.0625544   0.0610937 0.000263952
          87   0.0618553   0.0611024 0.000261063
          88   0.0611612   0.0611031 0.000258097
          89   0.0606238   0.0610977 0.000255254
          90   0.0611405   0.0610982 0.000252418
          91   0.0607736   0.0610946 0.000249669
          92   0.0608073   0.0610915 0.000246975
          93     0.06036   0.0610836 0.000244445
          94   0.0599701   0.0610718 0.000242131
