#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
           1    0.880362    0.880362           0
           2     0.88323    0.881796    0.001014
           3    0.886554    0.883382  0.00146063
           4    0.888535     0.88467  0.00156349
           5    0.890657    0.885868  0.00164669
           6    0.892976    0.887052   0.0017472
           7    0.894285    0.888086  0.00177702
           8    0.895221    0.888977  0.00176458
           9    0.896434    0.889806  0.00175224
          10    0.898314    0.890657  0.00177159
          11    0.899062    0.891421  0.00176765
          12    0.899919    0.892129  0.00175649
          13    0.901615    0.892859  0.00176643
          14    0.902456    0.893544  0.00176829
          15    0.903715    0.894222  0.00177567
          16    0.905017    0.894897  0.00178827
          17    0.906296    0.895567  0.00180441
          18    0.908297    0.896275  0.00183754
          19    0.909954    0.896995  0.00187659
          20    0.912193    0.897755   0.0019305
