#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1        0.81        0.81           0
           2        0.81        0.81           0
           3        0.81        0.81           0
           4        0.81        0.81           0
           5        0.81        0.81           0
           6        0.81        0.81           0
           7        0.81        0.81 5.63211e-09
           8        0.81        0.81 5.26836e-09
           9        0.81        0.81 4.96705e-09
          10        0.81        0.81 4.71216e-09
          11        0.81        0.81 5.50262e-09
          12        0.81        0.81 5.26836e-09
          13        0.81        0.81 5.06167e-09
          14        0.81        0.81 4.87755e-09
          15        0.81        0.81 3.84746e-09
          16        0.81        0.81 3.72529e-09
          17        0.81        0.81 3.61406e-09
