#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1    -7.83817    -7.83817           0
           2    -7.80843     -7.8233   0.0105134
           3    -7.77803    -7.80821   0.0141759
           4    -7.74903    -7.79342   0.0166496
           5    -7.71069    -7.77687   0.0199102
           6    -7.67885    -7.76053   0.0223089
           7    -7.66286    -7.74658   0.0230768
           8    -7.64187    -7.73349   0.0236139
           9     -7.6207    -7.72096   0.0240874
          10    -7.59778    -7.70864   0.0246275
          11     -7.5726    -7.69627   0.0253043
          12    -7.55267    -7.68431   0.0258709
          13    -7.54336    -7.67347   0.0260538
          14    -7.52973     -7.6632   0.0261377
          15    -7.52227     -7.6538   0.0260289
          16    -7.51075    -7.64486   0.0258922
          17    -7.50311    -7.63652   0.0256766
